https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1493078400000,2017-04-25 00:00:00,BTC/USDT,1346.86288997,1380.81459654,1341.0960042,1371.30000001,6630005.33906217,4876.41783008,0,0,0,1359.60567163
1492992000000,2017-04-24 00:00:00,BTC/USDT,1352.19356875,1357.76054805,1325.95555477,1347.39901051,7107234.24295393,5294.38259921,0,0,0,1342.41039625
1492905600000,2017-04-23 00:00:00,BTC/USDT,1345.3667575,1366.9,1336.33991796,1352.19356875,7462767.43293797,5537.5988081,0,0,0,1347.65404493
1492819200000,2017-04-22 00:00:00,BTC/USDT,1328,1349,1291.63403611,1346,6871016.03242102,5207.99741996,0,0,0,1319.32016826
1492732800000,2017-04-21 00:00:00,BTC/USDT,1306.65000023,1334.99999999,1305.55,1328,6823843.60853999,5175.24681011,0,0,0,1318.55423691
1492646400000,2017-04-20 00:00:00,BTC/USDT,1262.89,1328,1260,1306.65000023,8629088.87224148,6683.05788018,0,0,0,1291.18870836
1492560000000,2017-04-19 00:00:00,BTC/USDT,1265,1293,1257.00000001,1262.88999999,6540119.51283438,5163.50041313,0,0,0,1266.60578862
1492473600000,2017-04-18 00:00:00,BTC/USDT,1238.99999999,1279.99999999,1236.50000223,1268.04810031,9455075.66452707,7500.09328047,0,0,0,1260.66107592
1492387200000,2017-04-17 00:00:00,BTC/USDT,1212.56,1240.48624047,1205.26,1238.99999999,7497021.95300061,6124.05300205,0,0,0,1224.19285895
1492300800000,2017-04-16 00:00:00,BTC/USDT,1193.94839339,1217.00000001,1190.00000009,1212.5,3253026.45921279,2691.61774504,0,0,0,1208.57668783
1492214400000,2017-04-15 00:00:00,BTC/USDT,1207.5051791,1218,1185.99999959,1194.54959853,4947169.97885008,4104.21789704,0,0,0,1205.38677598
1492128000000,2017-04-14 00:00:00,BTC/USDT,1188.98989872,1221.73333333,1183.98989962,1207.5051791,5774865.9823952,4800.06173687,0,0,0,1203.08160581
1492041600000,2017-04-13 00:00:00,BTC/USDT,1227.00000035,1240,1160.99998944,1186.00000004,9560771.88015225,7992.83585865,0,0,0,1196.1676743
1491955200000,2017-04-12 00:00:00,BTC/USDT,1235.3121445,1240.24999996,1220.57,1227.00000044,6514305.72600391,5301.9662533,0,0,0,1228.65846646
1491868800000,2017-04-11 00:00:00,BTC/USDT,1219.54999997,1246.17325885,1205.98,1235.99999901,4563138.86703138,3725.2829572,0,0,0,1224.91067643
1491782400000,2017-04-10 00:00:00,BTC/USDT,1216.54157429,1228.99999993,1202,1219.49999999,4710062.20815469,3866.97237504,0,0,0,1218.02323661
1491696000000,2017-04-09 00:00:00,BTC/USDT,1189.68903823,1227.32926696,1180.00000002,1216.54157433,7033619.59670465,5837.22744036,0,0,0,1204.95897556
1491609600000,2017-04-08 00:00:00,BTC/USDT,1197.58999997,1207.76999999,1172.40000002,1189.68903824,5942459.35754647,4993.32304961,0,0,0,1190.08109399
1491523200000,2017-04-07 00:00:00,BTC/USDT,1194.11636853,1208,1176.52610038,1197.58999997,9709020.75605889,8133.25771008,0,0,0,1193.74315952
1491436800000,2017-04-06 00:00:00,BTC/USDT,1137.2656011,1220,1137.23976888,1193.92000001,14807549.44843959,12557.3680464,0,0,0,1179.19212001
1491350400000,2017-04-05 00:00:00,BTC/USDT,1143.90818147,1147.88568475,1113.49769376,1139.99999994,10383414.54530672,9199.821243,0,0,0,1128.65394566
1491264000000,2017-04-04 00:00:00,BTC/USDT,1151.2102033,1164.43609029,1122.38204087,1143.90818147,10546892.97070093,9217.25836932,0,0,0,1144.25489099
1491177600000,2017-04-03 00:00:00,BTC/USDT,1107.797979,1161,1101.01,1151.2102033,17393398.72830047,15273.96368913,0,0,0,1138.76129878
1491091200000,2017-04-02 00:00:00,BTC/USDT,1095,1140,1075,1106.63248382,17178718.54137359,15633.8080686,0,0,0,1098.81856461
1491004800000,2017-04-01 00:00:00,BTC/USDT,1078.15705958,1107.11526922,1069.00000101,1095.87488705,6334579.87172327,5824.83344363,0,0,0,1087.51261869
1490918400000,2017-03-31 00:00:00,BTC/USDT,1040.59908959,1095,1036.79880654,1081.36295113,10672163.56753603,10072.7394047,0,0,0,1059.50954737
1490832000000,2017-03-30 00:00:00,BTC/USDT,1040,1053.29999995,1022,1040.59908959,7528565.3023409,7270.61752548,0,0,0,1035.47811117
1490745600000,2017-03-29 00:00:00,BTC/USDT,1042,1057.98,1008,1040,6149111.60215448,5946.86694366,0,0,0,1034.00860661
1490659200000,2017-03-28 00:00:00,BTC/USDT,1042.70581575,1066,1015.5,1042.34645781,7787918.06910668,7460.12537819,0,0,0,1043.93930052
1490572800000,2017-03-27 00:00:00,BTC/USDT,966.99999999,1046.52104237,957.673528,1040.25000001,9665623.11867735,9542.79751511,0,0,0,1012.8710269
1490486400000,2017-03-26 00:00:00,BTC/USDT,971.95083163,1008.49999999,948.42378187,963.04740785,8418519.6536257,8623.20783385,0,0,0,976.26310484
1490400000000,2017-03-25 00:00:00,BTC/USDT,946.79999997,980.08958297,888.98999998,971.95083163,13539527.46358271,14511.42726562,0,0,0,933.02520942
1490313600000,2017-03-24 00:00:00,BTC/USDT,1034.99999983,1037.50588201,930.1,942.51000039,13381400.04949658,13665.09513551,0,0,0,979.23943571
1490227200000,2017-03-23 00:00:00,BTC/USDT,1034.82316026,1057.006,1002.52000002,1034.99999987,5107689.12016445,4921.86660961,0,0,0,1037.7544792
1490140800000,2017-03-22 00:00:00,BTC/USDT,1117.97999764,1118,986.22000007,1037.69999999,11601986.92363652,11129.43293247,0,0,0,1042.45984445
1490054400000,2017-03-21 00:00:00,BTC/USDT,1036.88000006,1123.4,1034,1117.97999765,9763917.29384155,8977.94194729,0,0,0,1087.54515802
1489968000000,2017-03-20 00:00:00,BTC/USDT,1014,1053.49999998,1010,1036.88000006,5606782.19180475,5417.55364473,0,0,0,1034.92878141
1489881600000,2017-03-19 00:00:00,BTC/USDT,971.29066,1063.456,965.00000003,1015.1,12207329.51162586,12050.74329652,0,0,0,1012.99390512
1489795200000,2017-03-18 00:00:00,BTC/USDT,1070,1095.07999999,935,966.00000029,20086872.73398404,19991.051024,0,0,0,1004.79323022
1489708800000,2017-03-17 00:00:00,BTC/USDT,1166,1173.99999969,1052,1070,17732666.6643742,15941.24577772,0,0,0,1112.37646741
1489622400000,2017-03-16 00:00:00,BTC/USDT,1255.1099998,1265.20000004,1119.31,1166,14513281.78409073,12126.03075227,0,0,0,1196.86994702
1489536000000,2017-03-15 00:00:00,BTC/USDT,1247.94999989,1267.51000001,1241.58999971,1255.0099998,5010240.60500299,4005.00351838,0,0,0,1250.99530674
1489449600000,2017-03-14 00:00:00,BTC/USDT,1236.99999999,1260,1220.5,1243.22313985,4361732.42700181,3513.58428064,0,0,0,1241.39114892
1489363200000,2017-03-13 00:00:00,BTC/USDT,1224.4,1249.00000004,1171,1237,8987304.36756347,7321.33073175,0,0,0,1227.55065941
1489276800000,2017-03-12 00:00:00,BTC/USDT,1174,1232.3,1166.72254864,1224.4,5703290.39938734,4756.8395843,0,0,0,1198.9663091
1489190400000,2017-03-11 00:00:00,BTC/USDT,1109.99999989,1200.00000001,1105,1175.00999951,7782516.54217085,6674.53949104,0,0,0,1166.00052372
1489104000000,2017-03-10 00:00:00,BTC/USDT,1192.91479876,1365,1000,1113,18086024.28753723,15499.51578906,0,0,0,1166.87672916
1489017600000,2017-03-09 00:00:00,BTC/USDT,1146.40800021,1210,1135,1192.91479877,5097344.11653126,4328.40339445,0,0,0,1177.64996743
1488931200000,2017-03-08 00:00:00,BTC/USDT,1231.250001,1243.64892872,1143.00000021,1146.00000025,6603168.43578024,5567.3610132,0,0,0,1186.04998312
1488844800000,2017-03-07 00:00:00,BTC/USDT,1274.69300001,1282,1169.05515973,1231.26,6024888.03752161,4895.53802606,0,0,0,1230.68966177
1488758400000,2017-03-06 00:00:00,BTC/USDT,1279.87999997,1287,1267.75010435,1274.3162846,1890269.72789297,1478.48495886,0,0,0,1278.51806443
1488672000000,2017-03-05 00:00:00,BTC/USDT,1261.30000071,1280,1241.0899,1276.00290001,2335489.43681492,1848.81702453,0,0,0,1263.23449309
1488585600000,2017-03-04 00:00:00,BTC/USDT,1287.00000002,1291.53675867,1235,1267.99999982,3571027.47014575,2826.99209301,0,0,0,1263.18976235
1488499200000,2017-03-03 00:00:00,BTC/USDT,1258.45,1294.97999998,1252.50000002,1287.95000001,4588433.68598295,3597.79249619,0,0,0,1275.34694978
1488412800000,2017-03-02 00:00:00,BTC/USDT,1231.17972735,1279.50000001,1212.26243937,1258.43,5983817.12763405,4799.13259462,0,0,0,1246.85388654
1488326400000,2017-03-01 00:00:00,BTC/USDT,1188.04216581,1234.48999999,1183.0000001,1234,3283736.19221371,2703.65627659,0,0,0,1214.55386938
1488240000000,2017-02-28 00:00:00,BTC/USDT,1196.48999991,1208.092,1178.11,1185.00000201,2167634.11925946,1818.14036259,0,0,0,1192.22594903
1488153600000,2017-02-27 00:00:00,BTC/USDT,1179,1199,1171.37648778,1192.2,1453567.95431636,1224.77468844,0,0,0,1186.80437147
1488067200000,2017-02-26 00:00:00,BTC/USDT,1153,1189,1134,1179,1216121.19295043,1040.93826679,0,0,0,1168.29329053
1487980800000,2017-02-25 00:00:00,BTC/USDT,1188.11048987,1191.116,1129,1153,2634468.54310195,2273.42629508,0,0,0,1158.80974404
1487894400000,2017-02-24 00:00:00,BTC/USDT,1186.16100001,1225,1107.51,1188.11048987,7018124.06591061,5970.28798757,0,0,0,1175.50846467
1487808000000,2017-02-23 00:00:00,BTC/USDT,1126.49999999,1195,1120,1188,1936980.77260401,1672.24795974,0,0,0,1158.30954453
1487721600000,2017-02-22 00:00:00,BTC/USDT,1126.99999999,1138.9786543,1108.55,1126,1182696.10705968,1051.74868712,0,0,0,1124.50447672
1487635200000,2017-02-21 00:00:00,BTC/USDT,1092.24051989,1133.55363963,1083.333,1127,2656343.14895387,2402.6066097,0,0,0,1105.60885757
1487548800000,2017-02-20 00:00:00,BTC/USDT,1058.08301527,1095,1040.00755062,1094.71027735,1387040.92881782,1302.62813183,0,0,0,1064.80191462
1487462400000,2017-02-19 00:00:00,BTC/USDT,1059.219,1066.19785215,1045.00000001,1058.17262239,707934.47204595,670.68798723,0,0,0,1055.53474271
1487376000000,2017-02-18 00:00:00,BTC/USDT,1055.11944577,1070,1051.11500341,1057.7862231,919652.58777619,863.59005814,0,0,0,1064.9179887
1487289600000,2017-02-17 00:00:00,BTC/USDT,1039.49925949,1063.58,1035.00000001,1053.67070767,1311452.88621164,1247.8330214,0,0,0,1050.98427731
1487203200000,2017-02-16 00:00:00,BTC/USDT,1011.6,1045,1011.6,1039.49925987,964262.69031022,934.66209822,0,0,0,1031.66983249
1487116800000,2017-02-15 00:00:00,BTC/USDT,1011.19293063,1018,1002.32721451,1014.83589839,680988.27254322,674.17299834,0,0,0,1010.10908805
1487030400000,2017-02-14 00:00:00,BTC/USDT,995.11,1019,988.91109699,1012.10000524,1207110.38030251,1198.54234738,0,0,0,1007.14871104
1486944000000,2017-02-13 00:00:00,BTC/USDT,996.50000001,1004.20000001,975.85416898,995.11000001,857268.01021427,865.49527485,0,0,0,990.49415418
1486857600000,2017-02-12 00:00:00,BTC/USDT,1000.50000023,1005,991.57565803,996.50000001,621557.99590675,621.74448496,0,0,0,999.70005515
1486771200000,2017-02-11 00:00:00,BTC/USDT,994,1010,984.1,1000.50000023,1135899.42646975,1136.5816038,0,0,0,999.39979907
1486684800000,2017-02-10 00:00:00,BTC/USDT,988.23458713,1004.99,901.99999995,995.29110341,2487858.58012332,2557.24419392,0,0,0,972.86703633
1486598400000,2017-02-09 00:00:00,BTC/USDT,1050.6,1077.99999998,898.18028762,987.00000001,6958597.54278293,7100.03482906,0,0,0,980.07935317
1486512000000,2017-02-08 00:00:00,BTC/USDT,1052.00000003,1069.06999999,1015,1050.98999999,2142753.42907294,2055.26844068,0,0,0,1042.56621016
1486425600000,2017-02-07 00:00:00,BTC/USDT,1022.69999279,1055.29399983,1020.60000001,1052.00000003,1102651.50268502,1056.14827224,0,0,0,1044.03096768
1486339200000,2017-02-06 00:00:00,BTC/USDT,1008.57261956,1025,1007.30000001,1021.20000021,560751.24025699,550.63749243,0,0,0,1018.36734324
1486252800000,2017-02-05 00:00:00,BTC/USDT,1033,1034,999,1010,1448222.44115239,1426.32188471,0,0,0,1015.35456805
1486166400000,2017-02-04 00:00:00,BTC/USDT,1015.87273408,1040,1002.23999999,1032.95,1587073.42946434,1550.46454947,0,0,0,1023.61155565
1486080000000,2017-02-03 00:00:00,BTC/USDT,1007.99699708,1023,989,1015.04315425,1960600.2894197,1947.59662894,0,0,0,1006.67677294
1485993600000,2017-02-02 00:00:00,BTC/USDT,983,1009.999999,968.2776983,1007.99699708,2242695.74368285,2253.14242214,0,0,0,995.36350727
1485907200000,2017-02-01 00:00:00,BTC/USDT,967.75582245,986,955.4,983,1644502.33484279,1700.02729787,0,0,0,967.3387815
1485820800000,2017-01-31 00:00:00,BTC/USDT,919.1191873,970,916.75,967.12176383,1647534.6170477,1740.49804278,0,0,0,946.58803201
1485734400000,2017-01-30 00:00:00,BTC/USDT,913,920,911.16052226,918,327532.95255875,357.18802099,0,0,0,916.97630746
1485648000000,2017-01-29 00:00:00,BTC/USDT,918.99000001,923,911.86040584,914.9998,372564.31351804,406.00077708,0,0,0,917.64433604
1485561600000,2017-01-28 00:00:00,BTC/USDT,917.43677492,926,909.9873,918.58600386,828333.82823408,900.64556252,0,0,0,919.71121904
1485475200000,2017-01-27 00:00:00,BTC/USDT,916.00000001,921.65,907.8,917.02745093,781208.90448862,852.67093534,0,0,0,916.19037557
1485388800000,2017-01-26 00:00:00,BTC/USDT,892.66777263,918,892.66777263,914.09767069,997564.75311133,1099.56863718,0,0,0,907.23281783
1485302400000,2017-01-25 00:00:00,BTC/USDT,885.10000044,899.99,882.08,892.66777263,948855.91472975,1064.25663454,0,0,0,891.56683072
1485216000000,2017-01-24 00:00:00,BTC/USDT,912.22165,923,884.281,885.00000008,2149635.05464178,2382.92736589,0,0,0,902.098438
1485129600000,2017-01-23 00:00:00,BTC/USDT,923.99,927.2351,912.22165,912.22165,1425305.19904166,1550.69061842,0,0,0,919.14220806
1485043200000,2017-01-22 00:00:00,BTC/USDT,925.70599998,939.06071045,894.10010012,924.11939955,1567170.05549236,1706.43442891,0,0,0,918.38867579
1484956800000,2017-01-21 00:00:00,BTC/USDT,895.09971139,928.51849391,894.00000001,925.70599998,1397883.99210764,1522.35825273,0,0,0,918.2358946
1484870400000,2017-01-20 00:00:00,BTC/USDT,900.30000001,902.42999999,882.5432,895,841765.1320593,940.82405676,0,0,0,894.71046792
1484784000000,2017-01-19 00:00:00,BTC/USDT,886.20000054,906.999999,883.3,900.23240036,1219112.38795965,1361.92585351,0,0,0,895.13858982
1484697600000,2017-01-18 00:00:00,BTC/USDT,902.27579339,912,850,886.20000033,1959863.34974821,2225.51448717,0,0,0,880.63383143
1484611200000,2017-01-17 00:00:00,BTC/USDT,829.00000001,908.53017772,827.75970935,902.70000066,2679383.29369769,3037.14221337,0,0,0,882.20541069
1484524800000,2017-01-16 00:00:00,BTC/USDT,818.762,834.15680536,816,829.00000001,643792.21530256,779.12020498,0,0,0,826.30666126
1484438400000,2017-01-15 00:00:00,BTC/USDT,817.47703099,823.498,805,818.7012449,732380.16398741,899.25918519,0,0,0,814.42611434
1484352000000,2017-01-14 00:00:00,BTC/USDT,827,836.04000001,801.97500223,817.47703098,1110991.21217312,1348.38778314,0,0,0,823.94043172
1484265600000,2017-01-13 00:00:00,BTC/USDT,805.00000361,830.59290797,776.02899497,826,2009714.11076188,2488.40324743,0,0,0,807.63200772
1484179200000,2017-01-12 00:00:00,BTC/USDT,781.85160104,832.87989967,752.0102,803.6952791,3077949.35044983,3910.82414915,0,0,0,787.03343158
1484092800000,2017-01-11 00:00:00,BTC/USDT,907.92945179,927.82810365,751,781.81160101,6522541.33156883,7934.39754847,0,0,0,822.05880052
1484006400000,2017-01-10 00:00:00,BTC/USDT,903.00000001,915.83230945,898,907.1,783912.57744492,862.98518534,0,0,0,908.37315722
1483920000000,2017-01-09 00:00:00,BTC/USDT,916.41832969,916.41833046,880,902,1561326.51819089,1743.42476903,0,0,0,895.55141462
1483833600000,2017-01-08 00:00:00,BTC/USDT,907,939.65955395,891.1,916,2712345.57806795,2954.8408452,0,0,0,917.93288375
1483747200000,2017-01-07 00:00:00,BTC/USDT,896,910.8275191,818.45971802,907.19047915,4446078.05007,5134.10070398,0,0,0,865.98964578
1483660800000,2017-01-06 00:00:00,BTC/USDT,998.8,1024.88,870,896,5718737.74279365,6225.01903437,0,0,0,918.66992072
1483574400000,2017-01-05 00:00:00,BTC/USDT,1134.10000001,1159.103,882.01,998.8,9624745.13686604,9567.93438544,0,0,0,1005.93761925
1483488000000,2017-01-04 00:00:00,BTC/USDT,1037.1,1148,1035.9006986,1136,4139509.15916413,3778.22776354,0,0,0,1095.6219207
1483401600000,2017-01-03 00:00:00,BTC/USDT,1019.00000076,1042.02336482,1010,1037.1,1367241.14506297,1337.77121326,0,0,0,1022.02912688
1483315200000,2017-01-02 00:00:00,BTC/USDT,999.92218873,1034.32896003,994.00000044,1019.00000076,1847781.38634494,1818.58703006,0,0,0,1016.0533182
1483228800000,2017-01-01 00:00:00,BTC/USDT,965.00000055,1008.54999326,957.02,999.36463982,1196868.26158891,1207.33863593,0,0,0,991.32772361
1483142400000,2016-12-31 00:00:00,BTC/USDT,958.94500534,967.51,946,966.17368384,408137.76637232,427.24617821,0,0,0,955.27540604
1483056000000,2016-12-30 00:00:00,BTC/USDT,971.10000019,977,925.4,958.94500534,1526415.6804604,1608.27541316,0,0,0,949.10092386
1482969600000,2016-12-29 00:00:00,BTC/USDT,980.24135135,983.53352975,950.48662063,974.75099999,1397035.08811369,1441.84442116,0,0,0,968.92221352
1482883200000,2016-12-28 00:00:00,BTC/USDT,933.99289512,984.49999999,932.52200217,980.5,1697988.81756716,1765.90961499,0,0,0,961.53778378
1482796800000,2016-12-27 00:00:00,BTC/USDT,904.35,939.98603,899.28789852,933.9368203,1161298.03871563,1251.51091696,0,0,0,927.91682675
1482710400000,2016-12-26 00:00:00,BTC/USDT,895.99,916.48999999,886.3237195,902,807680.43774602,893.72896465,0,0,0,903.71966188
1482624000000,2016-12-25 00:00:00,BTC/USDT,893.54640164,899.48946432,850.88369341,896.35444823,1391652.2947241,1590.47987163,0,0,0,874.98893858
1482537600000,2016-12-24 00:00:00,BTC/USDT,917.00000009,918.90561637,880,893.60966646,828606.1838204,923.63274762,0,0,0,897.11650648
1482451200000,2016-12-23 00:00:00,BTC/USDT,860.49999999,920,841.89484999,918.90561655,1787126.85423536,2002.5328261,0,0,0,892.43323801
1482364800000,2016-12-22 00:00:00,BTC/USDT,828.99,869,826.224,860.79999999,784872.18662461,921.47210442,0,0,0,851.75903085
1482278400000,2016-12-21 00:00:00,BTC/USDT,800.07815395,829.99626099,796.91935265,828.99,531600.06039932,650.08937127,0,0,0,817.73381306
1482192000000,2016-12-20 00:00:00,BTC/USDT,792.78692173,804.03440219,789.49985085,801.99499865,281043.61953672,353.14959194,0,0,0,795.8203151
1482105600000,2016-12-19 00:00:00,BTC/USDT,789.5,794.999999,786,793.17870645,180525.45908135,228.15702949,0,0,0,791.23338643
1482019200000,2016-12-18 00:00:00,BTC/USDT,794.12969576,795,785.50168337,789.30083165,126332.60814694,160.1156845,0,0,0,789.0083257
1481932800000,2016-12-17 00:00:00,BTC/USDT,782.32000001,794.12969878,781.36038303,794.12969577,206571.50523606,261.77228099,0,0,0,789.12673433
1481846400000,2016-12-16 00:00:00,BTC/USDT,777.00427907,784.7850419,774,782.32000001,131496.90174501,168.71410359,0,0,0,779.4066942
1481760000000,2016-12-15 00:00:00,BTC/USDT,778.33748831,781.99800089,776.00001001,777.00427907,106829.10901279,137.18435196,0,0,0,778.72663672
1481673600000,2016-12-14 00:00:00,BTC/USDT,776.60000001,781.99800122,773.19018763,777,159777.67044361,205.38581532,0,0,0,777.93916875
1481587200000,2016-12-13 00:00:00,BTC/USDT,778.88888888,786.70933342,766.52,776.60000001,288850.61484197,370.81657267,0,0,0,778.95821311
1481500800000,2016-12-12 00:00:00,BTC/USDT,768,780,767.47912171,779.09999996,272349.94501553,351.40013836,0,0,0,775.04222476
1481414400000,2016-12-11 00:00:00,BTC/USDT,773.5,774.97999993,753.25670245,768,321391.5481194,420.63638434,0,0,0,764.06026697
1481328000000,2016-12-10 00:00:00,BTC/USDT,771.95860026,776,769.1741091,774.97999209,116041.50607748,150.14004625,0,0,0,772.88843966
1481241600000,2016-12-09 00:00:00,BTC/USDT,767.50000008,774,765.59723565,769.22,131317.73087181,170.39039999,0,0,0,770.68737956
1481155200000,2016-12-08 00:00:00,BTC/USDT,766.06890174,773,760,768.52004359,179679.54892006,233.94540474,0,0,0,768.04051406
1481068800000,2016-12-07 00:00:00,BTC/USDT,757.81649032,770.5,753,766.08939045,307676.74539652,403.45462994,0,0,0,762.60556346
1480982400000,2016-12-06 00:00:00,BTC/USDT,753.49999593,763.51700987,748.87310374,758.21022346,659929.99765167,871.67827635,0,0,0,757.07977995
1480896000000,2016-12-05 00:00:00,BTC/USDT,771.79799904,772.963,747,753.3400001,552583.81949421,730.85653245,0,0,0,756.07700685
1480809600000,2016-12-04 00:00:00,BTC/USDT,767.51537252,772.5,761.97280902,771.79799933,147413.03580885,191.94113753,0,0,0,768.01168163
1480723200000,2016-12-03 00:00:00,BTC/USDT,775.72553148,776.77583641,756.77694722,764.25973783,215171.17470712,280.95427717,0,0,0,765.85833422
1480636800000,2016-12-02 00:00:00,BTC/USDT,755,782.43814906,753.35383601,775.72553148,681502.6531367,886.31828537,0,0,0,768.91412981
1480550400000,2016-12-01 00:00:00,BTC/USDT,741.65669308,755,738.91291171,755,298924.97925776,398.83877519,0,0,0,749.48825904
1480464000000,2016-11-30 00:00:00,BTC/USDT,730.41813611,745.17857021,727.89328149,738.5,247364.19801423,335.31664243,0,0,0,737.70331296
1480377600000,2016-11-29 00:00:00,BTC/USDT,732.03938313,735.35,728.1044379,731.2,183662.22804274,250.84377181,0,0,0,732.17774839
1480291200000,2016-11-28 00:00:00,BTC/USDT,727.50000001,735.83998546,727.5,731.31003027,115833.08435189,158.17380291,0,0,0,732.3152268
1480204800000,2016-11-27 00:00:00,BTC/USDT,733.0331055,738.020211,727.00000001,729.72890417,150402.29921818,205.1016707,0,0,0,733.30606574
1480118400000,2016-11-26 00:00:00,BTC/USDT,740.2053982,743,722.11138261,733.5,220043.15958653,300.32947959,0,0,0,732.6725298
1480032000000,2016-11-25 00:00:00,BTC/USDT,737.70763551,740.2053982,731.000002,740.2053982,205491.77469241,279.01155004,0,0,0,736.4991688
1479945600000,2016-11-24 00:00:00,BTC/USDT,742.35948016,745.00766316,728.28980075,737.70763551,332450.55241014,451.65488261,0,0,0,736.0720878
1479859200000,2016-11-23 00:00:00,BTC/USDT,749.99999942,751,731.00000001,739.31710591,336861.3973458,454.698672,0,0,0,740.84535119
1479772800000,2016-11-22 00:00:00,BTC/USDT,740,751,731.58575284,748.17379309,357743.61596903,481.77035886,0,0,0,742.5604531
1479686400000,2016-11-21 00:00:00,BTC/USDT,733.97639343,742.68668396,730,738.60300615,128153.50962135,173.77797354,0,0,0,737.45542666
1479600000000,2016-11-20 00:00:00,BTC/USDT,750.92000083,757,715.65000002,732.00000001,518551.70084572,704.18108,0,0,0,736.38970937
1479513600000,2016-11-19 00:00:00,BTC/USDT,752.2,759,740,750.92000083,235718.4358395,313.3885995,0,0,0,752.16021328
1479427200000,2016-11-18 00:00:00,BTC/USDT,739.5,755,734.1,752.2,316235.07363038,423.4293858,0,0,0,746.84252967
1479340800000,2016-11-17 00:00:00,BTC/USDT,743.43000001,757.00695209,735,739.5,615579.43548796,824.91851001,0,0,0,746.23060098
1479254400000,2016-11-16 00:00:00,BTC/USDT,713,751.002387,709.05,743.42655325,777829.39066716,1058.45145533,0,0,0,734.8748842
1479168000000,2016-11-15 00:00:00,BTC/USDT,705.46838108,717.90021102,705.42398115,710.3,221195.89030656,310.48597246,0,0,0,712.41830525
1479081600000,2016-11-14 00:00:00,BTC/USDT,702.23999999,710.73657611,695,707.35,253720.71418093,360.13639035,0,0,0,704.5128484
1478995200000,2016-11-13 00:00:00,BTC/USDT,705.0429297,706.99999041,681.7228,700.10507388,548329.64844762,789.79110255,0,0,0,694.27174689
1478908800000,2016-11-12 00:00:00,BTC/USDT,718.70645592,720,699.07659926,705.0429297,310152.97434131,438.12680476,0,0,0,707.90686844
1478822400000,2016-11-11 00:00:00,BTC/USDT,716.89999659,722.85815314,709.60421896,718.70645592,316613.37604502,441.35604731,0,0,0,717.36498904
1478736000000,2016-11-10 00:00:00,BTC/USDT,724.9999457,727.07499999,710.01,716.89999719,328712.59789478,458.50487954,0,0,0,716.92279092
1478649600000,2016-11-09 00:00:00,BTC/USDT,713.1480179,743.12345678,709.42981963,723.49652225,1091849.53422447,1496.67035717,0,0,0,729.51904806
1478563200000,2016-11-08 00:00:00,BTC/USDT,705.478,716,702.68039594,713.1480179,381995.64864273,537.60422529,0,0,0,710.55179753
1478476800000,2016-11-07 00:00:00,BTC/USDT,712.37935984,714.99999751,698.91028213,705.453,264740.29015671,375.16801268,0,0,0,705.65794846
1478390400000,2016-11-06 00:00:00,BTC/USDT,708.99999947,721.90579101,701.35,712.37936,420875.97907032,590.37049248,0,0,0,712.90144821
1478304000000,2016-11-05 00:00:00,BTC/USDT,705.54914936,711.8,700,709.02999479,255763.89081467,361.89662102,0,0,0,706.7319117
1478217600000,2016-11-04 00:00:00,BTC/USDT,690.777557,712.83600687,684.44742857,708.73999977,449322.54825664,642.57443625,0,0,0,699.25369406
1478131200000,2016-11-03 00:00:00,BTC/USDT,747.8,751.002387,674.1323,690.777557,1514572.96776596,2129.0252808,0,0,0,711.39266472
1478044800000,2016-11-02 00:00:00,BTC/USDT,734.88999996,748.9,723.86556408,747.79999999,495284.05693187,677.05041089,0,0,0,731.53202326
1477958400000,2016-11-01 00:00:00,BTC/USDT,702.7011555,744.60000001,700,734.96999879,1075941.34574451,1474.37313888,0,0,0,729.76190176
1477872000000,2016-10-31 00:00:00,BTC/USDT,702.10000141,712.03122342,688,702.70116079,611620.33793933,872.53756489,0,0,0,700.96734232
1477785600000,2016-10-30 00:00:00,BTC/USDT,713.15687271,716.21000062,695.14000258,702.10000142,682354.9917384,966.35236995,0,0,0,706.11405627
1477699200000,2016-10-29 00:00:00,BTC/USDT,692.39331469,724.5360206,691.23743598,713.14687271,1027083.27146636,1447.85408867,0,0,0,709.38313432
1477612800000,2016-10-28 00:00:00,BTC/USDT,688.37474674,695,683.27333681,692.69796292,465447.39862917,675.20471531,0,0,0,689.3426365
1477526400000,2016-10-27 00:00:00,BTC/USDT,677.75246256,689,675.1,688.90999999,415024.86753744,607.77701844,0,0,0,682.85712513
1477440000000,2016-10-26 00:00:00,BTC/USDT,660.80550202,685.58889338,658.01810158,677.75246256,407044.62690663,606.17303555,0,0,0,671.4990655
1477353600000,2016-10-25 00:00:00,BTC/USDT,655.00000001,666,652.96513003,658.48960538,233041.77911723,353.11181419,0,0,0,659.96596475
1477267200000,2016-10-24 00:00:00,BTC/USDT,658,659.37826053,653,655.6,75592.35476123,115.26715532,0,0,0,655.80133865
1477180800000,2016-10-23 00:00:00,BTC/USDT,662.70484868,669.02920717,655.01000003,658,216651.44499727,327.0659407,0,0,0,662.40906813
1477094400000,2016-10-22 00:00:00,BTC/USDT,633.6,670.87468175,632.56031148,663,396924.45344407,602.04565997,0,0,0,659.29294044
