https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AAVE,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1643328000000,2022-01-28 00:00:00,AAVE/USDT,144.55159405,150.56300811,139.57273134,149.13237594,8833241.6967955219214253,61023.23819851,0,0,0,144.75209703
1643241600000,2022-01-27 00:00:00,AAVE/USDT,146.04025929,154.70238625,136.01417527,144.54580491,7505603.5439542216096874,52123.84559443,0,0,0,143.99558318
1643155200000,2022-01-26 00:00:00,AAVE/USDT,152.55083089,163.74543288,142.31130852,146.19027576,7711893.5693535241872216,50111.99272202,0,0,0,153.89317308
1643068800000,2022-01-25 00:00:00,AAVE/USDT,152.52833422,156.36775151,145.55002681,152.56495091,7554370.6489349998820424,50156.39864082,0,0,0,150.61628932
1642982400000,2022-01-24 00:00:00,AAVE/USDT,158.67109061,158.67109061,131.29994345,152.36710769,13675269.1971816562766745,96225.25773291,0,0,0,142.11725195
1642896000000,2022-01-23 00:00:00,AAVE/USDT,146.97043246,163.34519359,145.5316352,158.55982898,9295735.0284966631969952,60949.02503119,0,0,0,152.51655008
1642809600000,2022-01-22 00:00:00,AAVE/USDT,170.78128842,175.35725501,135.31391908,146.89093406,14790777.0337346134575429,97977.47613903,0,0,0,150.96099243
1642723200000,2022-01-21 00:00:00,AAVE/USDT,198.22494001,200.26883806,164.01997281,171.46080036,27641284.4459509117528589,153933.99042211,0,0,0,179.56582799
1642636800000,2022-01-20 00:00:00,AAVE/USDT,210.69821707,221.34474414,197.41965307,198.50758089,24360661.4110218592660484,118727.19035354,0,0,0,205.18182346
1642550400000,2022-01-19 00:00:00,AAVE/USDT,232.85668879,236.56745748,210.33682464,210.33682464,12027152.546285599198179,54590.4994591,0,0,0,220.31585469
1642464000000,2022-01-18 00:00:00,AAVE/USDT,226.98958963,240.28951664,222.62133958,232.50271284,16894664.6559850109277484,73046.99478716,0,0,0,231.28486949
1642377600000,2022-01-17 00:00:00,AAVE/USDT,242.50179744,244.16701613,221.77727551,226.74974667,13220902.0157202028380912,57025.92309128,0,0,0,231.84021054
1642291200000,2022-01-16 00:00:00,AAVE/USDT,238.44862152,245.08132025,230.6125617,242.28311981,11514893.735744922549866,48579.8317463,0,0,0,237.03033382
1642204800000,2022-01-15 00:00:00,AAVE/USDT,223.93963009,243.67687709,222.70494164,238.53672875,14916214.261484976588135,63622.4161305,0,0,0,234.44903807
1642118400000,2022-01-14 00:00:00,AAVE/USDT,209.2984632,226.64474811,204.89431723,223.93963009,11185518.6791044758630272,52167.06176264,0,0,0,214.41726448
1642032000000,2022-01-13 00:00:00,AAVE/USDT,218.30278236,222.44593698,207.47692946,208.98932226,19247296.3834827952532329,89963.23610033,0,0,0,213.94624313
1641945600000,2022-01-12 00:00:00,AAVE/USDT,212.43908299,222.9581668,210.94692962,218.35952182,11045922.6164740286672664,50696.56425832,0,0,0,217.88306127
1641859200000,2022-01-11 00:00:00,AAVE/USDT,199.87655208,216.39360203,196.69666986,213.06687233,8997453.1728636355760589,43677.93509667,0,0,0,205.99538767
1641772800000,2022-01-10 00:00:00,AAVE/USDT,209.44890147,213.47564699,187.66441779,199.81828324,19599206.627022762829398,98503.52256924,0,0,0,198.96960145
1641686400000,2022-01-09 00:00:00,AAVE/USDT,211.90648971,218.89697624,208.1545054,209.44239465,10789613.1958421905894908,50463.52429227,0,0,0,213.81014004
1641600000000,2022-01-08 00:00:00,AAVE/USDT,213.0206725,230.87435441,200.70959784,211.39998682,17040294.3334955401389545,78922.72146599,0,0,0,215.91113455
1641513600000,2022-01-07 00:00:00,AAVE/USDT,220.95066567,221.80002045,200,211.63282059,33636856.4959504159544016,161158.77162256,0,0,0,208.71874461
1641427200000,2022-01-06 00:00:00,AAVE/USDT,230.16399352,233.12577078,215.81393581,220.98296256,23970673.4727249939791996,107488.49241194,0,0,0,223.00688134
1641340800000,2022-01-05 00:00:00,AAVE/USDT,252.36051249,260.47490547,215.00474945,230.5446274,17120047.485042196961211,70893.09052353,0,0,0,241.4910587
1641254400000,2022-01-04 00:00:00,AAVE/USDT,266.44574814,271.27363769,249.93465106,252.33147895,21172304.645063097101465,82197.0198745,0,0,0,257.57995457
1641168000000,2022-01-03 00:00:00,AAVE/USDT,265.20288685,285.50896897,262.74775099,267.0257977,16000589.0042228127046083,58739.05724033,0,0,0,272.40118851
1641081600000,2022-01-02 00:00:00,AAVE/USDT,266.7164366,269.07866656,253.34984945,265.63002968,9570175.2070030851538453,36955.89904633,0,0,0,258.96204541
1640995200000,2022-01-01 00:00:00,AAVE/USDT,254.23355056,266.79310073,250.75326246,266.79310073,9731856.1153639315708421,37760.03464289,0,0,0,257.72900389
1640908800000,2021-12-31 00:00:00,AAVE/USDT,262.95323799,274.53492967,249.31456203,253.8372455,15868242.083711774484,60059.8089,0,0,0,264.20733556
1640822400000,2021-12-30 00:00:00,AAVE/USDT,236.10707272,265.78821556,231.27172419,262.79690982,16754040.5038973983302866,68726.62188437,0,0,0,243.77803018
1640736000000,2021-12-29 00:00:00,AAVE/USDT,252.72017976,259.16733355,235.20720874,235.76338567,13676901.198965602014753,55069.5490701,0,0,0,248.35687653
1640649600000,2021-12-28 00:00:00,AAVE/USDT,277.57284165,296.23214874,252.35963832,252.38045598,25533174.071703372945076,92152.64421395,0,0,0,277.07478488
1640563200000,2021-12-27 00:00:00,AAVE/USDT,268.30569061,292.84916049,265.79258384,276.73693114,23775781.2416997689438575,84341.52208535,0,0,0,281.89888745
1640476800000,2021-12-26 00:00:00,AAVE/USDT,263.82249178,277.24799802,250.50418521,268.11675629,17525596.9051472587217034,66940.74777646,0,0,0,261.80760579
1640390400000,2021-12-25 00:00:00,AAVE/USDT,270.15243702,279.81511177,257.77047049,263.82249178,16381758.684065724800435,61186.1738839,0,0,0,267.73628165
1640304000000,2021-12-24 00:00:00,AAVE/USDT,247.29734624,278.35291194,242.99987149,269.89781296,24335695.5294646950831909,93917.23412733,0,0,0,259.11852873
1640217600000,2021-12-23 00:00:00,AAVE/USDT,206.68260654,248.12536253,203.9287976,247.40562275,21591977.495350066833189,93567.59058819,0,0,0,230.7634231
1640131200000,2021-12-22 00:00:00,AAVE/USDT,185.86878952,216.05242763,185.76998272,206.68260654,64790645.5433896141313316,320861.90175691,0,0,0,201.92688876
1640044800000,2021-12-21 00:00:00,AAVE/USDT,180.83860172,188.14744581,178.84779681,185.86878952,10441013.621264482530339,57164.19405255,0,0,0,182.64953778
1639958400000,2021-12-20 00:00:00,AAVE/USDT,183.6289634,186.22756959,167.43227759,180.65769231,12761073.9933697892120379,72974.02078221,0,0,0,174.87146599
1639872000000,2021-12-19 00:00:00,AAVE/USDT,192.83688105,192.88446241,182.6389707,183.55878691,8382747.553635226301937,44874.3515893,0,0,0,186.80487309
1639785600000,2021-12-18 00:00:00,AAVE/USDT,187.07142806,201.99552598,182.57552599,192.90040269,22245012.8258567409239208,114520.94716751,0,0,0,194.24405208
1639699200000,2021-12-17 00:00:00,AAVE/USDT,174.03046969,187.90233541,162.24979554,187.07142806,11046126.98362801631744,64008.32429888,0,0,0,172.573288
1639612800000,2021-12-16 00:00:00,AAVE/USDT,172.98641445,180.83586436,172.19518823,174.03046969,8552687.2690137659615099,48420.45781163,0,0,0,176.63375473
1639526400000,2021-12-15 00:00:00,AAVE/USDT,169.46420975,175.73371549,159.23912026,173.42011535,7900270.6620024124083915,47177.19287445,0,0,0,167.45953247
1639440000000,2021-12-14 00:00:00,AAVE/USDT,162.29758853,170.35155993,158.6965177,169.46420975,9542146.2058221794844336,57994.72294824,0,0,0,164.53473214
1639353600000,2021-12-13 00:00:00,AAVE/USDT,179.86680206,180.57467204,157.85013023,162.26716429,11423196.7493209103762784,68443.00551252,0,0,0,166.90086392
1639267200000,2021-12-12 00:00:00,AAVE/USDT,181.33013032,182.36940429,175.62070568,179.86680206,6909930.9959854703315528,38404.43816062,0,0,0,179.92532444
1639180800000,2021-12-11 00:00:00,AAVE/USDT,167.06784069,180.83516102,163.24494552,180.37858957,7803218.394961800642258,44913.5266546,0,0,0,173.73871473
1639094400000,2021-12-10 00:00:00,AAVE/USDT,177.11405838,182.39321197,166.9669776,167.06784069,45583707.4222999831505776,258620.93720668,0,0,0,176.25683332
1639008000000,2021-12-09 00:00:00,AAVE/USDT,203.2030753,203.94397366,176.27078016,176.80620896,10315538.0428784156734368,54675.06554256,0,0,0,188.66987978
1638921600000,2021-12-08 00:00:00,AAVE/USDT,187.00651611,202.82595631,179.42243778,202.82595631,8794968.8004899521829716,46511.40428852,0,0,0,189.09273833
1638835200000,2021-12-07 00:00:00,AAVE/USDT,185.89549242,198.12852597,181.1931537,187.68894687,6680214.469852346883614,35414.12364809,0,0,0,188.6313646
1638748800000,2021-12-06 00:00:00,AAVE/USDT,191.9662493,192.38171727,169.16971268,184.79504346,9813376.8118766032830924,54993.98657418,0,0,0,178.44454318
1638662400000,2021-12-05 00:00:00,AAVE/USDT,203.37126377,206.01195089,187.06685658,191.84818938,8125176.9107715441436248,41359.88945208,0,0,0,196.45064381
1638576000000,2021-12-04 00:00:00,AAVE/USDT,226.51658016,226.51658016,162.40582009,203.73615784,13520218.3849690555980368,69517.60400779,0,0,0,194.48625392
1638489600000,2021-12-03 00:00:00,AAVE/USDT,244.6769608,246.16327836,218.36473199,226.01003157,9697043.9756744547158326,40868.92673018,0,0,0,237.27180407
1638403200000,2021-12-02 00:00:00,AAVE/USDT,250.53871378,250.83823525,240.34688681,244.6769608,9944095.606468699827348,40678.70599458,0,0,0,244.4545706
1638316800000,2021-12-01 00:00:00,AAVE/USDT,256.35853639,268.86586275,249.33365214,250.53871378,7503137.4722086074398184,28634.20987752,0,0,0,262.03403217
1638230400000,2021-11-30 00:00:00,AAVE/USDT,251.13408119,264.31360739,244.98895173,256.81686346,9897941.4473266923116036,38729.44266782,0,0,0,255.56632798
1638144000000,2021-11-29 00:00:00,AAVE/USDT,238.97391536,251.22140582,233.339614,250.20383092,8232653.7443643601985797,34092.64814933,0,0,0,241.47885809
1638057600000,2021-11-28 00:00:00,AAVE/USDT,232.76145175,238.97894796,219,238.97894796,9412575.856666005069088,41281.66537408,0,0,0,228.00862735
1637971200000,2021-11-27 00:00:00,AAVE/USDT,232.8953108,243.05214883,230.328285,232.76145175,8302074.3866298917299116,35098.62596113,0,0,0,236.53559532
1637884800000,2021-11-26 00:00:00,AAVE/USDT,264.02707097,264.57974307,225.59551202,232.63686331,12951562.5241369999408308,54205.39449951,0,0,0,238.93493708
1637798400000,2021-11-25 00:00:00,AAVE/USDT,254.54511858,266.30153225,252.56258368,262.692,12997587.0902425278048508,50168.15021828,0,0,0,259.08045311
1637712000000,2021-11-24 00:00:00,AAVE/USDT,270.73498885,272.07706662,251.62576341,254.81360858,7453087.15370064521247,29011.73260257,0,0,0,256.899071
1637625600000,2021-11-23 00:00:00,AAVE/USDT,263.91457433,277.2966198,261.37852186,270.73498885,13279915.4848209039634015,49251.24609119,0,0,0,269.63613185
1637539200000,2021-11-22 00:00:00,AAVE/USDT,266.76930227,268.65345195,256.69140248,263.91457433,12632946.6762444838293324,48097.81123882,0,0,0,262.65117582
1637452800000,2021-11-21 00:00:00,AAVE/USDT,274.4416452,274.4416452,264.28009907,267.2098995,11348739.7358931473701824,42236.64682192,0,0,0,268.69414572
1637366400000,2021-11-20 00:00:00,AAVE/USDT,279.38030124,280.83546587,267.77328492,274.39307428,9565241.1101711512688895,34692.30395259,0,0,0,275.71651405
1637280000000,2021-11-19 00:00:00,AAVE/USDT,262.53720967,280.39500969,257.087596,279.10221444,11436421.5501602972676369,42090.13194189,0,0,0,271.71265621
1637193600000,2021-11-18 00:00:00,AAVE/USDT,283.96449934,288.93697239,255.25594571,262.30339996,79342088.4293684346472151,291448.52003167,0,0,0,272.23362953
1637107200000,2021-11-17 00:00:00,AAVE/USDT,278.2824345,286.57476418,268.78602507,283.98509505,16966261.8319777392314337,61165.25078713,0,0,0,277.38399849
1637020800000,2021-11-16 00:00:00,AAVE/USDT,301.31783595,301.31783595,266.34268952,278.29560766,20318723.8573341030615528,72030.35494003,0,0,0,282.08557176
1636934400000,2021-11-15 00:00:00,AAVE/USDT,315.1209632,316.97288374,299.52607968,301.31788514,14276847.7793526553589264,46236.30894352,0,0,0,308.78000657
1636848000000,2021-11-14 00:00:00,AAVE/USDT,312.69567684,317.50128098,309.85147461,315.12096319,4770940.434471545639112,15230.2689996,0,0,0,313.25385222
1636761600000,2021-11-13 00:00:00,AAVE/USDT,308.2900099,313.90667557,303.22065152,312.46467688,6821810.6552079288329538,22084.84613806,0,0,0,308.89102023
1636675200000,2021-11-12 00:00:00,AAVE/USDT,311.93663495,313.67536903,296.073195,308.2900099,7853107.777908682434498,25691.46858735,0,0,0,305.66986668
1636588800000,2021-11-11 00:00:00,AAVE/USDT,312.03358311,319.070228,307.36260014,312.12773048,7232336.4407394768691296,23055.19202532,0,0,0,313.69664728
1636502400000,2021-11-10 00:00:00,AAVE/USDT,336.37709187,345.75099695,296.482,312.40003668,26355685.9645381899910896,82313.37350072,0,0,0,320.18716818
1636416000000,2021-11-09 00:00:00,AAVE/USDT,332.06449995,349.82202829,326.95356267,336.33447828,22235023.3346770719148812,65354.23446363,0,0,0,340.22314724
1636329600000,2021-11-08 00:00:00,AAVE/USDT,319.83554712,334.92809718,318.57245581,332.02499995,18693672.7391347848958441,57378.48800417,0,0,0,325.79584073
1636243200000,2021-11-07 00:00:00,AAVE/USDT,316.91697227,323.751,316.82281573,319.68264484,7638305.3932413695353006,23835.94696438,0,0,0,320.45319637
1636156800000,2021-11-06 00:00:00,AAVE/USDT,326.37909534,327.06410331,307.54849542,316.95193269,12220694.7596938858551516,38483.33998204,0,0,0,317.55805929
1636070400000,2021-11-05 00:00:00,AAVE/USDT,332.45805533,345.99844091,324.25464941,326.94491818,14982678.375750625298932,44691.16664938,0,0,0,335.2492114
1635984000000,2021-11-04 00:00:00,AAVE/USDT,325.05151235,335.7,313.35649662,333.22511457,12807491.054641337452464,39660.05422368,0,0,0,322.93175855
1635897600000,2021-11-03 00:00:00,AAVE/USDT,324.63149995,325.75326727,311.15306083,324.28588536,19358985.831901381477469,60835.00000715,0,0,0,318.22118566
1635811200000,2021-11-02 00:00:00,AAVE/USDT,323.92733756,328.16289213,317.70957836,324.34201318,9566160.582119906971008,29597.6369106,0,0,0,323.20690368
1635724800000,2021-11-01 00:00:00,AAVE/USDT,313.71836544,323.99488724,302.73832518,323.74578118,9728912.9324850545641383,30703.14679807,0,0,0,316.87022169
1635638400000,2021-10-31 00:00:00,AAVE/USDT,318.89980416,322.96996378,302.18362974,313.68315177,11178851.498662408819646,35774.4691838,0,0,0,312.48126817
1635552000000,2021-10-30 00:00:00,AAVE/USDT,327.80539526,328.13620401,313.26979672,318.85683679,16267911.6840680972239524,51017.54756412,0,0,0,318.86894727
1635465600000,2021-10-29 00:00:00,AAVE/USDT,339.43244883,347.73582558,325,327.76817126,17518336.4881711968320072,52496.07638696,0,0,0,333.70753957
1635379200000,2021-10-28 00:00:00,AAVE/USDT,324.58589645,349.82202829,317.27660995,339.25664738,22640993.970156970914209,67477.0907261,0,0,0,335.53601269
1635292800000,2021-10-27 00:00:00,AAVE/USDT,328.91923794,454.5335,322.11692017,324.51555845,156264139.067286025958435,405868.93207102,0,0,0,385.01133425
1635206400000,2021-10-26 00:00:00,AAVE/USDT,313.18837418,345.32385847,312.49788754,328.97170039,22378811.708591785417938,66879.32748951,0,0,0,334.6147838
1635120000000,2021-10-25 00:00:00,AAVE/USDT,307.75992668,317.06804836,306.1981309,313.19993314,6809425.8801168181431627,21885.63492641,0,0,0,311.13677547
1635033600000,2021-10-24 00:00:00,AAVE/USDT,323.96442385,325,300.28208889,307.75992669,7666424.8868936715485772,24628.64575939,0,0,0,311.28081348
1634947200000,2021-10-23 00:00:00,AAVE/USDT,310.09838962,324.12799061,307.56951496,323.96442384,6768263.7704427679536956,21412.08803137,0,0,0,316.09545788
1634860800000,2021-10-22 00:00:00,AAVE/USDT,314.94910301,326.62696139,306.04599446,310.09838961,10169456.1973215137094608,32259.11689033,0,0,0,315.24285776
1634774400000,2021-10-21 00:00:00,AAVE/USDT,316.53277165,337.58789485,311.03023731,314.84852198,21161056.529128527416034,65517.57850134,0,0,0,322.9828851
1634688000000,2021-10-20 00:00:00,AAVE/USDT,303.65764236,317.37696516,296.47196899,316.3320536,17125213.9895271095090122,55574.19043346,0,0,0,308.15048957
1634601600000,2021-10-19 00:00:00,AAVE/USDT,294.13053785,304.40212595,292.92890316,303.65764235,8258670.3266387910546754,27581.34623351,0,0,0,299.42955854
1634515200000,2021-10-18 00:00:00,AAVE/USDT,304.96913353,308.09973877,290.44244469,294.13053785,13615122.8063969159564454,45761.48240343,0,0,0,297.52363978
1634428800000,2021-10-17 00:00:00,AAVE/USDT,304.73987513,320.25097162,296.161,304.43956199,22377724.1176021540757838,74115.89074941,0,0,0,301.92882918
1634342400000,2021-10-16 00:00:00,AAVE/USDT,301.4741869,316.11793465,299.65728048,304.3735756,10122146.6650906009152368,32834.79163868,0,0,0,308.27503876
1634256000000,2021-10-15 00:00:00,AAVE/USDT,303.81139868,304.037,293.5267278,300.19405322,2549359.158072577590528,8466.54573504,0,0,0,301.1097132
1634169600000,2021-10-14 00:00:00,AAVE/USDT,297.54370334,309.2788416,293.69363056,303.17626225,13322182.177554611455143,44091.70555414,0,0,0,302.14712745
1634083200000,2021-10-13 00:00:00,AAVE/USDT,283.82819555,302.58655546,281.73424456,297.54370333,18856789.4933765471178033,64800.12937559,0,0,0,290.99925687
1633996800000,2021-10-12 00:00:00,AAVE/USDT,290.61798819,291.01658898,270.86203631,283.71319846,17700120.9678195357474958,63323.93193509,0,0,0,279.51708662
1633910400000,2021-10-11 00:00:00,AAVE/USDT,287.85507178,302.102,283.42996727,290.6179882,13935764.643136557771792,47772.49454624,0,0,0,291.71105205
1633824000000,2021-10-10 00:00:00,AAVE/USDT,306.9329803,307.8162051,287.07661159,288.18728053,7749283.677209919588418,25830.9668117,0,0,0,299.99975354
1633737600000,2021-10-09 00:00:00,AAVE/USDT,307.39471957,313.45907942,304.230145,306.91579348,7579207.3948387636210062,24518.38504218,0,0,0,309.12343459
1633651200000,2021-10-08 00:00:00,AAVE/USDT,305.60894861,325.168,303.41889259,307.29093477,11097502.763377465521545,35360.45016277,0,0,0,313.8394085
1633564800000,2021-10-07 00:00:00,AAVE/USDT,311.80859056,313.66775323,299.57275341,305.55037556,23734097.369514950060313,77082.11577165,0,0,0,307.90666722
1633478400000,2021-10-06 00:00:00,AAVE/USDT,307.70528696,317.768,284.8929841,311.81149096,23904343.527138482427844,79184.69268985,0,0,0,301.88086504
1633392000000,2021-10-05 00:00:00,AAVE/USDT,300.94376047,310.26973075,296.51835386,307.74079888,9878947.9929944901719328,32519.74721959,0,0,0,303.78304992
1633305600000,2021-10-04 00:00:00,AAVE/USDT,310.1355194,311.166,291.24163958,300.94376047,11337538.192024154037327,37460.25308979,0,0,0,302.6551413
1633219200000,2021-10-03 00:00:00,AAVE/USDT,314.25294556,323.36567004,308.53056065,310.37866898,9458945.1447907134085216,29998.59624908,0,0,0,315.31292552
1633132800000,2021-10-02 00:00:00,AAVE/USDT,302.51912726,323.56673413,296.648305,314.4528394,10814497.3039146108415242,35072.57264793,0,0,0,308.34627994
1633046400000,2021-10-01 00:00:00,AAVE/USDT,276.43198751,303.81139868,271.67471507,302.51912725,13411026.1099865988640598,46070.27505266,0,0,0,291.09932803
1632960000000,2021-09-30 00:00:00,AAVE/USDT,265.24951424,281.26245501,263.34311337,276.13480175,7090885.9689689753951503,25821.39648007,0,0,0,274.61279929
1632873600000,2021-09-29 00:00:00,AAVE/USDT,260.85718681,277.59859684,259.28099158,265.24951423,6787638.0935586814235008,25221.17239616,0,0,0,269.12460638
1632787200000,2021-09-28 00:00:00,AAVE/USDT,273.01222121,277.57982254,259.37126179,261.07441732,9101247.0977271493599235,33730.42002571,0,0,0,269.82311785
1632700800000,2021-09-27 00:00:00,AAVE/USDT,293.75984079,309.72164088,273.1290483,273.20516857,13232120.1639170884789505,45115.44960965,0,0,0,293.29465357
1632614400000,2021-09-26 00:00:00,AAVE/USDT,274.39996828,300.80631927,252.14687,293.92293076,13792736.9926658870484969,49694.77854257,0,0,0,277.54901817
1632528000000,2021-09-25 00:00:00,AAVE/USDT,280.86392695,284.0036646,268.19871185,274.3961784,8593999.4859516696293752,31009.53304652,0,0,0,277.14056426
1632441600000,2021-09-24 00:00:00,AAVE/USDT,308.56407501,311.75958867,263.18381609,280.86392695,14481667.2327085046546324,50216.53876606,0,0,0,288.38441654
1632355200000,2021-09-23 00:00:00,AAVE/USDT,301.78491497,309.01966405,294.23849336,308.564075,11796084.3275532121571168,38795.98095184,0,0,0,304.05428702
1632268800000,2021-09-22 00:00:00,AAVE/USDT,271.60485455,302.73807761,266.4149554,301.17104323,12491652.226419052628333,43488.0812489,0,0,0,287.24312197
1632182400000,2021-09-21 00:00:00,AAVE/USDT,292.06219417,306.75705906,261,271.16000533,29625133.9493423656788795,104063.96500755,0,0,0,284.68196409
1632096000000,2021-09-20 00:00:00,AAVE/USDT,340.19857998,340.84965636,287.52973576,291.21719518,36595123.2124963131034728,116014.96653633,0,0,0,315.43450216
1632009600000,2021-09-19 00:00:00,AAVE/USDT,355.52000228,357.8430496,335.26256574,340.09049419,14805741.9562949435231064,42553.81702428,0,0,0,347.92982138
1631923200000,2021-09-18 00:00:00,AAVE/USDT,354.25063551,368.96114422,347.07576562,355.5811562,11287486.3244646723798908,31494.31783306,0,0,0,358.39754918
1631836800000,2021-09-17 00:00:00,AAVE/USDT,384.15506384,389.56485422,350.48728464,354.33618427,10180706.3956586242929675,27498.82652115,0,0,0,370.22330345
1631750400000,2021-09-16 00:00:00,AAVE/USDT,415.40579705,415.40579705,371.29234488,383.62136325,18895372.0634243851268898,47802.08820558,0,0,0,395.28340231
1631664000000,2021-09-15 00:00:00,AAVE/USDT,383.97526487,416.85978768,376.5989177,415.05460494,23076655.932473395164276,58396.7905638,0,0,0,395.16993502
1631577600000,2021-09-14 00:00:00,AAVE/USDT,330.84624726,389.84358421,327.89237349,383.57823663,18664260.6052979238052215,51032.55594705,0,0,0,365.73242823
1631491200000,2021-09-13 00:00:00,AAVE/USDT,333.67500181,337.67775225,303.24817706,330.84624727,7492489.0245236153986338,23590.20792309,0,0,0,317.61013082
1631404800000,2021-09-12 00:00:00,AAVE/USDT,328.29957382,348.55326774,322.2544476,333.31293147,10165185.0980380224911544,30235.40496201,0,0,0,336.20138744
1631318400000,2021-09-11 00:00:00,AAVE/USDT,312.39354205,335.95738551,310.46217227,328.32620458,5942592.9069878730178624,18402.40533152,0,0,0,322.92479162
1631232000000,2021-09-10 00:00:00,AAVE/USDT,330.42623425,340.27391698,303.44167939,311.99880617,20194672.247440972507193,63318.36004835,0,0,0,318.93864958
1631145600000,2021-09-09 00:00:00,AAVE/USDT,330.07562079,350.46574201,325.53710499,329.90476328,13712719.8065481121807074,40536.12878538,0,0,0,338.28390173
1631059200000,2021-09-08 00:00:00,AAVE/USDT,346.14396805,353.1705605,312.0144887,329.99406152,19348457.5898112481073182,58188.96554821,0,0,0,332.51076742
1630972800000,2021-09-07 00:00:00,AAVE/USDT,408.69045878,409.10064601,313.65880574,344.33559082,72222381.9379115652055625,208159.42171625,0,0,0,346.95706465
1630886400000,2021-09-06 00:00:00,AAVE/USDT,416.85805004,425.01504754,395.18446635,408.69045878,51821217.9805024078278864,126609.86932086,0,0,0,409.29840824
1630800000000,2021-09-05 00:00:00,AAVE/USDT,398.14428674,425.16622772,394.45789414,417.06385506,19668665.9582973325068495,47428.18798119,0,0,0,414.70414105
1630713600000,2021-09-04 00:00:00,AAVE/USDT,394.67873615,407.04160844,390.64447246,397.64929912,21061249.0928260735619715,52707.48554231,0,0,0,399.58743765
1630627200000,2021-09-03 00:00:00,AAVE/USDT,399.70010229,407.7381449,388.0010103,394.67873615,21826983.5059442060194536,54772.96441326,0,0,0,398.49921836
1630540800000,2021-09-02 00:00:00,AAVE/USDT,412.99642449,414.75436221,398.83844289,399.75070499,7420407.1110683051483778,18247.45515649,0,0,0,406.65435522
1630454400000,2021-09-01 00:00:00,AAVE/USDT,391.57930002,413.69372407,382.33353322,413.31095163,15770764.63047590029116,39249.93401621,0,0,0,401.803596
1630368000000,2021-08-31 00:00:00,AAVE/USDT,357.91942923,398.254566,350.65331879,392.26883075,14319301.8144042577221458,38139.46993438,0,0,0,375.44574791
1630281600000,2021-08-30 00:00:00,AAVE/USDT,364.09382673,376.82519077,346.30414437,357.55594192,15426737.92481759347882,42862.6077206,0,0,0,359.9113247
1630195200000,2021-08-29 00:00:00,AAVE/USDT,366.73563061,378.12877535,355.1002737,363.87377515,13014367.9639429660294428,35820.19927278,0,0,0,363.32483426
1630108800000,2021-08-28 00:00:00,AAVE/USDT,372.46749653,375.5877724,361.5254344,366.73563061,8429853.7900243424147112,22973.94917628,0,0,0,366.93098454
1630022400000,2021-08-27 00:00:00,AAVE/USDT,350.72699325,375.08709774,344.50943146,372.13244655,7790942.3179528306520984,21591.22126292,0,0,0,360.83842702
1629936000000,2021-08-26 00:00:00,AAVE/USDT,384.14509709,389.18846535,342,350.70014989,15821254.30682544146906,44169.3173165,0,0,0,358.19558164
1629849600000,2021-08-25 00:00:00,AAVE/USDT,378.31500018,385.86653768,363.6614053,384.19944004,38124009.860143026648504,102473.68586052,0,0,0,372.0370702
1629763200000,2021-08-24 00:00:00,AAVE/USDT,408.29896073,414.13374116,370.14629044,378.31500019,28726959.8027373988772496,73188.44609992,0,0,0,392.50675938
1629676800000,2021-08-23 00:00:00,AAVE/USDT,401.04772037,415.30244999,398.9007637,408.59075822,17533524.4149793084408746,42829.68142814,0,0,0,409.37788539
1629590400000,2021-08-22 00:00:00,AAVE/USDT,399.98997308,408.31132233,384.61269876,401.04772036,23724054.568318237404669,59898.56723181,0,0,0,396.0704849
1629504000000,2021-08-21 00:00:00,AAVE/USDT,409.36657903,415.66609149,392.53262793,399.98613935,19781705.0070833466403581,48855.85392017,0,0,0,404.89938093
1629417600000,2021-08-20 00:00:00,AAVE/USDT,405.19489386,420.66712716,403.45947947,408.86462228,18275253.1916324613405604,44425.49322692,0,0,0,411.36860537
1629331200000,2021-08-19 00:00:00,AAVE/USDT,380.49320158,405.19489386,371.37290161,405.19489386,15413240.1907985025930594,39974.33790098,0,0,0,385.57837353
1629244800000,2021-08-18 00:00:00,AAVE/USDT,381.36614386,397.80248684,361.50026699,380.66557389,18518629.6984437835202494,48716.88203354,0,0,0,380.12756411
1629158400000,2021-08-17 00:00:00,AAVE/USDT,412.92933473,448.071814,380.26613101,381.07259741,20333695.914099553855473,48795.20122006,0,0,0,416.71507455
1629072000000,2021-08-16 00:00:00,AAVE/USDT,410.45685912,446.87240406,408.7934785,412.75809145,43080776.682203546453895,100471.73194786,0,0,0,428.78505075
1628985600000,2021-08-15 00:00:00,AAVE/USDT,414.28843041,415.96794604,391.51307299,410.49066566,13070406.8177082669763692,32437.61074851,0,0,0,402.93987492
1628899200000,2021-08-14 00:00:00,AAVE/USDT,427.64778265,428.0291607,404.90363337,414.28843042,17126245.704187429800242,41077.58896364,0,0,0,416.92431655
1628812800000,2021-08-13 00:00:00,AAVE/USDT,392.28529788,428.22572575,387.55359066,427.63530753,23708310.67128493811436,57153.4552302,0,0,0,414.8185018
1628726400000,2021-08-12 00:00:00,AAVE/USDT,402.98794608,417.84036541,375.81189075,392.14880336,15117787.1270181317109504,38256.34870016,0,0,0,395.17067469
1628640000000,2021-08-11 00:00:00,AAVE/USDT,383.9145853,419.4596308,382.26535154,402.98794609,36270814.5867869223866682,88828.10165586,0,0,0,408.32590037
