https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DOT,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1619222400000,2021-04-24 00:00:00,DOT/USDT,32.197692,32.37360564,28.87605304,29.0443771,512515.89984737,17015.28507109,0,0,0,30.12091173
1619136000000,2021-04-23 00:00:00,DOT/USDT,32.9175228,33.43061634,27.5,32.34001269,813591.58694214,27213.60373346,0,0,0,29.89650304
1619049600000,2021-04-22 00:00:00,DOT/USDT,33.85773325,36.7,32.89786604,33.00879828,808002.23202266,23118.7721474,0,0,0,34.95004954
1618963200000,2021-04-21 00:00:00,DOT/USDT,35.57219556,36.22660718,33.11979301,33.783324,323526.69923403,9306.44639282,0,0,0,34.76372028
1618876800000,2021-04-20 00:00:00,DOT/USDT,34.81471975,35.70470195,31.61715154,35.47722215,627694.85385254,18943.36707777,0,0,0,33.13533709
1618790400000,2021-04-19 00:00:00,DOT/USDT,37.42145913,38.70008665,34,34.79129009,1266879.70154151,34578.10264359,0,0,0,36.63820755
1618704000000,2021-04-18 00:00:00,DOT/USDT,42.19936258,42.53968002,32.37360564,37.40717583,1838626.69870748,49637.3368433,0,0,0,37.04120357
1618617600000,2021-04-17 00:00:00,DOT/USDT,41.5,48.23,41.32810342,42.1,1390077.29093053,31161.22836864,0,0,0,44.6091943
1618531200000,2021-04-16 00:00:00,DOT/USDT,43.5132294,43.73755062,40.06536934,41.71685411,976077.35858302,23281.61542446,0,0,0,41.92481238
1618444800000,2021-04-15 00:00:00,DOT/USDT,42.65702388,44.24125573,41.39325357,43.40021649,773306.96693661,18080.4655552,0,0,0,42.77030171
1618358400000,2021-04-14 00:00:00,DOT/USDT,43.03922975,44.5,40.2,42.42942703,763855.23071047,17810.4088471,0,0,0,42.88813565
1618272000000,2021-04-13 00:00:00,DOT/USDT,40.54719926,43.32034802,39.84701295,43.036164,855995.14035203,20665.838113,0,0,0,41.4207803
1618185600000,2021-04-12 00:00:00,DOT/USDT,41.43083905,41.72402517,39.46362359,40.49900927,579471.53268677,14211.00262155,0,0,0,40.77625964
1618099200000,2021-04-11 00:00:00,DOT/USDT,41.62447279,41.7866066,40.018869,41.32281572,290330.88942301,7117.63698136,0,0,0,40.790348
1618012800000,2021-04-10 00:00:00,DOT/USDT,40.84717525,42.73109828,40,41.62447279,687184.1532895,16570.4801799,0,0,0,41.47038262
1617926400000,2021-04-09 00:00:00,DOT/USDT,41.39340669,42.08024954,40.12,40.84717525,385631.45450208,9418.91722277,0,0,0,40.94222779
1617840000000,2021-04-08 00:00:00,DOT/USDT,39.57276236,41.54897097,39.2564425,41.32107622,392512.03641534,9671.56732037,0,0,0,40.58411872
1617753600000,2021-04-07 00:00:00,DOT/USDT,43.41657075,43.45948308,37.874892,39.56433797,860070.44871677,21586.86583386,0,0,0,39.84230296
1617667200000,2021-04-06 00:00:00,DOT/USDT,45.80501699,46.22790571,41.5707158,43.37476207,755582.22030628,17218.09722534,0,0,0,43.8830267
1617580800000,2021-04-05 00:00:00,DOT/USDT,44.46262737,45.77959979,41.7916673,45.67555286,805928.56175431,18557.14458034,0,0,0,43.42955664
1617494400000,2021-04-04 00:00:00,DOT/USDT,41.20603524,45,40.67478469,44.31651897,654872.74922117,14975.3911121,0,0,0,43.72992627
1617408000000,2021-04-03 00:00:00,DOT/USDT,41.105768,46.74311053,40.94168673,41.39625,1720555.40560424,39273.03190781,0,0,0,43.81009873
1617321600000,2021-04-02 00:00:00,DOT/USDT,37.525981,41.55,36.65691013,41.00415718,958991.32634257,24609.78487202,0,0,0,38.96788742
1617235200000,2021-04-01 00:00:00,DOT/USDT,37.05721876,38.91053324,36.04226309,37.4874818,541802.63449684,14320.41984135,0,0,0,37.83427025
1617148800000,2021-03-31 00:00:00,DOT/USDT,34.01074958,38.2035421,33.31121729,36.9541642,1268094.84569914,35843.74053902,0,0,0,35.37841828
1617062400000,2021-03-30 00:00:00,DOT/USDT,34.39312182,34.7874204,33.52957558,34.00908027,345720.09879313,10147.6977535,0,0,0,34.06882104
1616976000000,2021-03-29 00:00:00,DOT/USDT,32.13328088,34.6997687,31.7394116,34.31082682,494091.79069112,14616.13839515,0,0,0,33.80453696
1616889600000,2021-03-28 00:00:00,DOT/USDT,32.45019541,33.1,31.25685029,32.17456368,120863.39027554,3771.35802317,0,0,0,32.04771054
1616803200000,2021-03-27 00:00:00,DOT/USDT,33.19609478,33.76791905,31.38734988,32.61842961,3514204.65766673,108306.41724396,0,0,0,32.44687385
1616716800000,2021-03-26 00:00:00,DOT/USDT,29.889738,33.37152843,29.889738,33.18154057,1168392.78526291,37013.85344133,0,0,0,31.56636439
1616630400000,2021-03-25 00:00:00,DOT/USDT,30.31384683,31.2035421,28.43044575,29.868805,1340577.26268105,44542.48607167,0,0,0,30.09659722
1616544000000,2021-03-24 00:00:00,DOT/USDT,34.20039973,36.07736337,28.10128793,30.305292,627362.32779326,19239.67018665,0,0,0,32.60774855
1616457600000,2021-03-23 00:00:00,DOT/USDT,35.2527388,36.2004777,34.03,34.22406457,449379.28268612,12765.60981468,0,0,0,35.20233574
1616371200000,2021-03-22 00:00:00,DOT/USDT,36.620928,37.74886395,35.01,35.3231982,537541.54013043,14661.45455167,0,0,0,36.66358874
1616284800000,2021-03-21 00:00:00,DOT/USDT,37.17650487,38.03193165,36.06040549,36.8108763,728998.94960759,19747.4331065,0,0,0,36.91613718
1616198400000,2021-03-20 00:00:00,DOT/USDT,38.10850877,39.99,37.22690036,37.22690036,690998.25188459,17657.7689624,0,0,0,39.13281759
1616112000000,2021-03-19 00:00:00,DOT/USDT,35.3231982,38.8385,34.55641547,38.1,564176.86013348,15000.80356149,0,0,0,37.60977589
1616025600000,2021-03-18 00:00:00,DOT/USDT,36.23010455,36.98651603,35.3215448,35.42765929,913736.29193033,25332.8311711,0,0,0,36.06925281
1615939200000,2021-03-17 00:00:00,DOT/USDT,35.43958599,36.40661241,34.42462275,36.08989712,412789.47147112,11632.02346087,0,0,0,35.4873314
1615852800000,2021-03-16 00:00:00,DOT/USDT,34.20039974,35.52555235,32.19045493,35.52555235,315739.98218207,9281.35161618,0,0,0,34.0187502
1615766400000,2021-03-15 00:00:00,DOT/USDT,36.50649145,38.51290506,34.27137651,34.37518265,981406.53569734,27804.59472742,0,0,0,35.29655962
1615680000000,2021-03-14 00:00:00,DOT/USDT,37.21796531,37.92551349,36.28937885,36.50649145,225443.0778379,6101.8613913,0,0,0,36.94660749
1615593600000,2021-03-13 00:00:00,DOT/USDT,35.865312,38.19786548,34.74382659,37.06172887,387730.16750336,10395.26328649,0,0,0,37.2987347
1615507200000,2021-03-12 00:00:00,DOT/USDT,37.01773503,37.40988242,34.4,35.9965339,506940.48298138,14151.55803651,0,0,0,35.8222382
1615420800000,2021-03-11 00:00:00,DOT/USDT,37.63535375,37.9978456,35.92310392,36.87723691,845943.25237891,22935.05270796,0,0,0,36.8842951
1615334400000,2021-03-10 00:00:00,DOT/USDT,38.21811927,39.5,36.2941369,37.54373287,823885.60882989,21488.04195015,0,0,0,38.34158601
1615248000000,2021-03-09 00:00:00,DOT/USDT,34.98318762,38.81998426,34.6,38.257356,1053800.75028686,29009.38278364,0,0,0,36.32620377
1615161600000,2021-03-08 00:00:00,DOT/USDT,35.09701421,35.51560087,33.4531575,34.94561292,398863.65213413,11613.14764199,0,0,0,34.34586939
1615075200000,2021-03-07 00:00:00,DOT/USDT,33.42349111,35.23829304,33.42349111,35.13617297,394543.62956523,11499.13681025,0,0,0,34.31071706
1614988800000,2021-03-06 00:00:00,DOT/USDT,33.67902632,34.14583617,32.37679235,33.42349111,436566.85855472,13185.11301049,0,0,0,33.11058905
1614902400000,2021-03-05 00:00:00,DOT/USDT,35.17079762,35.17079762,31.42857142,33.62334594,839502.189972,25226.26923567,0,0,0,33.27888805
1614816000000,2021-03-04 00:00:00,DOT/USDT,37.07688777,38.36511462,34.39312182,35.22670871,1364948.39257658,37816.80563567,0,0,0,36.09369881
1614729600000,2021-03-03 00:00:00,DOT/USDT,36.1,38.6,36.1,37.10181088,1045719.31905148,27764.2471619,0,0,0,37.66424181
1614643200000,2021-03-02 00:00:00,DOT/USDT,35.65375285,37.85807299,34.47770831,36.10079348,1380626.06534566,38292.17174326,0,0,0,36.05504735
1614556800000,2021-03-01 00:00:00,DOT/USDT,33.81324508,35.63590449,33.06291254,35.63257736,821607.03191181,23642.58223095,0,0,0,34.75115467
1614470400000,2021-02-28 00:00:00,DOT/USDT,33.38178495,34.5,29.73805654,33.76546764,1051148.16254353,32871.48207113,0,0,0,31.97751048
1614384000000,2021-02-27 00:00:00,DOT/USDT,31.4967441,35.6,31.394585,33.41618743,1205468.27713653,35401.91253098,0,0,0,34.05093654
1614297600000,2021-02-26 00:00:00,DOT/USDT,30.91655317,33.5,28.1,31.45044361,1069480.9756657,35037.08035738,0,0,0,30.52426071
1614211200000,2021-02-25 00:00:00,DOT/USDT,33.84936561,35.26684332,30.91655317,31.24341178,600502.47034202,17933.92393963,0,0,0,33.48416511
1614124800000,2021-02-24 00:00:00,DOT/USDT,34.59999999,36.9501654,32.2,33.77968392,858671.32929766,24536.96380026,0,0,0,34.99501145
1614038400000,2021-02-23 00:00:00,DOT/USDT,37.68188769,37.75096137,27.5622213,34.52635292,1905227.92861379,58783.48064811,0,0,0,32.41094109
1613952000000,2021-02-22 00:00:00,DOT/USDT,39.62251175,39.62251175,30.9628566,37.68188768,2096413.49465468,58216.1701895,0,0,0,36.01084523
1613865600000,2021-02-21 00:00:00,DOT/USDT,39.11989199,40.45981321,38.02316456,39.62251175,1600490.3988495,40789.45595143,0,0,0,39.23784619
1613779200000,2021-02-20 00:00:00,DOT/USDT,34.95444471,42.30948595,34.77457789,38.95452147,3803403.14973362,96939.81449166,0,0,0,39.23468566
1613692800000,2021-02-19 00:00:00,DOT/USDT,31.21931672,35,29.6,34.79682111,1396046.42931958,42196.00158661,0,0,0,33.08480369
1613606400000,2021-02-18 00:00:00,DOT/USDT,32.01236593,32.56028825,30.6,31.22635793,657211.09315065,20861.95340702,0,0,0,31.50285499
1613520000000,2021-02-17 00:00:00,DOT/USDT,30.13561601,32.42850364,29.64945032,31.97089086,1076577.33820661,34714.56179071,0,0,0,31.01226928
1613433600000,2021-02-16 00:00:00,DOT/USDT,27.84447933,30.95918367,26.87,30,1783986.11478196,59981.07543604,0,0,0,29.74248297
1613347200000,2021-02-15 00:00:00,DOT/USDT,26.97330026,29.47159344,23.28835,27.85367212,1665571.29359956,60400.14521677,0,0,0,27.57561737
1613260800000,2021-02-14 00:00:00,DOT/USDT,28.01471285,29.38775509,26.45,26.88394467,1044641.41871854,37884.22103979,0,0,0,27.57457828
1613174400000,2021-02-13 00:00:00,DOT/USDT,28.75455999,30.1469742,27.25430001,27.93666027,1376667.56363936,48069.53563708,0,0,0,28.63908596
1613088000000,2021-02-12 00:00:00,DOT/USDT,25.2094674,29.76734769,24.52,28.73907055,1415025.09470687,51405.99131513,0,0,0,27.52646254
1613001600000,2021-02-11 00:00:00,DOT/USDT,23.58053429,25.70717736,23.25,25.03137335,1001256.65358135,40215.20040863,0,0,0,24.8974677
1612915200000,2021-02-10 00:00:00,DOT/USDT,23.11057145,24.83,22.1,23.63792701,898089.62566611,38288.51099122,0,0,0,23.45585143
1612828800000,2021-02-09 00:00:00,DOT/USDT,22.91922766,24.10000002,22.28161646,23.26947218,471643.63449118,20383.25860875,0,0,0,23.13877498
1612742400000,2021-02-08 00:00:00,DOT/USDT,19.71512381,23.6555559,19.26582213,22.98872547,1032507.08506402,47472.28288154,0,0,0,21.7496826
1612656000000,2021-02-07 00:00:00,DOT/USDT,20.37212824,20.76334037,18.53578124,19.79098052,829855.3863149,42247.76916242,0,0,0,19.64258475
1612569600000,2021-02-06 00:00:00,DOT/USDT,20.82169695,21.34082026,19.8161451,20.372128,455757.88787874,22314.81255915,0,0,0,20.42400699
1612483200000,2021-02-05 00:00:00,DOT/USDT,19.77496078,21.35626755,19.39999999,20.83632,510774.24688461,24515.95555233,0,0,0,20.83436012
1612396800000,2021-02-04 00:00:00,DOT/USDT,20.94511275,21.73464983,18.99999999,19.69488605,1063732.06200338,52476.03098897,0,0,0,20.27081778
1612310400000,2021-02-03 00:00:00,DOT/USDT,17.22107262,20.95284005,16.845241,20.95284005,830676.10383698,44222.43967368,0,0,0,18.78404063
1612224000000,2021-02-02 00:00:00,DOT/USDT,16.4494456,17.64594565,16.04397387,17.22107262,343374.2194071,20168.24258378,0,0,0,17.02549034
1612137600000,2021-02-01 00:00:00,DOT/USDT,16.04397386,16.542103,15.79000102,16.362519,295439.48877032,18426.7612243,0,0,0,16.03317507
1612051200000,2021-01-31 00:00:00,DOT/USDT,16.61538399,17.48965755,15.75,16.05000317,190895.13817089,11558.96646228,0,0,0,16.51489679
1611964800000,2021-01-30 00:00:00,DOT/USDT,16.91742203,17,16.1134689,16.48,279246.07928563,16834.4093767,0,0,0,16.58781564
1611878400000,2021-01-29 00:00:00,DOT/USDT,16.853316,17.70000001,16,16.83951223,711597.97127033,42061.95742023,0,0,0,16.91785201
1611792000000,2021-01-28 00:00:00,DOT/USDT,15.57119449,17.5,15.29991847,16.9020341,270944.84790615,16093.2730341,0,0,0,16.83590698
1611705600000,2021-01-27 00:00:00,DOT/USDT,17.099,17.099,15.1,15.50075599,292732.09092997,18731.00940705,0,0,0,15.62820692
1611619200000,2021-01-26 00:00:00,DOT/USDT,17.31384504,17.756739,16.10200003,17.09900012,187030.99184973,11126.81075637,0,0,0,16.80903863
1611532800000,2021-01-25 00:00:00,DOT/USDT,17.98429629,19.15,17.11917476,17.31384538,290154.82286785,15956.03910763,0,0,0,18.18463974
1611446400000,2021-01-24 00:00:00,DOT/USDT,18.67677196,18.77135837,17.20954744,17.98429629,328406.06189269,18305.4689469,0,0,0,17.94032498
1611360000000,2021-01-23 00:00:00,DOT/USDT,17.09836549,18.85,16.84119634,18.67677196,381159.51844924,21262.94157541,0,0,0,17.9260013
1611273600000,2021-01-22 00:00:00,DOT/USDT,15.85062219,18.1191783,14.70000004,17.31384538,445430.91712274,26466.87525747,0,0,0,16.82975087
1611187200000,2021-01-21 00:00:00,DOT/USDT,18.0278783,18.1,15,15.9710988,362581.52522491,22481.82172401,0,0,0,16.12776445
1611100800000,2021-01-20 00:00:00,DOT/USDT,16.42114788,18.19055306,14.783,18.02787831,450176.47901311,27846.36397417,0,0,0,16.16643664
1611014400000,2021-01-19 00:00:00,DOT/USDT,16.614192,17.5,15.79,16.50431095,311459.16045654,18403.32423319,0,0,0,16.9240707
1610928000000,2021-01-18 00:00:00,DOT/USDT,17.14486244,18.2,15.80920115,16.5497201,198106.02662007,11671.77627437,0,0,0,16.97308292
1610841600000,2021-01-17 00:00:00,DOT/USDT,17.93796,18.39661211,16.46388369,17,566875.67422851,32806.89094324,0,0,0,17.27916477
1610755200000,2021-01-16 00:00:00,DOT/USDT,13.13000022,19.46,13.13000021,18.12728287,1157484.98110734,66263.49326726,0,0,0,17.46791368
1610668800000,2021-01-15 00:00:00,DOT/USDT,14.68244101,14.9,11.87999999,13.1,290851.68310088,21329.90551846,0,0,0,13.63586363
1610582400000,2021-01-14 00:00:00,DOT/USDT,10.93000042,14.594144,10.93000041,14.27099048,371148.83186837,29977.67237384,0,0,0,12.38084222
1610496000000,2021-01-13 00:00:00,DOT/USDT,9.6,11.395823,8.20999968,10.88200412,140187.56869418,13691.92944294,0,0,0,10.23870078
1610409600000,2021-01-12 00:00:00,DOT/USDT,9.00000003,9.70000037,8.9,9.6,15915.5977927,1690.23613902,0,0,0,9.41619778
1610323200000,2021-01-11 00:00:00,DOT/USDT,10.17348111,11,8.3,9.3473866,55147.97173146,6119.98316163,0,0,0,9.01113128
1610236800000,2021-01-10 00:00:00,DOT/USDT,10.27,11.1888,9.5,10.17348111,70897.51479122,6704.1920787,0,0,0,10.57510195
1610150400000,2021-01-09 00:00:00,DOT/USDT,9.92182428,10.29,9.46000005,10.27,17976.67903119,1784.08414929,0,0,0,10.07613852
1610064000000,2021-01-08 00:00:00,DOT/USDT,9.79999999,9.979999,9,9.979999,67237.99897504,7116.10834684,0,0,0,9.44870365
1609977600000,2021-01-07 00:00:00,DOT/USDT,10.7445,10.8,9.38,9.79999998,145460.02490644,14657.93925052,0,0,0,9.92363404
1609891200000,2021-01-06 00:00:00,DOT/USDT,9.65,11.09809999,9.55000001,10.72,92539.99117581,9144.28379809,0,0,0,10.1199824
1609804800000,2021-01-05 00:00:00,DOT/USDT,9.301001,10.29999999,9.07000079,9.75,103637.95616796,10599.23171338,0,0,0,9.77787437
1609718400000,2021-01-04 00:00:00,DOT/USDT,9.80000063,10.8059581,8.773956,9.22600378,212161.28302959,22377.73888714,0,0,0,9.48090797
1609632000000,2021-01-03 00:00:00,DOT/USDT,9.21980759,10.5,8.80302611,10.35,185083.3770402,19325.20662934,0,0,0,9.57730391
1609545600000,2021-01-02 00:00:00,DOT/USDT,8.24309407,9.8909695,7.84771045,9.31293696,214392.3025977,23930.42373029,0,0,0,8.9589848
1609459200000,2021-01-01 00:00:00,DOT/USDT,9.300052,9.44160169,8.07597898,8.36377991,86926.70483152,10042.53697722,0,0,0,8.6558511
1609372800000,2020-12-31 00:00:00,DOT/USDT,7.20000002,9.44891463,7.11144685,9.29705575,72347.07022152,8524.71866992,0,0,0,8.48673991
1609286400000,2020-12-30 00:00:00,DOT/USDT,7.53000021,7.909,7.01000001,7.25859013,63806.44434498,8612.89004784,0,0,0,7.40825019
1609200000000,2020-12-29 00:00:00,DOT/USDT,6.79,7.95,6.1,7.7499743,76446.27859816,11171.02540779,0,0,0,6.84326423
1609113600000,2020-12-28 00:00:00,DOT/USDT,5.27981595,6.79989979,5.1740247,6.79989979,70139.22614843,11351.95631513,0,0,0,6.17860254
1609027200000,2020-12-27 00:00:00,DOT/USDT,5.14000477,5.4547001,4.8730013,5.11,11953.72237174,2285.29837397,0,0,0,5.23070532
1608940800000,2020-12-26 00:00:00,DOT/USDT,5.21088848,5.31467475,5.01411286,5.13999987,21644.30665108,4161.42844668,0,0,0,5.20117236
1608854400000,2020-12-25 00:00:00,DOT/USDT,5.05824911,5.25480243,5.00000001,5.21088848,4324.43050454,838.60459965,0,0,0,5.15669781
1608768000000,2020-12-24 00:00:00,DOT/USDT,4.70000001,5.37999999,4.61766313,5.16074475,1138.60808472,222.24598541,0,0,0,5.12318853
1608681600000,2020-12-23 00:00:00,DOT/USDT,5.189,5.2,4.69000006,4.7,43037.30260236,8810.73331201,0,0,0,4.88464479
1608595200000,2020-12-22 00:00:00,DOT/USDT,4.93494403,5.53999999,4.83315715,5.189,4331.95544914,840.68086067,0,0,0,5.15291313
1608508800000,2020-12-21 00:00:00,DOT/USDT,5.10009015,5.5,4.7278285,5.0454595,11839.19477405,2355.15806652,0,0,0,5.02692152
1608422400000,2020-12-20 00:00:00,DOT/USDT,5.28130017,5.59,5.10850299,5.1500001,11401.77084039,2180.12838411,0,0,0,5.22986211
1608336000000,2020-12-19 00:00:00,DOT/USDT,5.40663431,5.7400464,5.13162548,5.31337908,10428.49818042,1938.38778233,0,0,0,5.3799855
1608249600000,2020-12-18 00:00:00,DOT/USDT,5.48022174,6,5.25,5.4080842,7736.83760277,1427.06655146,0,0,0,5.4214974
1608163200000,2020-12-17 00:00:00,DOT/USDT,5.49999999,6.2,5.20000132,5.5,7598.35023056,1325.68336517,0,0,0,5.73164786
1608076800000,2020-12-16 00:00:00,DOT/USDT,6.89999999,6.89999999,5.25,5.5,11112.39565065,1890.20394767,0,0,0,5.87894002
1607990400000,2020-12-15 00:00:00,DOT/USDT,7.09999984,7.09999999,6.80000049,6.89999999,362.26842623,51.71449175,0,0,0,7.00516265
1607904000000,2020-12-14 00:00:00,DOT/USDT,6.91428571,7.19999999,6.80000016,7.1999976,340.44164805,49.73712403,0,0,0,6.84481973
1607817600000,2020-12-13 00:00:00,DOT/USDT,6.81428545,6.91428571,6.8,6.91428571,1041.56368082,151.77520679,0,0,0,6.86254166
1607731200000,2020-12-12 00:00:00,DOT/USDT,6.91428555,6.91428555,6.81428544,6.81428545,189.23429265,27.74199314,0,0,0,6.82122195
1607644800000,2020-12-11 00:00:00,DOT/USDT,6.80000001,6.91428565,6.80000001,6.80000005,128.15035278,18.83682499,0,0,0,6.80318221
1607558400000,2020-12-10 00:00:00,DOT/USDT,7.2,7.2,6.8,6.8,1247.64750723,179.50364363,0,0,0,6.9505414
1607472000000,2020-12-09 00:00:00,DOT/USDT,7.50000005,8.00999967,7,7.2,1853.26215912,251.02004338,0,0,0,7.38292502
1607385600000,2020-12-08 00:00:00,DOT/USDT,7.50000005,7.79999999,7.50000005,7.50000005,90.47245831,11.86530376,0,0,0,7.6249593
1607299200000,2020-12-07 00:00:00,DOT/USDT,7.72599999,7.72599999,7.50000002,7.50000004,41.82085266,5.5740441,0,0,0,7.50278467
1607212800000,2020-12-06 00:00:00,DOT/USDT,7.726,7.726,7.6,7.72599999,110.61732287,14.32563665,0,0,0,7.72163398
1607126400000,2020-12-05 00:00:00,DOT/USDT,7.72600052,7.99999995,7.726,7.726,393.86877687,50.28202175,0,0,0,7.83319292
1607040000000,2020-12-04 00:00:00,DOT/USDT,8.00999967,8.00999967,7.726,7.72600052,4270.08542824,544.31581583,0,0,0,7.84486745
1606953600000,2020-12-03 00:00:00,DOT/USDT,8.00999954,8.00999967,7.92930276,8.00999967,1173.48912138,147.76033586,0,0,0,7.94184118
1606867200000,2020-12-02 00:00:00,DOT/USDT,7.92930276,8.11253492,7.92930276,8.01253016,239.13270044,29.88013377,0,0,0,8.00306659
1606780800000,2020-12-01 00:00:00,DOT/USDT,7.84918809,8,7.84918794,7.92930276,588.66217889,74.5708831,0,0,0,7.893995
1606694400000,2020-11-30 00:00:00,DOT/USDT,7.85999999,7.85999999,7.73,7.84918809,2528.87662562,326.39191235,0,0,0,7.74797576
1606608000000,2020-11-29 00:00:00,DOT/USDT,7.73000002,7.85999999,7.73,7.85999999,3996.66005831,512.72850408,0,0,0,7.79488564
1606521600000,2020-11-28 00:00:00,DOT/USDT,7.82747642,7.85999986,7.73,7.73000018,1693.52535842,218.90246004,0,0,0,7.73643822
1606435200000,2020-11-27 00:00:00,DOT/USDT,7.86013231,7.86013231,7.73,7.82749857,274.45523,35.20292546,0,0,0,7.79637562
1606348800000,2020-11-26 00:00:00,DOT/USDT,7.90484389,7.90484421,7.726,7.8601319,1809.39325933,232.79157956,0,0,0,7.77258895
1606262400000,2020-11-25 00:00:00,DOT/USDT,7.79999999,7.90484421,7.726,7.90484421,2579.3815373,331.80841898,0,0,0,7.77370732
1606176000000,2020-11-24 00:00:00,DOT/USDT,7.8,7.8,7.726,7.726,2124.00397247,273.64788601,0,0,0,7.76181392
1606089600000,2020-11-23 00:00:00,DOT/USDT,6.80280635,9.41,6.40280635,7.8,6503.82276844,830.08231659,0,0,0,7.83515398
1606003200000,2020-11-22 00:00:00,DOT/USDT,7.19799999,7.2,6.3,6.80280635,1829.14873328,279.55268377,0,0,0,6.54312707
1605916800000,2020-11-21 00:00:00,DOT/USDT,7,7.2,6,7.19799999,1586.52308618,237.35132667,0,0,0,6.68428151
1605830400000,2020-11-20 00:00:00,DOT/USDT,7,7.6,6.00000001,7,2577.61695748,366.7516908,0,0,0,7.02823469
1605744000000,2020-11-19 00:00:00,DOT/USDT,7.59999999,7.59999999,6.2,7,6206.52082359,891.7086894,0,0,0,6.96025607
1605657600000,2020-11-18 00:00:00,DOT/USDT,7.9,7.9,7.19999656,7.5999997,1789.03053904,244.51020323,0,0,0,7.31679298
1605571200000,2020-11-17 00:00:00,DOT/USDT,7.39035584,7.9,7.1999966,7.89999963,4717.78098372,598.64556188,0,0,0,7.8807583
1605484800000,2020-11-16 00:00:00,DOT/USDT,7.2,7.39999999,7.19999656,7.19999657,558.00550878,77.12595765,0,0,0,7.23498969
1605398400000,2020-11-15 00:00:00,DOT/USDT,6.79999999,7.99999925,6.40000017,7.19999807,854.9761405,122.59901812,0,0,0,6.97376009
1605312000000,2020-11-14 00:00:00,DOT/USDT,6.59143666,8.02,6.35000004,6.79999999,4057.57651501,569.42981327,0,0,0,7.1256833
1605225600000,2020-11-13 00:00:00,DOT/USDT,6.05783863,6.59143684,5.99000012,6.59143616,724.40659563,114.12623848,0,0,0,6.34741497
1605139200000,2020-11-12 00:00:00,DOT/USDT,5.90000002,6.13457859,5.90000001,6.13457859,880.00139526,147.12731497,0,0,0,5.98122378
1605052800000,2020-11-11 00:00:00,DOT/USDT,5.95137313,5.95137313,5.90000001,5.90000002,229.3922265,38.85607843,0,0,0,5.90363813
1604966400000,2020-11-10 00:00:00,DOT/USDT,5.95137313,5.95137313,5.9,5.95137313,831.90813376,140.99299132,0,0,0,5.90035097
1604880000000,2020-11-09 00:00:00,DOT/USDT,5.85308599,5.95137314,5.85308599,5.90000005,389.49252646,66.08577126,0,0,0,5.89374261
1604793600000,2020-11-08 00:00:00,DOT/USDT,6.0513107,6.09999998,5.3,5.85308599,845.59541409,148.616024,0,0,0,5.68979973
1604707200000,2020-11-07 00:00:00,DOT/USDT,6.68718151,6.68718151,5.74230338,6.0513107,1615.73424827,266.28949338,0,0,0,6.06758542
1604620800000,2020-11-06 00:00:00,DOT/USDT,6.01000001,6.9002,6.01000001,6.48999992,800.42868064,121.42591892,0,0,0,6.5919096
1604534400000,2020-11-05 00:00:00,DOT/USDT,6.69999846,6.69999846,6.01000001,6.48999964,333.40676939,54.58466516,0,0,0,6.10806658
1604448000000,2020-11-04 00:00:00,DOT/USDT,6.10000002,6.75022588,6.10000001,6.10000001,164.98168544,26.63399842,0,0,0,6.19440171
1604361600000,2020-11-03 00:00:00,DOT/USDT,6.10000147,6.99999964,6.10000001,6.10000001,1248.61431056,203.4957163,0,0,0,6.13582601
1604275200000,2020-11-02 00:00:00,DOT/USDT,6.10000148,6.56874105,6.10000146,6.19272712,323.45911052,52.73076671,0,0,0,6.13416285
1604188800000,2020-11-01 00:00:00,DOT/USDT,6.10000146,7.24998256,6.10000146,6.10000146,80.79135914,13.12616819,0,0,0,6.1549843
1604102400000,2020-10-31 00:00:00,DOT/USDT,6.22499474,7.25,6.00000004,6.10000001,411.30069861,59.44987884,0,0,0,6.91844469
1604016000000,2020-10-30 00:00:00,DOT/USDT,6.11111148,6.11111171,6.00000002,6.00000002,180.89183244,29.62866544,0,0,0,6.10529801
1603929600000,2020-10-29 00:00:00,DOT/USDT,7.2799997,7.2799997,6.09999998,6.89999999,1246.20883126,199.12500412,0,0,0,6.25842463
1603843200000,2020-10-28 00:00:00,DOT/USDT,7.15000001,7.15000021,7,7.0000074,583.88720118,82.2731872,0,0,0,7.09693183
1603756800000,2020-10-27 00:00:00,DOT/USDT,7.29399296,7.29399297,7.15,7.15000001,519.64343823,71.60163693,0,0,0,7.25742399
1603670400000,2020-10-26 00:00:00,DOT/USDT,6.91712093,7.29399296,6.91712093,7.29399296,397.58242631,55.2697154,0,0,0,7.19349508
1603584000000,2020-10-25 00:00:00,DOT/USDT,7.29499999,7.29499999,7.01097948,7.01097948,426.2795577,58.49053333,0,0,0,7.28800941
1603497600000,2020-10-24 00:00:00,DOT/USDT,6.89999268,7.29999999,6.89999268,7.28999301,413.73597412,56.71427826,0,0,0,7.2950937
1603411200000,2020-10-23 00:00:00,DOT/USDT,7,7.28999141,6.89999268,6.89999268,343.25579785,49.7031651,0,0,0,6.90611547
1603324800000,2020-10-22 00:00:00,DOT/USDT,6.89999414,7.29999991,6.89999268,6.89999268,1105.58013293,158.99018413,0,0,0,6.95376346
1603238400000,2020-10-21 00:00:00,DOT/USDT,6.10000022,7.29999998,6.10000022,6.89999367,2231.79140415,339.57713028,0,0,0,6.57226651
