https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XRP,Volume USD
1562284800,2019-07-05,XRP/USD,0.3901,0.3929,0.3779,0.3805,955048.823593,363396.0773771365
1562198400,2019-07-04,XRP/USD,0.4043,0.4054,0.39,0.3928,843762.45417,331429.891997976
1562112000,2019-07-03,XRP/USD,0.3988,0.406,0.3955,0.406,1089595.835409,442375.90917605406
1562025600,2019-07-02,XRP/USD,0.405,0.4058,0.3811,0.3961,1377062.135624,545454.3119206665
1561939200,2019-07-01,XRP/USD,0.395,0.42,0.383,0.4059,1711560.475013,694722.3968077766
1561852800,2019-06-30,XRP/USD,0.4258,0.4281,0.395,0.3951,1760794.337904,695689.8429058704
1561766400,2019-06-29,XRP/USD,0.4245,0.4294,0.4005,0.4241,1246371.713023,528586.2434930543
1561680000,2019-06-28,XRP/USD,0.4073,0.425,0.4013,0.425,2338912.70532,994037.8997610001
1561593600,2019-06-27,XRP/USD,0.4617,0.469,0.3929,0.4076,3598172.135741,1466614.9625280318
1561507200,2019-06-26,XRP/USD,0.4662,0.4988,0.4515,0.4617,4153971.051446,1917888.4344526182
1561420800,2019-06-25,XRP/USD,0.4674,0.4775,0.4577,0.4697,1685955.216596,791893.1652351412
1561334400,2019-06-24,XRP/USD,0.4636,0.47,0.4501,0.4683,774191.138715,362553.7102602345
1561248000,2019-06-23,XRP/USD,0.4727,0.486,0.4603,0.4643,1003617.944962,465979.8118458566
1561161600,2019-06-22,XRP/USD,0.443,0.5033,0.4372,0.4727,4637753.012874,2192265.84918554
1561075200,2019-06-21,XRP/USD,0.4325,0.4483,0.4325,0.443,1209513.111324,535814.3083165319
1560988800,2019-06-20,XRP/USD,0.4347,0.4347,0.4215,0.4298,640625.54893,275340.86093011405
1560902400,2019-06-19,XRP/USD,0.4285,0.4381,0.4261,0.4357,722144.354016,314638.2950447712
1560816000,2019-06-18,XRP/USD,0.4451,0.4515,0.4233,0.4263,1456606.243091,620951.2414296933
1560729600,2019-06-17,XRP/USD,0.4268,0.457,0.4256,0.448,1911278.014163,856252.5503450241
1560643200,2019-06-16,XRP/USD,0.4114,0.4371,0.4075,0.4266,1961553.913511,836798.8995037926
1560556800,2019-06-15,XRP/USD,0.4048,0.4159,0.4031,0.409,1619955.540138,662561.815916442
1560470400,2019-06-14,XRP/USD,0.4026,0.4065,0.393,0.4064,2101397.658042,854008.0082282688
1560384000,2019-06-13,XRP/USD,0.4023,0.4086,0.3987,0.4025,685334.149231,275846.9950654775
1560297600,2019-06-12,XRP/USD,0.3947,0.4048,0.3921,0.4005,1029168.598789,412182.0238149945
1560211200,2019-06-11,XRP/USD,0.4048,0.4048,0.385,0.395,551396.484914,217801.61154103003
1560124800,2019-06-10,XRP/USD,0.3872,0.408,0.3832,0.4048,859678.359735,347997.80002072797
1560038400,2019-06-09,XRP/USD,0.4126,0.415,0.38,0.3887,1463197.481247,568744.8609607088
1559952000,2019-06-08,XRP/USD,0.424,0.4268,0.4065,0.4125,665392.151871,274474.26264678745
1559865600,2019-06-07,XRP/USD,0.4233,0.4325,0.4201,0.4241,1382355.025439,586256.7662886799
1559779200,2019-06-06,XRP/USD,0.4068,0.427,0.398,0.4268,1578996.153469,673915.5583005692
1559692800,2019-06-05,XRP/USD,0.4047,0.4139,0.3921,0.4069,731273.886842,297555.34455600975
1559606400,2019-06-04,XRP/USD,0.4242,0.4242,0.3899,0.4061,2224570.386905,903398.0341221206
1559520000,2019-06-03,XRP/USD,0.4439,0.4625,0.4243,0.4243,1787946.615711,758625.7490461774
1559433600,2019-06-02,XRP/USD,0.4345,0.4474,0.4335,0.445,986527.979431,439004.950846795
1559347200,2019-06-01,XRP/USD,0.4414,0.447,0.428,0.4354,775542.140257,337671.0478678978
1559260800,2019-05-31,XRP/USD,0.4252,0.445,0.4153,0.4418,1505191.133494,664993.4427776493
1559174400,2019-05-30,XRP/USD,0.4424,0.472,0.4101,0.4258,3557587.752093,1514820.8648411995
1559088000,2019-05-29,XRP/USD,0.4445,0.452,0.4201,0.4425,1945893.306681,861057.7882063425
1559001600,2019-05-28,XRP/USD,0.4269,0.4518,0.4149,0.4465,2159781.474876,964342.428532134
1558915200,2019-05-27,XRP/USD,0.4041,0.445,0.401,0.4259,2663848.558074,1134533.1008837165
1558828800,2019-05-26,XRP/USD,0.3891,0.4115,0.3777,0.4049,1307054.196096,529226.2439992704
1558742400,2019-05-25,XRP/USD,0.3864,0.3951,0.3835,0.3892,488127.711153,189979.3051807476
1558656000,2019-05-24,XRP/USD,0.3844,0.3982,0.3778,0.3869,820646.858584,317508.2695861496
1558569600,2019-05-23,XRP/USD,0.377,0.39,0.3695,0.3838,1127170.046955,432607.8640213289
1558483200,2019-05-22,XRP/USD,0.3999,0.41,0.372,0.3772,1907429.780369,719482.5131551868
1558396800,2019-05-21,XRP/USD,0.3974,0.4099,0.3901,0.3987,1125443.841351,448714.45954664366
1558310400,2019-05-20,XRP/USD,0.4174,0.4174,0.381,0.3997,1200368.982913,479787.4824703261
1558224000,2019-05-19,XRP/USD,0.3801,0.4299,0.378,0.4172,1994870.683808,832260.0492846976
1558137600,2019-05-18,XRP/USD,0.396,0.4065,0.3721,0.3809,1078605.176359,410840.7116751431
1558051200,2019-05-17,XRP/USD,0.4237,0.4291,0.3634,0.3959,2998590.140301,1187141.8365451659
1557964800,2019-05-16,XRP/USD,0.4588,0.4729,0.403,0.4236,3282139.282017,1390314.1998624012
1557878400,2019-05-15,XRP/USD,0.4086,0.4647,0.4061,0.4551,2564017.590255,1166884.4053250507
1557792000,2019-05-14,XRP/USD,0.3253,0.4183,0.325,0.4085,4718397.873998,1927465.531528183
1557705600,2019-05-13,XRP/USD,0.3081,0.3329,0.3072,0.3255,1245686.688426,405471.017082663
1557619200,2019-05-12,XRP/USD,0.3166,0.325,0.3013,0.3083,875512.987766,269920.6541282578
1557532800,2019-05-11,XRP/USD,0.3006,0.33,0.2929,0.3195,2211608.850602,706609.027767339
1557446400,2019-05-10,XRP/USD,0.2987,0.3073,0.2965,0.3005,476483.967702,143183.432294451
1557360000,2019-05-09,XRP/USD,0.3015,0.3029,0.295,0.2984,401623.668143,119844.5025738712
1557273600,2019-05-08,XRP/USD,0.299,0.3028,0.2977,0.3003,208289.208223,62549.2492293669
1557187200,2019-05-07,XRP/USD,0.3039,0.306,0.2991,0.2991,685257.433478,204960.4983532698
1557100800,2019-05-06,XRP/USD,0.3025,0.3087,0.2973,0.3039,395233.00487,120111.310179993
1557014400,2019-05-05,XRP/USD,0.3022,0.304,0.3,0.3033,198160.305856,60102.0207661248
1556928000,2019-05-04,XRP/USD,0.3049,0.3106,0.2975,0.304,337256.58094,102526.00060576
1556841600,2019-05-03,XRP/USD,0.2997,0.309,0.2976,0.306,349900.844202,107069.658325812
1556755200,2019-05-02,XRP/USD,0.3019,0.3064,0.2989,0.2989,135607.391008,40533.049172291205
1556668800,2019-05-01,XRP/USD,0.3089,0.3141,0.2995,0.3037,296127.449308,89933.90635483961
1556582400,2019-04-30,XRP/USD,0.2953,0.3144,0.2929,0.308,589579.665532,181590.536983856
1556496000,2019-04-29,XRP/USD,0.2993,0.2998,0.2903,0.294,239774.271655,70493.63586657
1556409600,2019-04-28,XRP/USD,0.2996,0.3,0.2942,0.2986,233666.662569,69772.8654431034
1556323200,2019-04-27,XRP/USD,0.2999,0.3,0.2961,0.2986,219426.310684,65520.6963702424
1556236800,2019-04-26,XRP/USD,0.2919,0.3015,0.2917,0.2979,567370.089311,169019.5496057469
1556150400,2019-04-25,XRP/USD,0.3055,0.3121,0.2908,0.2919,526427.088229,153664.0670540451
1556064000,2019-04-24,XRP/USD,0.3245,0.3282,0.299,0.3065,1043459.550546,319820.352242349
1555977600,2019-04-23,XRP/USD,0.3278,0.3331,0.325,0.325,410009.356935,133253.041003875
1555891200,2019-04-22,XRP/USD,0.327,0.3383,0.3242,0.3284,319940.857419,105068.5775763996
1555804800,2019-04-21,XRP/USD,0.3344,0.3345,0.3231,0.327,312716.513498,102258.299913846
1555718400,2019-04-20,XRP/USD,0.3378,0.339,0.3311,0.3345,406613.772658,136012.30695410102
1555632000,2019-04-19,XRP/USD,0.3423,0.3423,0.334,0.338,366024.079694,123716.13893657201
1555545600,2019-04-18,XRP/USD,0.3411,0.3518,0.3378,0.3413,697919.384865,238199.8860544245
1555459200,2019-04-17,XRP/USD,0.3333,0.3498,0.3274,0.3412,785300.364047,267944.48421283637
1555372800,2019-04-16,XRP/USD,0.3256,0.3358,0.3248,0.3301,339473.014194,112060.0419854394
1555286400,2019-04-15,XRP/USD,0.3369,0.34,0.32,0.3261,741915.063655,241938.50225789548
1555200000,2019-04-14,XRP/USD,0.3355,0.3381,0.3324,0.3368,335619.175389,113036.53827101519
1555113600,2019-04-13,XRP/USD,0.3306,0.358,0.3302,0.338,793768.304418,268293.68689328403
1555027200,2019-04-12,XRP/USD,0.3369,0.34,0.3265,0.3319,481536.46267,159821.95196017297
1554940800,2019-04-11,XRP/USD,0.3608,0.3634,0.3311,0.3369,810112.861423,272927.0230134087
1554854400,2019-04-10,XRP/USD,0.3583,0.3678,0.357,0.3608,532947.354243,192287.40541087443
1554768000,2019-04-09,XRP/USD,0.3614,0.3642,0.357,0.358,484606.757396,173489.219147768
1554681600,2019-04-08,XRP/USD,0.3633,0.37,0.354,0.364,796249.765605,289834.91468021995
1554595200,2019-04-07,XRP/USD,0.3559,0.3684,0.3547,0.3633,491901.286893,178707.73752822692
1554508800,2019-04-06,XRP/USD,0.3651,0.3668,0.3501,0.357,865691.478861,309051.857953377
1554422400,2019-04-05,XRP/USD,0.3376,0.3786,0.3342,0.3661,1517599.845561,555593.303459882
1554336000,2019-04-04,XRP/USD,0.3418,0.3563,0.3294,0.3356,1159721.340572,389202.4818959632
1554249600,2019-04-03,XRP/USD,0.3565,0.3752,0.33,0.342,2623466.878082,897225.6723040441
1554163200,2019-04-02,XRP/USD,0.317,0.4,0.3164,0.3578,3278075.088672,1172895.2667268417
1554076800,2019-04-01,XRP/USD,0.3127,0.3189,0.3127,0.3174,379939.017716,120592.64422305839
1553990400,2019-03-31,XRP/USD,0.3145,0.3151,0.3109,0.3139,162570.134813,51030.7653178007
1553904000,2019-03-30,XRP/USD,0.3128,0.32,0.3113,0.3145,277759.953107,87355.50525215149
1553817600,2019-03-29,XRP/USD,0.3119,0.315,0.3097,0.3127,374170.541086,117003.12819759219
1553731200,2019-03-28,XRP/USD,0.3127,0.3136,0.308,0.3119,294137.836959,91741.59134751209
1553644800,2019-03-27,XRP/USD,0.3054,0.315,0.3053,0.3137,312077.971737,97898.85973389688
1553558400,2019-03-26,XRP/USD,0.3078,0.3084,0.2992,0.3054,286808.364278,87591.27445050121
1553472000,2019-03-25,XRP/USD,0.3111,0.3143,0.305,0.3069,305982.995388,93906.1812845772
1553385600,2019-03-24,XRP/USD,0.3164,0.3164,0.31,0.3113,193400.119258,60205.457125015404
1553299200,2019-03-23,XRP/USD,0.3148,0.3173,0.3136,0.3155,183697.064536,57956.423861108
1553212800,2019-03-22,XRP/USD,0.3131,0.318,0.3114,0.3154,409488.407893,129152.6438494522
1553126400,2019-03-21,XRP/USD,0.3216,0.323,0.3095,0.315,641461.999138,202060.52972847
1553040000,2019-03-20,XRP/USD,0.3208,0.3254,0.3175,0.3211,622689.361163,199945.5538694393
1552953600,2019-03-19,XRP/USD,0.318,0.3209,0.3172,0.3206,279474.02754,89599.37322932399
1552867200,2019-03-18,XRP/USD,0.3202,0.3219,0.3153,0.3183,604763.661665,192496.2735079695
1552780800,2019-03-17,XRP/USD,0.3207,0.321,0.3166,0.3191,316138.636133,100879.8387900403
1552694400,2019-03-16,XRP/USD,0.3199,0.325,0.3181,0.3213,495115.941511,159080.7520074843
1552608000,2019-03-15,XRP/USD,0.3175,0.321,0.3144,0.3186,394913.714107,125819.50931449019
1552521600,2019-03-14,XRP/USD,0.3199,0.321,0.3121,0.3173,304724.789002,96689.1755503346
1552435200,2019-03-13,XRP/USD,0.3149,0.329,0.3137,0.3185,467741.013485,148975.5127949725
1552348800,2019-03-12,XRP/USD,0.3144,0.318,0.3112,0.3148,412744.639641,129932.01255898681
1552262400,2019-03-11,XRP/USD,0.3152,0.3178,0.3117,0.3146,297200.984719,93499.4297925974
1552176000,2019-03-10,XRP/USD,0.3166,0.3189,0.313,0.3161,222492.419468,70329.8537938348
1552089600,2019-03-09,XRP/USD,0.3133,0.3208,0.3106,0.3161,366136.752028,115735.8273160508
1552003200,2019-03-08,XRP/USD,0.3158,0.3173,0.3075,0.3116,332059.01194,103469.58812050399
1551916800,2019-03-07,XRP/USD,0.32,0.3217,0.3156,0.3157,304957.313913,96275.02400233409
1551830400,2019-03-06,XRP/USD,0.3199,0.324,0.3147,0.3191,427937.466014,136554.8454050674
1551744000,2019-03-05,XRP/USD,0.3103,0.3215,0.3073,0.3166,447205.71863,141585.330518258
1551657600,2019-03-04,XRP/USD,0.3188,0.3218,0.3051,0.3079,420098.613938,129348.3632315102
1551571200,2019-03-03,XRP/USD,0.3186,0.324,0.3135,0.3149,272056.899155,85670.7175439095
1551484800,2019-03-02,XRP/USD,0.32,0.3218,0.315,0.3195,245223.433978,78348.887155971
1551398400,2019-03-01,XRP/USD,0.3197,0.3276,0.3156,0.3194,347124.945874,110871.70771215562
1551312000,2019-02-28,XRP/USD,0.3131,0.32,0.3102,0.3172,300186.762152,95219.24095461439
1551225600,2019-02-27,XRP/USD,0.32,0.3232,0.3051,0.315,581057.06863,183032.97661845
1551139200,2019-02-26,XRP/USD,0.3266,0.3377,0.3161,0.32,724702.811395,231904.8996464
1551052800,2019-02-25,XRP/USD,0.302,0.34,0.301,0.3261,1341944.991915,437608.2618634815
1550966400,2019-02-24,XRP/USD,0.332,0.3413,0.3,0.3041,1371610.57103,417106.774650223
1550880000,2019-02-23,XRP/USD,0.3204,0.333,0.3177,0.33,546820.319868,180450.70555644
1550793600,2019-02-22,XRP/USD,0.3188,0.3239,0.3158,0.3214,195495.324446,62832.19727694441
1550707200,2019-02-21,XRP/USD,0.3329,0.3357,0.3174,0.3186,595823.202971,189829.2724665606
1550620800,2019-02-20,XRP/USD,0.3251,0.3349,0.32,0.3329,549332.554383,182872.8073541007
1550534400,2019-02-19,XRP/USD,0.322,0.3485,0.3213,0.326,1244476.628475,405699.38088285
1550448000,2019-02-18,XRP/USD,0.3032,0.3287,0.3029,0.322,1239484.333118,399113.95526399603
1550361600,2019-02-17,XRP/USD,0.3071,0.3119,0.2984,0.305,536443.748189,163615.34319764498
1550275200,2019-02-16,XRP/USD,0.3088,0.31,0.307,0.3073,236031.150473,72532.3725403529
1550188800,2019-02-15,XRP/USD,0.3079,0.3109,0.3055,0.3089,460395.881405,142216.2877660045
1550102400,2019-02-14,XRP/USD,0.3097,0.3129,0.3052,0.3079,465055.269868,143190.5175923572
1550016000,2019-02-13,XRP/USD,0.3098,0.3175,0.3067,0.3101,619137.323851,191994.4841261951
1549929600,2019-02-12,XRP/USD,0.3074,0.3127,0.3005,0.3097,414928.663398,128503.40705436059
1549843200,2019-02-11,XRP/USD,0.3143,0.3146,0.303,0.3079,396954.025451,122222.14443636291
1549756800,2019-02-10,XRP/USD,0.316,0.316,0.3051,0.3143,508036.436435,159675.85197152052
1549670400,2019-02-09,XRP/USD,0.3157,0.3182,0.31,0.316,356327.621731,112599.52846699601
1549584000,2019-02-08,XRP/USD,0.2989,0.3287,0.298,0.3177,798565.955706,253704.40412779618
1549497600,2019-02-07,XRP/USD,0.2961,0.3006,0.2961,0.2997,337042.756043,101011.7139860871
1549411200,2019-02-06,XRP/USD,0.3054,0.3054,0.294,0.2961,291809.499432,86404.79278181518
1549324800,2019-02-05,XRP/USD,0.3029,0.3069,0.3007,0.3057,257565.535914,78737.78432890981
1549238400,2019-02-04,XRP/USD,0.3056,0.3069,0.3001,0.3029,295313.406603,89450.4308600487
1549152000,2019-02-03,XRP/USD,0.3147,0.3154,0.3024,0.3063,282692.753232,86588.7903149616
1549065600,2019-02-02,XRP/USD,0.3098,0.3149,0.3047,0.3149,271086.401736,85365.10790666641
1548979200,2019-02-01,XRP/USD,0.3158,0.3162,0.301,0.3099,481836.051302,149320.99229848981
1548892800,2019-01-31,XRP/USD,0.324,0.3386,0.309,0.3142,898422.283639,282284.28151937376
1548806400,2019-01-30,XRP/USD,0.2913,0.3314,0.29,0.3237,1110387.706188,359432.5004930556
1548720000,2019-01-29,XRP/USD,0.2979,0.2994,0.2871,0.2915,540424.351107,157533.6983476905
1548633600,2019-01-28,XRP/USD,0.3107,0.311,0.287,0.297,917115.404144,272383.275030768
1548547200,2019-01-27,XRP/USD,0.3162,0.3169,0.3068,0.3103,227100.912143,70469.4130379729
1548460800,2019-01-26,XRP/USD,0.3168,0.3222,0.3142,0.3161,224365.156643,70921.8260148523
1548374400,2019-01-25,XRP/USD,0.3196,0.321,0.3144,0.3169,252843.690411,80126.1654912459
1548288000,2019-01-24,XRP/USD,0.3166,0.321,0.3153,0.32,320334.592079,102507.06946528002
1548201600,2019-01-23,XRP/USD,0.3226,0.3232,0.3158,0.3166,244909.068427,77538.2110639882
1548115200,2019-01-22,XRP/USD,0.324,0.3249,0.3138,0.3229,384191.35496,124055.38851658402
1548028800,2019-01-21,XRP/USD,0.3234,0.3271,0.32,0.3231,197782.285179,63903.4563413349
1547942400,2019-01-20,XRP/USD,0.333,0.3332,0.3179,0.3232,389313.018158,125825.9674686656
1547856000,2019-01-19,XRP/USD,0.3281,0.3392,0.328,0.333,246806.395097,82186.52956730101
1547769600,2019-01-18,XRP/USD,0.3315,0.3332,0.3232,0.3278,223014.056678,73104.00777904839
1547683200,2019-01-17,XRP/USD,0.3332,0.3354,0.3282,0.334,226509.827524,75654.28239301601
1547596800,2019-01-16,XRP/USD,0.3304,0.3407,0.3301,0.3322,435899.307138,144805.7498312436
1547510400,2019-01-15,XRP/USD,0.3395,0.3413,0.3263,0.3309,284611.398969,94177.9119188421
1547424000,2019-01-14,XRP/USD,0.3224,0.3445,0.32,0.3388,711863.628014,241179.3971711432
1547337600,2019-01-13,XRP/USD,0.3378,0.3414,0.3185,0.322,448901.244171,144546.200623062
1547251200,2019-01-12,XRP/USD,0.3385,0.3422,0.3333,0.3377,196928.45078,66502.73782840601
1547164800,2019-01-11,XRP/USD,0.3359,0.3444,0.3301,0.3368,481951.137745,162321.143192516
1547078400,2019-01-10,XRP/USD,0.3725,0.387,0.329,0.3386,1471977.39396,498411.545594856
1546992000,2019-01-09,XRP/USD,0.3685,0.375,0.365,0.3698,436070.933587,161259.0312404726
1546905600,2019-01-08,XRP/USD,0.3668,0.373,0.3618,0.3684,462050.578072,170219.43296172481
1546819200,2019-01-07,XRP/USD,0.3695,0.3768,0.3632,0.3665,476199.354701,174527.06349791648
1546732800,2019-01-06,XRP/USD,0.3577,0.3729,0.3542,0.3695,538824.767356,199095.751538042
1546646400,2019-01-05,XRP/USD,0.3615,0.368,0.3523,0.3582,367517.596776,131644.8031651632
1546560000,2019-01-04,XRP/USD,0.3641,0.3679,0.355,0.3635,523591.194057,190325.3990397195
1546473600,2019-01-03,XRP/USD,0.3774,0.379,0.36,0.3642,515117.164127,187605.67117505343
1546387200,2019-01-02,XRP/USD,0.3741,0.3854,0.368,0.3805,605811.728156,230511.362563358
1546300800,2019-01-01,XRP/USD,0.3605,0.3749,0.356,0.374,217194.769034,81230.843618716
1546214400,2018-12-31,XRP/USD,0.3783,0.3805,0.3561,0.3603,530915.082454,191288.7042081762
1546128000,2018-12-30,XRP/USD,0.3674,0.3794,0.3606,0.3763,377476.902241,142044.5583132883
1546041600,2018-12-29,XRP/USD,0.3851,0.3949,0.3621,0.3637,613898.551613,223274.9032216481
1545955200,2018-12-28,XRP/USD,0.3487,0.3917,0.3445,0.3877,1163309.293841,451015.0132221557
1545868800,2018-12-27,XRP/USD,0.3859,0.3939,0.3422,0.3487,957093.385635,333738.4635709245
1545782400,2018-12-26,XRP/USD,0.3909,0.4017,0.371,0.3905,793364.779648,309808.946452544
1545696000,2018-12-25,XRP/USD,0.408,0.4114,0.3726,0.3908,1187261.707942,463981.8754637335
1545609600,2018-12-24,XRP/USD,0.373,0.455,0.373,0.4117,2687156.410263,1106302.2941052772
1545523200,2018-12-23,XRP/USD,0.364,0.3844,0.361,0.371,586445.884074,217571.422991454
1545436800,2018-12-22,XRP/USD,0.358,0.3665,0.35,0.3635,398030.67524,144684.15044974
1545350400,2018-12-21,XRP/USD,0.3798,0.3859,0.3512,0.3602,1111680.756061,400427.40833317226
1545264000,2018-12-20,XRP/USD,0.3499,0.3919,0.3446,0.38,1024775.266599,389414.60130762
1545177600,2018-12-19,XRP/USD,0.3509,0.4039,0.3441,0.3499,1671238.547293,584766.3676978206
1545091200,2018-12-18,XRP/USD,0.3294,0.35,0.3246,0.35,800175.110035,280061.28851225
1545004800,2018-12-17,XRP/USD,0.2929,0.3399,0.2882,0.3289,1163016.255341,382516.0463816549
1544918400,2018-12-16,XRP/USD,0.289,0.3,0.2875,0.293,331617.710766,97163.98925443798
1544832000,2018-12-15,XRP/USD,0.2903,0.2935,0.2816,0.289,480474.600729,138857.159610681
1544745600,2018-12-14,XRP/USD,0.3014,0.3044,0.2851,0.29,681105.035817,197520.46038692998
1544659200,2018-12-13,XRP/USD,0.3078,0.3095,0.298,0.3,521752.059535,156525.6178605
1544572800,2018-12-12,XRP/USD,0.3015,0.3135,0.3001,0.3057,730726.322211,223383.03669990273
1544486400,2018-12-11,XRP/USD,0.3,0.3147,0.2976,0.3016,755542.670281,227871.66935674957
1544400000,2018-12-10,XRP/USD,0.3114,0.3155,0.2972,0.3042,829995.831688,252484.73199948962
1544313600,2018-12-09,XRP/USD,0.3052,0.3209,0.3025,0.3122,1002126.439656,312863.87446060317
1544227200,2018-12-08,XRP/USD,0.309,0.328,0.2963,0.3069,1285617.117647,394555.89340586425
1544140800,2018-12-07,XRP/USD,0.3111,0.3173,0.2929,0.3031,2632175.372606,797812.3554368785
1544054400,2018-12-06,XRP/USD,0.3408,0.3475,0.3096,0.3102,1343988.788202,416905.3221002604
1543968000,2018-12-05,XRP/USD,0.3499,0.354,0.3408,0.3409,692286.821699,236000.5775171891
1543881600,2018-12-04,XRP/USD,0.3485,0.3616,0.34,0.3499,674511.774744,236011.6699829256
1543795200,2018-12-03,XRP/USD,0.3688,0.3689,0.3465,0.3485,1051480.456259,366440.9390062615
1543708800,2018-12-02,XRP/USD,0.3727,0.378,0.364,0.3685,628414.303082,231570.670685717
1543622400,2018-12-01,XRP/USD,0.3619,0.38,0.3568,0.3725,561445.545314,209138.465629465
1543536000,2018-11-30,XRP/USD,0.3794,0.3848,0.355,0.3633,1198672.102437,435477.5748153621
1543449600,2018-11-29,XRP/USD,0.3901,0.3993,0.3711,0.3788,991401.922301,375543.0481676188
1543363200,2018-11-28,XRP/USD,0.3629,0.4049,0.3618,0.3902,1741634.559854,679585.8052550309
1543276800,2018-11-27,XRP/USD,0.36,0.3795,0.345,0.3612,1133491.010373,409416.95294672763
1543190400,2018-11-26,XRP/USD,0.3813,0.395,0.3456,0.3613,1942454.267429,701808.7268220977
1543104000,2018-11-25,XRP/USD,0.373,0.3976,0.3243,0.3816,4004299.241395,1528040.5905163318
1543017600,2018-11-24,XRP/USD,0.4101,0.4212,0.3632,0.373,1414987.160724,527790.210950052
1542931200,2018-11-23,XRP/USD,0.425,0.4307,0.3994,0.4101,1275979.286025,523279.10519885254
1542844800,2018-11-22,XRP/USD,0.4543,0.4553,0.426,0.426,820537.419375,349548.94065375003
1542758400,2018-11-21,XRP/USD,0.4371,0.4689,0.41,0.4513,1683469.946921,759749.9870454472
1542672000,2018-11-20,XRP/USD,0.4755,0.4965,0.415,0.4386,3063367.786245,1343593.111047057
1542585600,2018-11-19,XRP/USD,0.5114,0.5114,0.47,0.4746,1944212.406784,922723.2082596865
1542499200,2018-11-18,XRP/USD,0.4944,0.525,0.4913,0.5113,1077183.832406,550764.0935091878
1542412800,2018-11-17,XRP/USD,0.4779,0.5015,0.4707,0.4933,662599.183354,326860.1771485282
1542326400,2018-11-16,XRP/USD,0.4873,0.495,0.4679,0.4766,983278.032708,468630.3103886328
1542240000,2018-11-15,XRP/USD,0.475,0.495,0.43,0.4874,2009323.683761,979344.3634651114
1542153600,2018-11-14,XRP/USD,0.5073,0.5142,0.4252,0.475,3388819.532511,1609689.277942725
1542067200,2018-11-13,XRP/USD,0.5157,0.5234,0.5,0.5098,719901.604889,367005.8381724122
1541980800,2018-11-12,XRP/USD,0.5044,0.5289,0.4986,0.5183,790961.467144,409955.3284207352
1541894400,2018-11-11,XRP/USD,0.503,0.5095,0.496,0.5045,433427.62537,218664.23699916498
1541808000,2018-11-10,XRP/USD,0.4987,0.5128,0.4987,0.503,430891.86184,216738.60650552
1541721600,2018-11-09,XRP/USD,0.4902,0.514,0.4872,0.4991,754289.589454,376465.9340964914
1541635200,2018-11-08,XRP/USD,0.5349,0.5384,0.4884,0.4905,1214016.616138,595475.150215689
1541548800,2018-11-07,XRP/USD,0.549,0.549,0.5199,0.5347,1114471.475645,595907.8980273815
1541462400,2018-11-06,XRP/USD,0.4995,0.5566,0.4984,0.549,2837040.74583,1557535.36946067
1541376000,2018-11-05,XRP/USD,0.4678,0.499,0.4626,0.499,1004674.345922,501332.498615078
1541289600,2018-11-04,XRP/USD,0.4576,0.4767,0.45,0.4678,741554.339138,346899.1198487564
1541203200,2018-11-03,XRP/USD,0.4641,0.4656,0.457,0.4574,264962.73797,121193.956347478
1541116800,2018-11-02,XRP/USD,0.4606,0.466,0.4573,0.4642,375017.819682,174083.2718963844
1541030400,2018-11-01,XRP/USD,0.459,0.4645,0.4531,0.459,394854.13693,181238.04885087
1540944000,2018-10-31,XRP/USD,0.4519,0.466,0.445,0.4569,672798.963999,307401.8466511431
1540857600,2018-10-30,XRP/USD,0.4477,0.455,0.4452,0.4519,700343.253737,316485.11636375036
1540771200,2018-10-29,XRP/USD,0.4666,0.4666,0.4411,0.4488,1024340.665603,459724.09072262637
1540684800,2018-10-28,XRP/USD,0.4614,0.4665,0.4576,0.4649,317261.677139,147494.95370192107
1540598400,2018-10-27,XRP/USD,0.4629,0.4643,0.4575,0.4605,278013.00036,128024.98666578
1540512000,2018-10-26,XRP/USD,0.4677,0.4683,0.4589,0.4614,536216.374937,247410.23539593178
1540425600,2018-10-25,XRP/USD,0.4608,0.47,0.451,0.4655,566227.961576,263579.116113628
1540339200,2018-10-24,XRP/USD,0.4675,0.4749,0.4561,0.4587,608769.086465,279242.37996149546
1540252800,2018-10-23,XRP/USD,0.459,0.483,0.4402,0.4673,1390265.131694,649670.8960406062
1540166400,2018-10-22,XRP/USD,0.4628,0.4659,0.4512,0.459,606369.076344,278323.40604189597
1540080000,2018-10-21,XRP/USD,0.4633,0.4667,0.4601,0.4632,266470.555846,123429.16146786719
1539993600,2018-10-20,XRP/USD,0.4572,0.4749,0.4562,0.463,376218.943683,174189.370925229
1539907200,2018-10-19,XRP/USD,0.4615,0.4686,0.455,0.4572,570008.551325,260607.90966579
1539820800,2018-10-18,XRP/USD,0.4767,0.483,0.4518,0.4615,999685.706532,461354.953564518
1539734400,2018-10-17,XRP/USD,0.4789,0.49,0.461,0.4775,1028773.456739,491239.3255928725
1539648000,2018-10-16,XRP/USD,0.4492,0.48,0.4451,0.4793,1410802.851546,676197.8067459977
1539561600,2018-10-15,XRP/USD,0.4067,0.4944,0.401,0.4497,2435979.566375,1095460.0109988374
1539475200,2018-10-14,XRP/USD,0.421,0.43,0.4022,0.4063,393929.2678,160053.46150714
1539388800,2018-10-13,XRP/USD,0.421,0.4337,0.4178,0.4219,497018.502825,209692.10634186747
1539302400,2018-10-12,XRP/USD,0.3836,0.448,0.3805,0.425,1544017.973793,656207.638862025
