https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MATIC,Volume USD
1688342400000,2023-07-03 00:00:00,MATIC/USD,0.68111,0.72,0.67874,0.71459,373725.959879,267060.8336699346
1688256000000,2023-07-02 00:00:00,MATIC/USD,0.67652,0.68772,0.65,0.68111,636741.000033,433690.66253247665
1688169600000,2023-07-01 00:00:00,MATIC/USD,0.66133,0.67659,0.6495,0.67652,178355.656741,120661.16889842133
1688083200000,2023-06-30 00:00:00,MATIC/USD,0.63136,0.67105,0.61956,0.66133,368577.446509,243751.32269979693
1687996800000,2023-06-29 00:00:00,MATIC/USD,0.6201,0.66955,0.61357,0.63136,179122.935304,113091.05643353345
1687910400000,2023-06-28 00:00:00,MATIC/USD,0.66649,0.67747,0.62,0.6201,258125.303663,160063.5008014263
1687824000000,2023-06-27 00:00:00,MATIC/USD,0.64759,0.67394,0.64575,0.66649,101626.927933,67733.33119806518
1687737600000,2023-06-26 00:00:00,MATIC/USD,0.67185,0.67185,0.64078,0.64759,107303.815563,69488.87792044316
1687651200000,2023-06-25 00:00:00,MATIC/USD,0.65494,0.68045,0.65232,0.67185,112769.271217,75764.03486714144
1687564800000,2023-06-24 00:00:00,MATIC/USD,0.67579,0.68813,0.6495,0.65494,111118.095195,72775.6852670133
1687478400000,2023-06-23 00:00:00,MATIC/USD,0.65705,0.69366,0.65217,0.67579,211274.363087,142777.10183056374
1687392000000,2023-06-22 00:00:00,MATIC/USD,0.6701,0.70872,0.65368,0.65705,403145.488307,264886.7430921144
1687305600000,2023-06-21 00:00:00,MATIC/USD,0.63406,0.67585,0.63197,0.6701,253668.495305,169983.2587038805
1687219200000,2023-06-20 00:00:00,MATIC/USD,0.61495,0.63406,0.59318,0.63406,136857.635433,86775.95232264797
1687132800000,2023-06-19 00:00:00,MATIC/USD,0.59936,0.62194,0.59388,0.61495,137301.891472,84433.7981607064
1687046400000,2023-06-18 00:00:00,MATIC/USD,0.61613,0.62186,0.59706,0.59936,105672.457384,63335.844057674236
1686960000000,2023-06-17 00:00:00,MATIC/USD,0.59156,0.6344,0.58806,0.61613,100302.250081,61799.22534240653
1686873600000,2023-06-16 00:00:00,MATIC/USD,0.59338,0.63239,0.56685,0.59156,288884.248387,170892.3659758137
1686787200000,2023-06-15 00:00:00,MATIC/USD,0.61929,0.64221,0.565,0.59338,277741.981698,164806.53709995924
1686700800000,2023-06-14 00:00:00,MATIC/USD,0.6437,0.67585,0.60874,0.61929,218213.179341,135137.2398340879
1686614400000,2023-06-13 00:00:00,MATIC/USD,0.64288,0.67659,0.62636,0.6437,258615.560881,166470.83653909972
1686528000000,2023-06-12 00:00:00,MATIC/USD,0.64,0.65685,0.62229,0.64288,276144.48986,177527.7696411968
1686441600000,2023-06-11 00:00:00,MATIC/USD,0.64512,0.66329,0.59905,0.64,354740.786016,227034.10305024002
1686355200000,2023-06-10 00:00:00,MATIC/USD,0.72532,0.72532,0.523,0.64512,1525648.555098,984226.3958648217
1686268800000,2023-06-09 00:00:00,MATIC/USD,0.78163,0.7881,0.71851,0.72532,485020.473252,351795.04965914064
1686182400000,2023-06-08 00:00:00,MATIC/USD,0.7641,0.7851,0.7553,0.78163,390311.826419,305079.43288388295
1686096000000,2023-06-07 00:00:00,MATIC/USD,0.82642,0.82736,0.7592,0.7641,821748.409795,627897.9599243595
1686009600000,2023-06-06 00:00:00,MATIC/USD,0.83496,0.84485,0.78923,0.82642,224454.954895,185494.06382432592
1685923200000,2023-06-05 00:00:00,MATIC/USD,0.89277,0.89277,0.82602,0.83496,277261.881857,231502.58087532074
1685836800000,2023-06-04 00:00:00,MATIC/USD,0.89911,0.90659,0.89,0.89277,103264.24305,92191.2182677485
1685750400000,2023-06-03 00:00:00,MATIC/USD,0.8994,0.90675,0.89225,0.89911,37764.814509,33954.72237318699
1685664000000,2023-06-02 00:00:00,MATIC/USD,0.88831,0.90831,0.88182,0.8994,68886.549281,61956.5624233314
