https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume LTC,Volume USDT,tradecount
1561939200000,2019-07-01,LTCUSDT,123.22,127.03,113.82,123.17,612063.25919,74028859.4377541,152030
1561852800000,2019-06-30,LTCUSDT,133.88,137.44,120.54,123.25,808645.44775,105468144.5679423,183220
1561766400000,2019-06-29,LTCUSDT,119.99,137.0,116.0,133.86,650966.5278,82947506.0130042,156524
1561680000000,2019-06-28,LTCUSDT,116.02,122.19,114.49,120.01,455587.96464,53924815.9827016,123207
1561593600000,2019-06-27,LTCUSDT,132.24,133.5,111.82,116.01,932158.03694,111595940.1518993,219223
1561507200000,2019-06-26,LTCUSDT,136.32,138.5,127.5,132.25,659208.45477,88988518.1248937,169090
1561420800000,2019-06-25,LTCUSDT,135.78,138.63,129.75,136.33,343042.31826,46185009.2996886,87876
1561334400000,2019-06-24,LTCUSDT,137.5,137.52,132.65,135.77,269137.08964,36393377.8443667,74142
1561248000000,2019-06-23,LTCUSDT,142.2,143.34,136.15,137.5,273142.66174,38332851.5596966,81723
1561161600000,2019-06-22,LTCUSDT,138.3,145.9,136.01,142.26,670112.19411,94685540.9070531,165043
1561075200000,2019-06-21,LTCUSDT,135.45,141.29,131.0,138.28,392390.9775,53951692.1129757,99000
1560988800000,2019-06-20,LTCUSDT,136.41,136.75,133.0,135.46,236819.61409,31945265.2665445,69081
1560902400000,2019-06-19,LTCUSDT,135.25,139.5,133.5,136.43,373850.88301,51215678.8946964,99736
1560816000000,2019-06-18,LTCUSDT,133.8,136.84,128.0,135.22,400995.83149,53298085.8261838,114467
1560729600000,2019-06-17,LTCUSDT,136.42,136.82,131.53,133.8,302485.50097,40632294.8605125,90741
1560643200000,2019-06-16,LTCUSDT,137.51,138.2,133.15,136.45,392560.10493,53270945.5999763,116120
1560556800000,2019-06-15,LTCUSDT,132.03,139.5,132.01,137.54,389908.37623,52916731.4807058,107462
1560470400000,2019-06-14,LTCUSDT,130.55,133.03,125.22,132.0,460272.62793,59616359.3131788,120361
1560384000000,2019-06-13,LTCUSDT,135.32,136.52,127.92,130.55,477007.30523,63425735.6627966,119989
1560297600000,2019-06-12,LTCUSDT,135.79,143.19,129.86,135.32,1015972.92864,139662839.6225523,202561
1560211200000,2019-06-11,LTCUSDT,129.19,138.56,124.85,135.69,836034.97354,109260631.0297876,148961
1560124800000,2019-06-10,LTCUSDT,114.66,130.12,112.54,129.15,793211.22328,97867984.4881624,157911
1560038400000,2019-06-09,LTCUSDT,118.01,118.94,111.02,114.66,425246.36749,48979996.5592727,90755
1559952000000,2019-06-08,LTCUSDT,116.74,119.7,113.5,118.01,454621.75369,52877380.6399323,103950
1559865600000,2019-06-07,LTCUSDT,111.25,121.0,109.53,116.71,619792.48983,71559713.2584965,138367
1559779200000,2019-06-06,LTCUSDT,103.61,112.07,101.0,111.19,488905.21588,51485265.6301071,114700
1559692800000,2019-06-05,LTCUSDT,102.2,105.21,100.11,103.66,379894.44483,39022877.2563426,92113
1559606400000,2019-06-04,LTCUSDT,105.94,106.8,98.13,102.2,673951.14145,69303243.3129226,155623
1559520000000,2019-06-03,LTCUSDT,114.44,116.2,105.01,105.99,441610.78458,49245349.1978798,106765
1559433600000,2019-06-02,LTCUSDT,112.34,116.48,111.25,114.39,234192.23299,26740364.1967509,60092
1559347200000,2019-06-01,LTCUSDT,114.65,116.28,110.51,112.35,318759.84041,36157772.3131558,78931
1559260800000,2019-05-31,LTCUSDT,107.78,114.93,104.55,114.6,487341.72799,53042097.0134148,107379
1559174400000,2019-05-30,LTCUSDT,115.03,120.35,102.4,107.78,708618.8245,80058167.9964162,155541
1559088000000,2019-05-29,LTCUSDT,114.87,118.33,108.0,115.06,359489.09796,41060611.9641629,89315
1559001600000,2019-05-28,LTCUSDT,116.41,118.22,111.08,114.81,399902.25403,45797915.3005502,94634
1558915200000,2019-05-27,LTCUSDT,111.03,121.89,109.94,116.3,873684.89847,99764291.8459324,180148
1558828800000,2019-05-26,LTCUSDT,102.66,114.0,97.5,111.0,658431.91144,68920626.4237978,108458
1558742400000,2019-05-25,LTCUSDT,100.5,105.07,98.87,102.66,519802.9895,53062963.8260795,108307
1558656000000,2019-05-24,LTCUSDT,88.67,103.77,88.01,100.5,832985.16125,81794059.9838869,153722
1558569600000,2019-05-23,LTCUSDT,87.74,89.53,84.62,88.61,208332.29525,18146600.071508,52443
1558483200000,2019-05-22,LTCUSDT,90.77,92.04,85.83,87.74,308520.29109,27641752.0456785,71246
1558396800000,2019-05-21,LTCUSDT,91.1,93.02,88.83,90.79,335538.23309,30483197.1255505,76133
1558310400000,2019-05-20,LTCUSDT,94.55,94.58,87.11,91.1,447735.71615,40656121.4410844,92452
1558224000000,2019-05-19,LTCUSDT,86.55,96.81,86.07,94.58,584649.51759,54045051.6228448,124411
1558137600000,2019-05-18,LTCUSDT,89.76,90.51,85.11,86.51,380542.14297,33352370.4500154,72853
1558051200000,2019-05-17,LTCUSDT,95.49,97.48,84.27,89.76,914179.22548,80856683.9611846,173746
1557964800000,2019-05-16,LTCUSDT,102.03,107.14,90.73,95.49,1179885.10784,116020063.7773053,216806
1557878400000,2019-05-15,LTCUSDT,91.15,104.25,89.69,102.02,673429.92612,66429508.1788531,118893
1557792000000,2019-05-14,LTCUSDT,87.34,93.61,86.5,91.17,644139.06467,58186818.859561,133780
1557705600000,2019-05-13,LTCUSDT,84.71,92.49,84.1,87.16,627311.35573,55391993.134908,118246
1557619200000,2019-05-12,LTCUSDT,86.59,94.01,83.0,84.73,797262.85973,69998434.01864,152745
1557532800000,2019-05-11,LTCUSDT,77.12,95.0,76.85,86.59,909602.12694,78091222.1082642,165749
1557446400000,2019-05-10,LTCUSDT,74.18,79.61,72.66,77.11,422915.9252,32199715.1352361,73980
1557360000000,2019-05-09,LTCUSDT,74.44,75.9,72.77,74.19,240477.43667,17829294.3569958,41259
1557273600000,2019-05-08,LTCUSDT,74.59,75.5,72.4,74.44,206081.78548,15267753.6578615,38174
1557187200000,2019-05-07,LTCUSDT,74.95,78.75,73.4,74.61,357677.92795,27275279.8649669,60743
1557100800000,2019-05-06,LTCUSDT,75.7,76.91,71.64,74.94,389445.48037,28863797.8869894,67449
1557014400000,2019-05-05,LTCUSDT,77.73,78.16,75.4,75.7,236821.31245,18139200.7639219,43794
1556928000000,2019-05-04,LTCUSDT,79.26,82.76,74.54,77.77,457004.01484,35750061.7116449,86740
1556841600000,2019-05-03,LTCUSDT,73.65,80.58,73.31,79.22,538448.40523,41683556.4117655,89287
1556755200000,2019-05-02,LTCUSDT,73.35,74.42,72.73,73.68,289626.45366,21306943.7993429,45010
1556668800000,2019-05-01,LTCUSDT,74.31,75.36,71.78,73.36,273831.04765,20098972.4966065,51667
1556582400000,2019-04-30,LTCUSDT,67.86,74.74,67.86,74.32,354469.13538,25357609.0003327,67909
1556496000000,2019-04-29,LTCUSDT,69.89,70.37,66.5,67.87,203603.18601,13896456.9662964,42178
1556409600000,2019-04-28,LTCUSDT,72.24,72.72,68.95,69.89,218635.58959,15458571.1783797,42004
1556323200000,2019-04-27,LTCUSDT,73.83,74.01,71.83,72.23,102336.98217,7467848.3762795,23348
1556236800000,2019-04-26,LTCUSDT,71.79,76.5,70.31,73.82,345014.87676,25320328.5480487,67301
1556150400000,2019-04-25,LTCUSDT,72.85,74.43,70.6,71.78,307408.70386,22353656.7217245,60462
1556064000000,2019-04-24,LTCUSDT,73.67,74.69,69.9,72.85,466422.90922,33586009.2516322,85563
1555977600000,2019-04-23,LTCUSDT,76.47,79.29,73.33,73.7,408341.22655,31534100.588167,66747
1555891200000,2019-04-22,LTCUSDT,76.61,77.63,74.9,76.51,285737.83886,21814764.7461896,47107
1555804800000,2019-04-21,LTCUSDT,81.16,81.85,72.86,76.65,405449.35652,30882393.8202287,70164
1555718400000,2019-04-20,LTCUSDT,82.05,82.69,79.33,81.15,209481.54759,17009020.0094766,39086
1555632000000,2019-04-19,LTCUSDT,81.67,83.17,79.48,82.05,265365.49383,21606124.7509276,51033
1555545600000,2019-04-18,LTCUSDT,78.82,83.66,78.74,81.68,328509.77037,26614059.4859404,56768
1555459200000,2019-04-17,LTCUSDT,80.27,81.5,78.0,78.77,232336.81062,18452843.5923519,44802
1555372800000,2019-04-16,LTCUSDT,78.06,81.49,76.88,80.27,295134.17728,23370026.8609958,51337
1555286400000,2019-04-15,LTCUSDT,83.31,84.41,75.0,78.07,437925.65449,35039724.5357955,76889
1555200000000,2019-04-14,LTCUSDT,77.58,83.6,76.09,83.28,242418.41303,19179352.734823,45159
1555113600000,2019-04-13,LTCUSDT,78.43,81.02,75.51,77.62,276710.7109,21674683.2126471,45563
1555027200000,2019-04-12,LTCUSDT,78.9,80.43,75.0,78.47,351092.11924,27388660.7258404,61573
1554940800000,2019-04-11,LTCUSDT,88.16,88.45,74.64,78.88,663804.98498,52734752.5700692,117159
1554854400000,2019-04-10,LTCUSDT,86.19,91.1,85.91,88.16,315727.23676,27802373.2737036,64232
1554768000000,2019-04-09,LTCUSDT,88.57,88.71,82.61,86.17,317748.78519,27340412.18294,71074
1554681600000,2019-04-08,LTCUSDT,91.55,94.0,85.2,88.57,439909.33843,39092277.7488787,93697
1554595200000,2019-04-07,LTCUSDT,92.23,95.44,88.74,91.55,404878.13429,37409101.1554274,91011
1554508800000,2019-04-06,LTCUSDT,88.24,97.54,85.0,92.21,706789.23459,65322880.0905888,117115
1554422400000,2019-04-05,LTCUSDT,84.71,89.85,83.65,88.24,366668.99563,31984491.3758827,78405
1554336000000,2019-04-04,LTCUSDT,85.02,89.85,79.85,84.7,775702.67217,66127061.9191573,138439
1554249600000,2019-04-03,LTCUSDT,76.76,98.5,76.24,85.19,1514710.29313,130062156.1077033,245574
1554163200000,2019-04-02,LTCUSDT,60.45,78.4,59.95,76.78,805505.16575,55327330.1915808,141343
1554076800000,2019-04-01,LTCUSDT,60.47,60.9,59.62,60.45,129238.66121,7810478.4448446,23841
1553990400000,2019-03-31,LTCUSDT,60.45,60.72,59.83,60.48,120015.86005,7234304.2504601,21554
1553904000000,2019-03-30,LTCUSDT,61.41,61.56,59.59,60.45,161304.26128,9780439.5002168,28519
1553817600000,2019-03-29,LTCUSDT,60.48,61.8,60.15,61.45,200422.34535,12200871.3372611,34196
1553731200000,2019-03-28,LTCUSDT,61.43,61.43,60.15,60.5,160785.54618,9744151.8473039,26214
1553644800000,2019-03-27,LTCUSDT,58.81,61.87,58.58,61.44,260971.73061,15803472.9452996,44571
1553558400000,2019-03-26,LTCUSDT,59.06,59.35,57.23,58.79,175752.00925,10247903.100617,30826
1553472000000,2019-03-25,LTCUSDT,59.81,60.7,58.2,59.04,216703.66968,12846830.3232689,38851
1553385600000,2019-03-24,LTCUSDT,60.88,60.9,58.84,59.82,360926.15706,21566309.6375968,43053
1553299200000,2019-03-23,LTCUSDT,59.23,61.76,58.93,60.89,372961.54781,22578010.5670285,52611
1553212800000,2019-03-22,LTCUSDT,58.54,59.6,58.0,59.26,184427.33587,10869615.6738316,28585
1553126400000,2019-03-21,LTCUSDT,60.29,60.64,56.98,58.54,164946.60535,9725257.740012,31887
1553040000000,2019-03-20,LTCUSDT,59.5,60.74,56.64,60.27,285413.7934,16953291.8433374,45568
1552953600000,2019-03-19,LTCUSDT,59.2,59.96,58.33,59.52,221995.59833,13162394.4379992,36544
1552867200000,2019-03-18,LTCUSDT,60.47,62.63,58.2,59.17,301146.21398,18071146.4905442,48690
1552780800000,2019-03-17,LTCUSDT,61.22,61.32,59.57,60.47,174833.31913,10590199.9608341,30357
1552694400000,2019-03-16,LTCUSDT,58.52,61.97,58.41,61.21,375314.79266,22846386.0282299,63954
1552608000000,2019-03-15,LTCUSDT,55.94,59.15,55.94,58.52,295307.77677,17013433.6384185,48437
1552521600000,2019-03-14,LTCUSDT,55.29,58.2,51.66,55.94,333686.39631,18559101.3738751,47416
1552435200000,2019-03-13,LTCUSDT,56.6,56.84,54.3,55.29,234206.35923,13044765.6089822,36076
1552348800000,2019-03-12,LTCUSDT,54.82,56.96,53.72,56.58,186798.97334,10473627.53209,27280
1552262400000,2019-03-11,LTCUSDT,56.63,57.37,54.0,54.82,319640.84363,17619148.0806475,42495
1552176000000,2019-03-10,LTCUSDT,57.78,58.04,55.84,56.59,198932.23727,11276533.6754336,32011
1552089600000,2019-03-09,LTCUSDT,55.58,59.83,55.38,57.78,413625.10436,23841397.7942103,63729
1552003200000,2019-03-08,LTCUSDT,56.73,57.6,54.3,55.61,440480.65904,24793142.8918252,64625
1551916800000,2019-03-07,LTCUSDT,55.37,59.12,53.77,56.73,816612.77049,46227699.9424252,112401
1551830400000,2019-03-06,LTCUSDT,52.52,56.81,51.11,55.37,670227.49403,36366973.2904414,87405
1551744000000,2019-03-05,LTCUSDT,45.78,54.25,45.38,52.52,798938.10368,40660412.2179829,97248
1551657600000,2019-03-04,LTCUSDT,47.87,48.22,44.57,45.78,306985.27977,14131761.4970669,46799
1551571200000,2019-03-03,LTCUSDT,48.51,49.1,47.18,47.86,218511.99396,10525909.3067072,32498
1551484800000,2019-03-02,LTCUSDT,47.02,49.4,46.38,48.49,325733.94735,15618945.7813467,44047
1551398400000,2019-03-01,LTCUSDT,45.62,48.95,45.53,47.05,336011.92294,15914635.4786478,43768
1551312000000,2019-02-28,LTCUSDT,45.15,46.7,44.44,45.61,258562.96779,11834468.51228,44293
1551225600000,2019-02-27,LTCUSDT,44.77,45.53,42.51,45.16,223940.94505,9964616.9874317,35702
1551139200000,2019-02-26,LTCUSDT,45.4,45.89,44.06,44.76,220101.55494,9886505.2314402,34598
1551052800000,2019-02-25,LTCUSDT,43.74,46.85,43.0,45.4,377273.17275,16992487.3052862,52802
1550966400000,2019-02-24,LTCUSDT,51.39,53.53,42.37,43.75,685277.01608,32440229.6963062,106805
1550880000000,2019-02-23,LTCUSDT,49.22,51.88,48.0,51.4,411115.3383,20597303.0431109,58429
1550793600000,2019-02-22,LTCUSDT,48.93,49.97,48.08,49.19,265979.43489,13079846.878828,44082
1550707200000,2019-02-21,LTCUSDT,51.47,51.65,47.35,48.94,383781.90032,18972966.8701831,51554
1550620800000,2019-02-20,LTCUSDT,47.16,52.21,46.25,51.5,566874.12073,28402239.4220076,76226
1550534400000,2019-02-19,LTCUSDT,47.81,49.1,46.56,47.14,404786.75784,19350985.317177,63504
1550448000000,2019-02-18,LTCUSDT,43.89,49.03,43.62,47.84,744029.87121,34349598.9758269,101066
1550361600000,2019-02-17,LTCUSDT,43.34,45.13,42.6,43.91,331698.79603,14459368.8381966,43221
1550275200000,2019-02-16,LTCUSDT,42.6,44.37,42.28,43.34,326691.70793,14225774.1208697,45174
1550188800000,2019-02-15,LTCUSDT,41.26,44.6,41.06,42.58,389950.95213,16519445.9920431,45476
1550102400000,2019-02-14,LTCUSDT,41.61,42.45,40.31,41.26,285144.93739,11825040.1861124,32595
1550016000000,2019-02-13,LTCUSDT,43.89,44.66,40.64,41.61,333914.84326,14169773.6990322,40220
1549929600000,2019-02-12,LTCUSDT,42.88,44.57,41.84,43.89,326731.55801,14181167.7324087,42437
1549843200000,2019-02-11,LTCUSDT,46.8,46.87,41.81,42.9,570398.48991,25000654.7153878,62358
1549756800000,2019-02-10,LTCUSDT,44.68,47.59,42.0,46.79,667594.46229,30084786.2181325,74650
1549670400000,2019-02-09,LTCUSDT,42.99,46.95,42.05,44.68,993529.35851,43845377.3617417,105794
1549584000000,2019-02-08,LTCUSDT,33.23,44.85,32.75,42.99,1237384.07012,48819159.693489,119267
1549497600000,2019-02-07,LTCUSDT,32.78,33.61,32.73,33.24,144528.08084,4798854.8184626,14240
1549411200000,2019-02-06,LTCUSDT,34.35,34.5,32.25,32.79,312456.54201,10273847.9600226,30232
1549324800000,2019-02-05,LTCUSDT,34.08,34.54,33.63,34.34,214319.34235,7321284.8808597,19416
1549238400000,2019-02-04,LTCUSDT,33.43,34.5,33.36,34.09,206649.66902,7014206.2681502,20549
1549152000000,2019-02-03,LTCUSDT,34.59,34.89,32.86,33.44,348406.73224,11802330.6146259,32651
1549065600000,2019-02-02,LTCUSDT,32.61,35.01,32.44,34.59,268052.52354,8939273.973636,27690
1548979200000,2019-02-01,LTCUSDT,31.43,33.64,30.7,32.65,335544.96445,10864529.5873272,28955
1548892800000,2019-01-31,LTCUSDT,31.68,32.33,31.08,31.41,154708.17427,4881672.9566493,17825
1548806400000,2019-01-30,LTCUSDT,30.8,31.97,30.47,31.68,129114.99705,4046024.3723204,15154
1548720000000,2019-01-29,LTCUSDT,30.94,31.26,29.91,30.81,135879.8588,4168438.6557358,17933
1548633600000,2019-01-28,LTCUSDT,32.22,32.53,30.0,30.94,267887.62942,8275485.9723247,30657
1548547200000,2019-01-27,LTCUSDT,32.79,33.2,31.05,32.21,173697.81998,5628213.3201342,21480
1548460800000,2019-01-26,LTCUSDT,32.68,33.95,32.57,32.8,166677.42808,5537195.8890435,20495
1548374400000,2019-01-25,LTCUSDT,32.52,33.0,31.87,32.69,169242.53382,5485967.9294638,18027
1548288000000,2019-01-24,LTCUSDT,31.69,33.1,30.89,32.51,138812.16216,4453091.2945143,16597
1548201600000,2019-01-23,LTCUSDT,31.4,32.18,31.24,31.69,123577.27232,3920165.8017895,15638
1548115200000,2019-01-22,LTCUSDT,30.82,32.0,29.48,31.41,199887.16257,6183272.8098907,23765
1548028800000,2019-01-21,LTCUSDT,30.63,31.22,30.34,30.82,110305.75866,3392716.0542585,15290
1547942400000,2019-01-20,LTCUSDT,31.94,33.2,28.45,30.64,249450.00408,7815412.7300217,29614
1547856000000,2019-01-19,LTCUSDT,30.78,32.92,30.77,32.0,164989.63668,5273505.545043,21151
1547769600000,2019-01-18,LTCUSDT,31.38,31.53,30.31,30.77,150711.34444,4659547.3864997,18620
1547683200000,2019-01-17,LTCUSDT,31.29,31.55,29.8,31.4,203218.00286,6238519.8934698,25914
1547596800000,2019-01-16,LTCUSDT,30.74,31.93,30.47,31.29,153939.59622,4789334.1418824,21559
1547510400000,2019-01-15,LTCUSDT,31.72,32.27,29.95,30.75,216841.86085,6784015.4244266,29057
1547424000000,2019-01-14,LTCUSDT,29.6,32.5,29.38,31.71,255282.35801,7925720.2735823,28964
1547337600000,2019-01-13,LTCUSDT,31.65,32.63,29.12,29.59,229264.11927,7075842.0712984,29004
1547251200000,2019-01-12,LTCUSDT,31.48,32.13,31.07,31.65,178476.28718,5640569.2458151,25298
1547164800000,2019-01-11,LTCUSDT,32.81,33.22,29.68,31.49,351182.38165,11268415.5174647,45405
1547078400000,2019-01-10,LTCUSDT,38.17,38.77,31.0,32.81,584622.4539,19980421.46609,66419
1546992000000,2019-01-09,LTCUSDT,38.7,39.72,38.0,38.17,312030.13021,12104357.4442312,36311
1546905600000,2019-01-08,LTCUSDT,37.35,40.8,36.91,38.7,522510.17142,20322945.3312497,56171
1546819200000,2019-01-07,LTCUSDT,38.29,39.04,36.53,37.35,444975.92431,16797767.6556064,51871
1546732800000,2019-01-06,LTCUSDT,34.33,39.71,33.89,38.3,761396.10676,28298586.9009635,82109
1546646400000,2019-01-05,LTCUSDT,31.76,35.95,31.76,34.33,335581.55848,11471296.9699548,46999
1546560000000,2019-01-04,LTCUSDT,31.41,32.53,30.78,31.76,108636.82193,3437486.3851984,17016
1546473600000,2019-01-03,LTCUSDT,32.68,32.8,30.62,31.39,94129.85114,2982980.2248225,15402
1546387200000,2019-01-02,LTCUSDT,31.47,33.29,31.07,32.67,118306.23317,3805773.1198366,19940
1546300800000,2019-01-01,LTCUSDT,29.92,31.8,29.56,31.48,103182.73765,3162741.4467664,15380
1546214400000,2018-12-31,LTCUSDT,31.38,31.43,29.42,29.9,97446.11241,2959940.3443041,16781
1546128000000,2018-12-30,LTCUSDT,30.28,32.0,29.68,31.38,151572.93045,4696122.0322328,25014
1546041600000,2018-12-29,LTCUSDT,31.78,32.81,29.91,30.28,222196.85698,6994333.2082403,34161
1545955200000,2018-12-28,LTCUSDT,27.55,33.08,27.39,31.8,242123.8975,7428412.8216719,32631
1545868800000,2018-12-27,LTCUSDT,30.27,30.89,27.17,27.55,157817.22611,4528463.300989,22160
1545782400000,2018-12-26,LTCUSDT,30.5,31.68,28.79,30.3,174048.04136,5242464.4829548,27487
1545696000000,2018-12-25,LTCUSDT,32.69,32.93,29.19,30.5,248993.55556,7586691.2768408,38221
1545609600000,2018-12-24,LTCUSDT,32.98,36.12,32.17,32.68,305504.74498,10561724.7698791,42752
1545523200000,2018-12-23,LTCUSDT,31.29,33.84,31.09,32.97,255561.72891,8317118.2252661,31487
1545436800000,2018-12-22,LTCUSDT,30.29,31.49,29.7,31.33,106033.33577,3234572.7694072,17890
1545350400000,2018-12-21,LTCUSDT,32.18,32.87,29.55,30.29,222927.66345,6941800.3395846,32678
1545264000000,2018-12-20,LTCUSDT,28.83,32.76,28.52,32.18,347428.50187,10702281.6625123,46828
1545177600000,2018-12-19,LTCUSDT,29.89,31.55,28.51,28.83,464104.88134,13967868.6904562,50250
1545091200000,2018-12-18,LTCUSDT,28.97,30.15,27.39,29.89,241540.21994,6940548.103116,32925
1545004800000,2018-12-17,LTCUSDT,25.51,30.3,25.43,28.95,415677.55009,11734862.3593704,49677
1544918400000,2018-12-16,LTCUSDT,23.59,26.96,23.48,25.52,284638.36643,7367653.6178438,34576
1544832000000,2018-12-15,LTCUSDT,23.33,24.06,23.09,23.6,114346.73652,2696112.2014415,15491
1544745600000,2018-12-14,LTCUSDT,23.06,23.76,22.5,23.34,115451.19357,2669993.897385,15764
1544659200000,2018-12-13,LTCUSDT,24.13,24.29,22.91,23.08,101343.24553,2391795.1552609,14890
1544572800000,2018-12-12,LTCUSDT,23.4,24.98,23.2,24.13,116697.01621,2839522.3254574,16627
1544486400000,2018-12-11,LTCUSDT,24.15,24.63,22.94,23.41,116912.31068,2774102.4887662,17623
1544400000000,2018-12-10,LTCUSDT,25.37,25.82,23.67,24.14,159523.3339,3913245.9562269,22641
1544313600000,2018-12-09,LTCUSDT,24.23,26.75,24.2,25.37,185392.27774,4728009.3049824,26775
1544227200000,2018-12-08,LTCUSDT,24.88,26.63,22.89,24.22,272026.24012,6669827.4592307,43154
1544140800000,2018-12-07,LTCUSDT,26.74,26.94,22.32,24.91,344334.77132,8550497.2274868,51931
1544054400000,2018-12-06,LTCUSDT,29.28,30.49,26.25,26.78,186020.5287,5318278.7153886,29787
1543968000000,2018-12-05,LTCUSDT,31.14,31.4,29.15,29.27,122536.95919,3686632.3658405,17735
1543881600000,2018-12-04,LTCUSDT,30.92,32.25,29.87,31.13,125624.10065,3938334.4457955,19484
1543795200000,2018-12-03,LTCUSDT,33.81,33.97,30.08,30.9,160953.47619,5107201.1187242,21808
1543708800000,2018-12-02,LTCUSDT,34.11,35.24,33.21,33.82,126562.51308,4314174.8406725,18775
1543622400000,2018-12-01,LTCUSDT,32.19,35.1,31.38,34.17,130601.17527,4373049.6516537,21786
1543536000000,2018-11-30,LTCUSDT,33.9,34.53,31.07,32.21,182324.55561,5934596.3999476,26303
1543449600000,2018-11-29,LTCUSDT,34.74,36.0,33.08,33.88,206424.03941,7091338.8885229,28975
1543363200000,2018-11-28,LTCUSDT,31.62,36.51,31.39,34.74,261988.56211,8934592.4563842,37890
1543276800000,2018-11-27,LTCUSDT,30.18,32.16,29.05,31.61,194024.5309,5911546.9844789,29454
1543190400000,2018-11-26,LTCUSDT,31.51,32.88,28.66,30.18,346086.77239,10650119.32109,46491
1543104000000,2018-11-25,LTCUSDT,29.72,32.93,27.7,31.49,330712.41278,9875455.0267542,45978
1543017600000,2018-11-24,LTCUSDT,32.74,34.3,29.07,29.73,175080.65021,5486899.3643201,25922
1542931200000,2018-11-23,LTCUSDT,32.09,33.81,31.1,32.74,178263.37599,5763152.7094353,23928
1542844800000,2018-11-22,LTCUSDT,35.17,35.68,31.84,32.11,140470.92969,4791952.8493514,18355
1542758400000,2018-11-21,LTCUSDT,33.71,35.38,32.17,35.15,307689.28614,10447986.7251629,40173
1542672000000,2018-11-20,LTCUSDT,37.11,38.8,31.47,33.8,481972.20552,16734732.4018969,60926
1542585600000,2018-11-19,LTCUSDT,42.63,42.65,35.94,37.07,266627.8181,10193547.6518018,35844
1542499200000,2018-11-18,LTCUSDT,42.46,43.84,42.11,42.61,69727.51818,2991350.2245596,9138
1542412800000,2018-11-17,LTCUSDT,42.89,42.94,41.92,42.43,64923.26975,2748488.2839843,9808
1542326400000,2018-11-16,LTCUSDT,44.78,44.95,42.38,42.89,126959.9343,5526205.6703331,17983
1542240000000,2018-11-15,LTCUSDT,45.05,45.8,40.4,44.78,239147.14363,10442471.6269976,40801
1542153600000,2018-11-14,LTCUSDT,50.41,51.08,42.0,45.05,307943.67228,13948978.8933711,47047
1542067200000,2018-11-13,LTCUSDT,51.26,51.66,49.6,50.43,63966.88343,3255168.879664,12663
1541980800000,2018-11-12,LTCUSDT,51.5,52.04,50.59,51.26,60038.96458,3075503.9229793,10563
1541894400000,2018-11-11,LTCUSDT,52.47,52.57,49.79,51.46,66550.49463,3407022.15279,10066
1541808000000,2018-11-10,LTCUSDT,52.28,53.08,51.97,52.48,37947.99062,1994759.2672652,7136
1541721600000,2018-11-09,LTCUSDT,52.7,53.15,51.62,52.25,54807.00008,2873957.5317537,10564
1541635200000,2018-11-08,LTCUSDT,54.49,55.12,52.42,52.72,71785.25117,3845880.2935037,14624
1541548800000,2018-11-07,LTCUSDT,56.44,56.92,53.52,54.47,96697.10571,5343582.6991728,17623
1541462400000,2018-11-06,LTCUSDT,53.93,56.88,53.87,56.48,82733.19375,4543573.2471019,17163
1541376000000,2018-11-05,LTCUSDT,54.6,55.15,53.01,53.91,71425.68187,3841003.0724431,15076
1541289600000,2018-11-04,LTCUSDT,51.09,56.33,50.77,54.6,131563.2191,7106100.759797,23386
1541203200000,2018-11-03,LTCUSDT,51.78,51.81,50.6,51.04,44526.44126,2280110.5089847,9504
1541116800000,2018-11-02,LTCUSDT,50.63,52.2,50.56,51.78,55439.54227,2853112.5898938,11407
1541030400000,2018-11-01,LTCUSDT,49.94,50.85,49.78,50.61,40743.54904,2044481.6283927,10162
1540944000000,2018-10-31,LTCUSDT,49.35,50.71,47.71,49.93,59069.9364,2926931.182231,12496
1540857600000,2018-10-30,LTCUSDT,49.16,49.96,49.02,49.34,41869.78433,2069910.6907136,11086
1540771200000,2018-10-29,LTCUSDT,52.1,52.26,48.17,49.21,93056.55633,4660386.8668885,19806
1540684800000,2018-10-28,LTCUSDT,52.25,52.66,51.7,52.07,35288.39702,1838724.3862475,8456
1540598400000,2018-10-27,LTCUSDT,52.6,53.08,51.72,52.25,39585.13085,2075854.6261564,9146
1540512000000,2018-10-26,LTCUSDT,52.81,53.55,52.23,52.56,49669.65386,2623371.2515115,11080
1540425600000,2018-10-25,LTCUSDT,53.12,53.27,52.52,52.84,43215.95472,2287144.4417594,9598
1540339200000,2018-10-24,LTCUSDT,53.34,53.92,53.0,53.11,50279.98528,2684802.8934149,12265
1540252800000,2018-10-23,LTCUSDT,53.12,53.97,52.53,53.33,56502.9476,3006380.2184277,12357
1540166400000,2018-10-22,LTCUSDT,53.62,54.16,52.67,53.12,113096.19471,6044482.1308859,19979
1540080000000,2018-10-21,LTCUSDT,54.27,54.9,53.44,53.61,139868.39748,7580763.3297482,22779
1539993600000,2018-10-20,LTCUSDT,53.68,54.65,53.28,54.28,134248.62479,7246667.2003764,21756
1539907200000,2018-10-19,LTCUSDT,53.53,54.74,53.31,53.71,131153.05917,7061519.0366258,20309
1539820800000,2018-10-18,LTCUSDT,55.31,55.85,53.0,53.53,163778.72064,8907285.9636503,27830
1539734400000,2018-10-17,LTCUSDT,55.54,55.72,54.32,55.27,189501.34735,10451967.889007,27111
