https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ATOM,Volume USD
1594857600,2020-07-16,ATOM/USD,4.0475,4.25,3.7783,4.11,2405.302727,9885.79420797
1594771200,2020-07-15,ATOM/USD,3.8979,4.12,3.8979,4.0174,675.193453,2712.5221780822003
1594684800,2020-07-14,ATOM/USD,3.859,4.0394,3.8277,3.969,2381.654512,9452.786758128
1594598400,2020-07-13,ATOM/USD,4.1401,4.3265,3.7591,3.8645,5780.440076,22338.510673702
1594512000,2020-07-12,ATOM/USD,3.9351,4.1675,3.93,3.9469,942.990899,3721.8907792631
1594425600,2020-07-11,ATOM/USD,4.1084,4.45,3.923,3.923,2249.359043,8824.235525689
1594339200,2020-07-10,ATOM/USD,3.6797,4.1419,3.6164,4.0737,1725.597353,7029.565936916099
1594252800,2020-07-09,ATOM/USD,3.4,3.7366,3.4,3.7366,1977.949649,7390.8066584534
1594166400,2020-07-08,ATOM/USD,3.2242,3.5675,3.2242,3.5028,2786.257703,9759.7034820684
1594080000,2020-07-07,ATOM/USD,3.0346,3.26,3.0011,3.1925,2896.780253,9247.970957702499
1593993600,2020-07-06,ATOM/USD,3.0163,3.12,3.01,3.02,4461.610365,13474.0633023
1593907200,2020-07-05,ATOM/USD,2.8331,2.9587,2.8293,2.9578,1340.605281,3965.2423001418006
1593820800,2020-07-04,ATOM/USD,2.765,2.7682,2.765,2.7682,52.900893,146.44025200260003
1593734400,2020-07-03,ATOM/USD,2.75,2.8136,2.7299,2.7314,520.522111,1421.7540939854
1593648000,2020-07-02,ATOM/USD,2.7019,2.7986,2.65,2.7054,790.578429,2138.8308818166
1593561600,2020-07-01,ATOM/USD,2.62,2.72,2.62,2.72,409.513878,1113.87774816
1593475200,2020-06-30,ATOM/USD,2.6666,2.6686,2.61,2.63,107.690011,283.22472892999997
1593388800,2020-06-29,ATOM/USD,2.5555,2.6233,2.5555,2.6233,22.824328,59.875059642400004
1593302400,2020-06-28,ATOM/USD,2.4317,2.5854,2.4317,2.5647,542.00595,1390.0826599650002
1593216000,2020-06-27,ATOM/USD,2.6503,2.6951,2.3486,2.3908,909.165316,2173.6324374928
1593129600,2020-06-26,ATOM/USD,2.6201,2.6873,2.5465,2.638,842.56716,2222.6921680799996
1593043200,2020-06-25,ATOM/USD,2.7015,2.7085,2.6,2.6701,2580.051059,6888.9943326359
1592956800,2020-06-24,ATOM/USD,2.807,2.9,2.69,2.697,2441.92786,6585.879438419999
1592870400,2020-06-23,ATOM/USD,2.7283,2.8347,2.6805,2.7914,673.58234,1880.237743876
1592784000,2020-06-22,ATOM/USD,2.67,2.7277,2.67,2.7277,4181.753,11406.567658099999
1592697600,2020-06-21,ATOM/USD,2.63,2.6513,2.63,2.6385,2874.328282,7583.915172057
1592611200,2020-06-20,ATOM/USD,2.6383,2.6383,2.5844,2.6111,422.525055,1103.2551711105
1592524800,2020-06-19,ATOM/USD,2.66,2.9,2.6,2.6632,242.768011,646.5397668951999
1592438400,2020-06-18,ATOM/USD,2.7052,2.7052,2.6425,2.6535,106.933921,283.7491593735
1592352000,2020-06-17,ATOM/USD,2.7279,2.745,2.7279,2.7346,276.704775,756.6768777149999
1592265600,2020-06-16,ATOM/USD,2.7474,2.7474,2.7263,2.7263,41.845048,114.0821543624
1592179200,2020-06-15,ATOM/USD,2.7464,2.7625,2.6,2.7469,1087.975979,2988.5612167151003
1592092800,2020-06-14,ATOM/USD,2.8393,2.8493,2.79,2.79,217.02184,605.4909336
1592006400,2020-06-13,ATOM/USD,2.8618,2.8884,2.8618,2.8767,461.616633,1327.9325681511
1591920000,2020-06-12,ATOM/USD,2.8677,2.8784,2.8317,2.8609,158.949593,454.7388906137
1591833600,2020-06-11,ATOM/USD,3.1201,3.1201,2.7366,2.822,3802.839087,10731.611903514
1591747200,2020-06-10,ATOM/USD,3.0,3.102,2.948,3.1,395.041487,1224.6286097000002
1591660800,2020-06-09,ATOM/USD,3.1767,3.1767,3.0897,3.156,647.070851,2042.1556057559999
1591574400,2020-06-08,ATOM/USD,3.0533,3.1704,3.0353,3.1619,918.564601,2904.4094119019
1591488000,2020-06-07,ATOM/USD,3.072,3.072,2.9054,2.9946,427.71989,1280.849982594
1591401600,2020-06-06,ATOM/USD,3.1145,3.1684,3.091,3.1029,503.298611,1561.6852600719
1591315200,2020-06-05,ATOM/USD,3.056,3.1925,3.0548,3.1198,1322.675897,4126.4842634606
1591228800,2020-06-04,ATOM/USD,2.9477,3.151,2.912,3.1063,2046.633968,6357.459094798401
1591142400,2020-06-03,ATOM/USD,2.8375,2.9122,2.8375,2.9011,991.652991,2876.8844921901
1591056000,2020-06-02,ATOM/USD,2.8697,2.94,2.6851,2.7687,2582.205338,7149.3519193206
1590969600,2020-06-01,ATOM/USD,2.7779,2.87,2.7357,2.87,655.048068,1879.98795516
1590883200,2020-05-31,ATOM/USD,2.8296,2.8847,2.7749,2.7831,1022.826616,2846.6287549896
1590796800,2020-05-30,ATOM/USD,2.6723,2.8472,2.6723,2.8472,938.706939,2672.6863967208
1590710400,2020-05-29,ATOM/USD,2.7064,2.7374,2.6366,2.7374,490.101933,1341.6050313942
1590624000,2020-05-28,ATOM/USD,2.5931,2.7159,2.59,2.7159,121.465089,329.8870352151
1590537600,2020-05-27,ATOM/USD,2.6309,2.68,2.5986,2.6101,258.585088,674.9329381888
1590451200,2020-05-26,ATOM/USD,2.6,2.6,2.5422,2.5975,419.782527,1090.3851138825
1590364800,2020-05-25,ATOM/USD,2.6309,2.631,2.6309,2.6309,191.615096,504.1201560664
1590278400,2020-05-24,ATOM/USD,2.6085,2.641,2.5327,2.631,252.855999,665.264133369
1590192000,2020-05-23,ATOM/USD,2.6521,2.6521,2.5898,2.593,403.12765,1045.30999645
1590105600,2020-05-22,ATOM/USD,2.5281,2.696,2.5256,2.6608,563.579996,1499.5736533568002
1590019200,2020-05-21,ATOM/USD,2.7378,2.754,2.4863,2.4863,2108.343448,5241.9743147624
1589932800,2020-05-20,ATOM/USD,2.6401,2.7325,2.5632,2.7227,1107.901822,3016.4842907594
1589846400,2020-05-19,ATOM/USD,2.5628,2.6224,2.5624,2.5851,417.075996,1078.1831572596
1589760000,2020-05-18,ATOM/USD,2.6509,2.6646,2.6097,2.6134,383.148053,1001.3191217102
1589673600,2020-05-17,ATOM/USD,2.575,2.6021,2.575,2.587,506.456176,1310.2021273120001
1589587200,2020-05-16,ATOM/USD,2.5311,2.5802,2.5165,2.5802,174.270581,449.6529530962
1589500800,2020-05-15,ATOM/USD,2.5418,2.558,2.4865,2.5125,745.940276,1874.1749434500002
1589414400,2020-05-14,ATOM/USD,2.5456,2.5777,2.4909,2.5554,1026.822994,2623.9434788676003
1589328000,2020-05-13,ATOM/USD,2.5124,2.598,2.4805,2.5642,353.86024,907.368427408
1589241600,2020-05-12,ATOM/USD,2.4592,2.532,2.4592,2.5038,343.071207,858.9816880866
1589155200,2020-05-11,ATOM/USD,2.5498,2.9988,2.3086,2.3945,2684.222986,6427.371939977
1589068800,2020-05-10,ATOM/USD,2.77,3.0,2.3832,2.5,2112.819518,5282.048795
1588982400,2020-05-09,ATOM/USD,2.8474,2.8679,2.77,2.7869,2125.701029,5924.1161977201
1588896000,2020-05-08,ATOM/USD,2.7651,2.8466,2.7492,2.7995,1721.831084,4820.266119658
1588809600,2020-05-07,ATOM/USD,2.6742,2.7974,2.6387,2.7322,1473.483561,4025.8517853642
1588723200,2020-05-06,ATOM/USD,2.7668,2.7668,2.7,2.7,834.65146,2253.558942
1588636800,2020-05-05,ATOM/USD,2.7826,2.7826,2.6953,2.6953,100.256297,270.2207973041
1588550400,2020-05-04,ATOM/USD,2.6734,2.802,2.606,2.7959,3257.138699,9106.6340885341
1588464000,2020-05-03,ATOM/USD,2.9088,2.9179,2.7643,2.8059,999.92363,2805.685713417
1588377600,2020-05-02,ATOM/USD,2.8385,2.8972,2.8385,2.8972,389.991162,1129.8823945464
1588291200,2020-05-01,ATOM/USD,2.7804,2.9315,2.7804,2.8855,348.585096,1005.842294508
1588204800,2020-04-30,ATOM/USD,2.9479,3.1168,2.725,2.7955,7103.568802,19858.026585991
1588118400,2020-04-29,ATOM/USD,2.8289,2.9797,2.8072,2.9117,4444.976569,12942.438275957302
1588032000,2020-04-28,ATOM/USD,2.7308,2.8318,2.7308,2.7869,1302.358917,3629.5440657873
1587945600,2020-04-27,ATOM/USD,2.8234,2.8345,2.7044,2.73,2821.832749,7703.60340477
1587859200,2020-04-26,ATOM/USD,2.87,2.944,2.8,2.8206,6374.401761,17979.637607076602
1587772800,2020-04-25,ATOM/USD,2.7357,2.95,2.7175,2.8655,3628.010509,10396.0641135395
1587686400,2020-04-24,ATOM/USD,2.4644,2.836,2.4644,2.7558,6594.640994,18173.5116512652
1587600000,2020-04-23,ATOM/USD,2.4,2.516,2.369,2.4679,8621.780771,21277.6927647509
1587513600,2020-04-22,ATOM/USD,2.3203,2.4305,2.3203,2.4142,610.321297,1473.4376752174
1587427200,2020-04-21,ATOM/USD,2.3011,2.3011,2.2626,2.2886,268.21002,613.8254517720001
1587340800,2020-04-20,ATOM/USD,2.35,2.4042,2.2852,2.2962,303.494828,696.8848240535999
1587254400,2020-04-19,ATOM/USD,2.488,2.5077,2.403,2.405,350.847892,843.78918026
1587168000,2020-04-18,ATOM/USD,2.4287,2.5118,2.415,2.5118,4903.003795,12315.364932281
1587081600,2020-04-17,ATOM/USD,2.439,2.4408,2.3616,2.4181,1474.452167,3565.3727850226996
1586995200,2020-04-16,ATOM/USD,2.45,2.45,2.429,2.4497,371.480933,910.0168415700999
1586908800,2020-04-15,ATOM/USD,2.42,2.4301,2.3,2.3,326.433654,750.7974042
1586822400,2020-04-14,ATOM/USD,2.3099,2.45,2.2751,2.4106,971.197568,2341.1688574208
1586736000,2020-04-13,ATOM/USD,2.24,2.2526,2.2212,2.2316,148.111434,330.52547611439996
1586649600,2020-04-12,ATOM/USD,2.3311,2.4119,2.3311,2.336,5495.978368,12838.605467648
1586563200,2020-04-11,ATOM/USD,2.3979,2.3979,2.2549,2.2549,386.665219,871.8914023231
1586476800,2020-04-10,ATOM/USD,2.365,2.365,2.2563,2.348,1196.266902,2808.834685896
1586390400,2020-04-09,ATOM/USD,2.4615,2.6194,2.4615,2.6009,565.602727,1471.0761326543
1586304000,2020-04-08,ATOM/USD,2.4189,2.4651,2.365,2.4651,714.159169,1760.4737675019
1586217600,2020-04-07,ATOM/USD,2.4245,2.5,2.3207,2.381,1316.138215,3133.7250899149994
1586131200,2020-04-06,ATOM/USD,2.2,2.4369,2.2,2.4369,1325.593527,3230.3388659463
1586044800,2020-04-05,ATOM/USD,2.05,2.102,2.0311,2.09,1044.676756,2183.37442004
1585958400,2020-04-04,ATOM/USD,2.009,2.054,2.009,2.0105,335.063757,673.6456834485
1585872000,2020-04-03,ATOM/USD,2.0107,2.074,1.987,2.0065,762.530101,1530.0166476564998
1585785600,2020-04-02,ATOM/USD,1.997,2.124,1.996,2.0055,2156.344547,4324.5489890085
1585699200,2020-04-01,ATOM/USD,1.9925,1.9925,1.895,1.97,785.31188,1547.0644035999999
1585612800,2020-03-31,ATOM/USD,1.97,2.019,1.9685,2.019,514.198694,1038.1671631860002
1585526400,2020-03-30,ATOM/USD,2.0215,2.046,2.018,2.046,112.482022,230.13821701199998
1585440000,2020-03-29,ATOM/USD,1.964,1.976,1.898,1.898,864.779446,1641.351388508
1585353600,2020-03-28,ATOM/USD,1.922,1.991,1.92,1.988,537.705832,1068.9591940159999
1585267200,2020-03-27,ATOM/USD,2.2,2.2,2.013,2.013,823.514298,1657.734281874
1585180800,2020-03-26,ATOM/USD,2.121,2.139,2.121,2.1235,27.502968,58.402552547999996
1585094400,2020-03-25,ATOM/USD,2.102,2.1895,2.0985,2.0985,347.828646,729.918413631
1585008000,2020-03-24,ATOM/USD,2.1274,2.2385,2.1215,2.1475,678.183216,1456.39845636
1584921600,2020-03-23,ATOM/USD,1.9299,2.1108,1.9299,2.1108,272.735247,575.6895593675999
1584835200,2020-03-22,ATOM/USD,2.2105,2.2105,1.9512,1.9531,2155.42271,4209.756094900999
1584748800,2020-03-21,ATOM/USD,2.1565,2.2391,2.0485,2.147,1700.132461,3650.1843937669996
1584662400,2020-03-20,ATOM/USD,2.2209,2.4787,1.8721,2.1,1309.934703,2750.8628762999997
1584576000,2020-03-19,ATOM/USD,1.86,2.1218,1.8381,2.1218,550.813068,1168.7151676824
1584489600,2020-03-18,ATOM/USD,1.7063,1.7695,1.7063,1.769,65.0,114.985
1584403200,2020-03-17,ATOM/USD,1.7075,1.8925,1.7075,1.8439,3033.569143,5593.598142777701
1584316800,2020-03-16,ATOM/USD,1.8,1.8025,1.5385,1.7055,4243.880249,7237.9377646695
1584230400,2020-03-15,ATOM/USD,1.941,2.0931,1.9213,1.9822,2048.911087,4061.3515566513997
1584144000,2020-03-14,ATOM/USD,2.6,3.5,1.8206,1.858,493.130113,916.2357499540001
1584057600,2020-03-13,ATOM/USD,2.0,2.33,1.6,1.8206,820.367794,1493.5616057564
1583971200,2020-03-12,ATOM/USD,2.87,2.87,1.7001,1.7001,1320.215221,2244.4978972220997
1583884800,2020-03-11,ATOM/USD,3.12,3.12,2.763,2.9235,511.192073,1494.4700254155
1583798400,2020-03-10,ATOM/USD,2.916,3.214,2.916,3.114,1499.267061,4668.717627954
1583712000,2020-03-09,ATOM/USD,3.1685,3.208,2.9,2.957,2050.172828,6062.361052396001
1583625600,2020-03-08,ATOM/USD,3.5413,3.559,3.143,3.15,879.853895,2771.5397692499996
1583539200,2020-03-07,ATOM/USD,3.85,3.85,3.7015,3.7015,286.754323,1061.4211265845
1583452800,2020-03-06,ATOM/USD,3.7117,3.9651,3.7117,3.851,1379.80948,5313.646307479999
1583366400,2020-03-05,ATOM/USD,3.928,3.9925,3.8735,3.8735,3003.78927,11635.177737345
1583280000,2020-03-04,ATOM/USD,3.73,4.4789,3.73,3.742,179.085822,670.139145924
1583193600,2020-03-03,ATOM/USD,3.7,3.751,3.4884,3.63,2113.612932,7672.41494316
1583107200,2020-03-02,ATOM/USD,3.3795,3.796,3.3795,3.7895,635.596418,2408.592626011
1583020800,2020-03-01,ATOM/USD,3.494,3.5235,3.32,3.4255,414.727937,1420.6505481935
1582934400,2020-02-29,ATOM/USD,3.6143,3.665,3.5425,3.5482,204.775243,726.5835172126
1582848000,2020-02-28,ATOM/USD,3.6915,3.6915,3.4365,3.5815,379.581555,1359.4713392325
1582761600,2020-02-27,ATOM/USD,3.56,3.885,3.4,3.7365,1937.167157,7238.225082130501
1582675200,2020-02-26,ATOM/USD,4.0,4.0,3.5,3.7175,394.429078,1466.290097465
1582588800,2020-02-25,ATOM/USD,4.35,4.36,4.0985,4.1095,710.691876,2920.5882644219996
1582502400,2020-02-24,ATOM/USD,4.935,4.935,4.25,4.4048,559.523659,2464.5898131632
1582416000,2020-02-23,ATOM/USD,5.0335,5.0335,4.8025,4.8465,350.452513,1698.4681042545
1582329600,2020-02-22,ATOM/USD,5.0,5.1324,4.7775,4.963,762.786296,3785.708387048
1582243200,2020-02-21,ATOM/USD,4.6035,4.975,4.6035,4.975,738.49429,3674.0090927499996
1582156800,2020-02-20,ATOM/USD,4.2885,4.469,4.2495,4.4375,545.9003,2422.43258125
1582070400,2020-02-19,ATOM/USD,4.388,4.671,4.1445,4.224,2313.669312,9772.939173888
1581984000,2020-02-18,ATOM/USD,4.2665,4.5325,4.1445,4.4026,1514.219635,6666.5033650509995
1581897600,2020-02-17,ATOM/USD,4.1635,4.304,4.0051,4.2945,1206.575676,5181.639240582
1581811200,2020-02-16,ATOM/USD,4.6395,4.7298,4.0395,4.2544,1165.62987,4959.055718928001
1581724800,2020-02-15,ATOM/USD,5.12,5.12,4.469,4.691,1190.962582,5586.805472162
1581638400,2020-02-14,ATOM/USD,4.9,5.158,4.9,5.089,631.028637,3211.3047336930003
1581552000,2020-02-13,ATOM/USD,5.215,5.24,4.9,4.9,139.544731,683.7691819000001
1581465600,2020-02-12,ATOM/USD,5.15,5.3019,5.15,5.219,704.061596,3674.4974695240003
1581379200,2020-02-11,ATOM/USD,4.7811,5.169,4.7255,5.098,1104.851642,5632.533670916
1581292800,2020-02-10,ATOM/USD,4.6565,4.7913,4.611,4.6811,835.019082,3908.8078247502
1581206400,2020-02-09,ATOM/USD,4.7474,4.8185,4.6426,4.75,579.404131,2752.16962225
1581120000,2020-02-08,ATOM/USD,4.8215,4.8215,4.6425,4.72,326.805343,1542.52121896
1581033600,2020-02-07,ATOM/USD,4.65,4.9243,4.5662,4.8215,973.814225,4695.2452858375
1580947200,2020-02-06,ATOM/USD,4.3436,4.6,4.3297,4.6,1505.115937,6923.5333101999995
1580860800,2020-02-05,ATOM/USD,4.2355,4.4,4.196,4.33,2084.129022,9024.27866526
1580774400,2020-02-04,ATOM/USD,4.3,4.3,4.0784,4.2395,1885.526977,7993.691618991499
1580688000,2020-02-03,ATOM/USD,4.42,4.493,4.3225,4.336,531.267291,2303.574973776
1580601600,2020-02-02,ATOM/USD,4.3506,4.4925,4.3209,4.44,1321.42815,5867.140986
1580515200,2020-02-01,ATOM/USD,4.4395,4.4536,4.3535,4.434,2113.441864,9371.001224976
1580428800,2020-01-31,ATOM/USD,4.4575,4.6099,4.3775,4.469,1322.220287,5909.002462603001
1580342400,2020-01-30,ATOM/USD,4.3955,4.496,4.3895,4.44,964.354877,4281.73565388
1580256000,2020-01-29,ATOM/USD,4.593,4.6229,4.3955,4.4575,1460.862346,6511.7939072949985
1580169600,2020-01-28,ATOM/USD,4.569,4.6245,4.5105,4.6245,2935.511478,13575.272830011001
1580083200,2020-01-27,ATOM/USD,4.4905,4.675,4.4615,4.5225,893.647905,4041.5226503625
1579996800,2020-01-26,ATOM/USD,4.3915,4.537,4.3915,4.4905,416.897575,1872.0785605375002
1579910400,2020-01-25,ATOM/USD,4.41,4.445,4.4,4.4336,649.057051,2877.6593413136
1579824000,2020-01-24,ATOM/USD,4.4,4.5555,4.383,4.54,772.148795,3505.5555292999998
1579737600,2020-01-23,ATOM/USD,4.726,4.726,4.44,4.5,1635.172611,7358.2767495
1579651200,2020-01-22,ATOM/USD,4.6125,4.9,4.6125,4.7035,8542.485088,40179.578611408
