https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume FIL,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1630281600000,2021-08-30 00:00:00,FIL/USDT,73.45627636,73.57802719,71.53905216,71.53905216,11753.17500337,161.93539133,0,0,0,72.57940902
1630195200000,2021-08-29 00:00:00,FIL/USDT,74.39954432,74.89538341,73,73.7620953,668.12177761,8.99083169,0,0,0,74.31145422
1630108800000,2021-08-28 00:00:00,FIL/USDT,75.25555659,75.25555659,73.2214852,73.40249702,799.21050942,10.7908363,0,0,0,74.06381555
1630022400000,2021-08-27 00:00:00,FIL/USDT,72.1943581,75.69149504,70.55827559,75.07350335,12902.53685592,179.01185468,0,0,0,72.07643806
1629936000000,2021-08-26 00:00:00,FIL/USDT,76.18989716,78.67305546,71.64687617,72.76122011,19077.30821998,256.01692151,0,0,0,74.51580976
1629849600000,2021-08-25 00:00:00,FIL/USDT,75.16514733,77.77431533,72.64034248,77.1786,27472.61849124,370.11264817,0,0,0,74.22772128
1629763200000,2021-08-24 00:00:00,FIL/USDT,79.74244283,79.80968357,72.48767718,74.47355686,41140.82029953,549.60784729,0,0,0,74.85486334
1629676800000,2021-08-23 00:00:00,FIL/USDT,77.39022476,82.10334672,76.79852944,79.77861036,21134.44399837,264.07164136,0,0,0,80.03299365
1629590400000,2021-08-22 00:00:00,FIL/USDT,78.45380798,79.02195772,75.1695465,77.62819248,118473.9211885,1517.65024183,0,0,0,78.0640479
1629504000000,2021-08-21 00:00:00,FIL/USDT,72.07912719,79.08838629,71.49018337,78.3742628,38036.33400237,507.4671082,0,0,0,74.95329921
1629417600000,2021-08-20 00:00:00,FIL/USDT,70.58201311,73.54932192,69.76575689,73.18091534,28102.68663936,391.90433233,0,0,0,71.70802749
1629331200000,2021-08-19 00:00:00,FIL/USDT,67.65297583,70.3136305,66.66237072,69.9514966,17843.81743634,260.85882043,0,0,0,68.40411762
1629244800000,2021-08-18 00:00:00,FIL/USDT,69.99339687,69.99339687,66.0842814,68.36838187,20304.93617241,298.53995889,0,0,0,68.014132
1629158400000,2021-08-17 00:00:00,FIL/USDT,72.5,74.89031633,69.43438483,69.43438483,25056.14313462,344.16439106,0,0,0,72.8028343
1629072000000,2021-08-16 00:00:00,FIL/USDT,73.34874469,75.49846584,72.49823204,73.68252217,129927.57521116,1767.01459771,0,0,0,73.52942945
1628985600000,2021-08-15 00:00:00,FIL/USDT,72.50459217,74.26687387,70.36391943,73.0432873,11314.6557212,157.88146487,0,0,0,71.66551013
1628899200000,2021-08-14 00:00:00,FIL/USDT,74.38966684,74.85593159,70.25337778,72.80014611,40501.63158819,554.23988451,0,0,0,73.075996
1628812800000,2021-08-13 00:00:00,FIL/USDT,68.59855391,74.67073814,68.4804226,74.67073814,27938.7194742,393.47180071,0,0,0,71.0056462
1628726400000,2021-08-12 00:00:00,FIL/USDT,72.30265689,74.94942102,66.03447412,68.21122397,73841.40329447,1035.98383547,0,0,0,71.27659792
1628640000000,2021-08-11 00:00:00,FIL/USDT,66.75049377,73.84360461,66.75049377,71.90624901,84635.91918031,1186.77387837,0,0,0,71.31596062
1628553600000,2021-08-10 00:00:00,FIL/USDT,67.66721263,69.38412031,65.21134565,66.30228565,13676.734334,202.73428202,0,0,0,67.46137948
1628467200000,2021-08-09 00:00:00,FIL/USDT,64.12100288,68.14389889,61.51145564,67.512,12916.2092843,194.2950352,0,0,0,66.47729969
1628380800000,2021-08-08 00:00:00,FIL/USDT,69.06639632,69.20203226,63.53452908,64.45782599,21415.10180799,324.05469718,0,0,0,66.08483689
1628294400000,2021-08-07 00:00:00,FIL/USDT,63.74870994,70.74107886,63.74870994,69.6926628,84733.77786172,1248.04952333,0,0,0,67.89296119
1628208000000,2021-08-06 00:00:00,FIL/USDT,57.68301682,65.73297799,57.25119478,64.27385765,33902.13844448,546.85677931,0,0,0,61.99454725
1628121600000,2021-08-05 00:00:00,FIL/USDT,56.35656466,58.13213699,55.00723862,58.13213699,7026.12588535,125.52720601,0,0,0,55.97293294
1628035200000,2021-08-04 00:00:00,FIL/USDT,55.20768455,57.12166752,54.48183264,56.37661283,14196.97285007,251.87772402,0,0,0,56.36454317
1627948800000,2021-08-03 00:00:00,FIL/USDT,54.21006271,54.91815201,52.88669001,54.51489898,9247.41334524,172.30808134,0,0,0,53.6679027
1627862400000,2021-08-02 00:00:00,FIL/USDT,53.87220161,55.68138,53.264058,54.29386411,10885.45409411,198.71911712,0,0,0,54.77809207
1627776000000,2021-08-01 00:00:00,FIL/USDT,51.74147605,58.82498623,51.6555482,53.39790584,116418.23790456,2087.55254521,0,0,0,55.76781201
1627689600000,2021-07-31 00:00:00,FIL/USDT,51.3623977,53.01345553,50.5565524,52.00803783,30047.25984883,580.86675891,0,0,0,51.72831701
1627603200000,2021-07-30 00:00:00,FIL/USDT,49.87768084,51.26364662,48.73375802,51.24178,6717.02374894,133.54162553,0,0,0,50.29910128
1627516800000,2021-07-29 00:00:00,FIL/USDT,49.32998111,49.64870528,48.5639269,48.5639269,4543.74948923,92.5468243,0,0,0,49.09676289
1627430400000,2021-07-28 00:00:00,FIL/USDT,48.85450263,50.77291347,48.41574112,49.56286321,13410.33874852,270.83101522,0,0,0,49.51552073
1627344000000,2021-07-27 00:00:00,FIL/USDT,49.11579613,49.76164291,47.56285989,49.36543123,3661.91824704,75.39035589,0,0,0,48.57276774
1627257600000,2021-07-26 00:00:00,FIL/USDT,48.93709057,52.79599901,48.93709057,49.30223353,50496.89305551,994.96586147,0,0,0,50.7523876
1627171200000,2021-07-25 00:00:00,FIL/USDT,49.71743006,49.80946407,47.30196185,48.38894847,13576.85769563,278.32028278,0,0,0,48.78141671
1627084800000,2021-07-24 00:00:00,FIL/USDT,47.12525747,50.95174365,46.64014278,49.02312685,27313.66736304,557.58972374,0,0,0,48.98524165
1626998400000,2021-07-23 00:00:00,FIL/USDT,46.14447755,47.37446268,45.40602729,46.39183442,1606.59601749,34.54614936,0,0,0,46.50579144
1626912000000,2021-07-22 00:00:00,FIL/USDT,45.99575353,46.09771026,44.69880395,45.3759484,10401.4370414,227.24170175,0,0,0,45.7725715
1626825600000,2021-07-21 00:00:00,FIL/USDT,41.01,47.51936977,40.21,45.84392911,43638.50303957,972.07651225,0,0,0,44.89204552
1626739200000,2021-07-20 00:00:00,FIL/USDT,44.41,44.41,41.1081347,41.1081347,12828.87855171,302.12058403,0,0,0,42.46277555
1626652800000,2021-07-19 00:00:00,FIL/USDT,46.84846145,46.84846145,44.48267978,44.80136,7268.19555159,157.99428792,0,0,0,46.00290078
1626566400000,2021-07-18 00:00:00,FIL/USDT,46.20942039,47.35325687,46.20429252,46.57885424,5709.7873326,121.74758739,0,0,0,46.89856657
1626480000000,2021-07-17 00:00:00,FIL/USDT,45.4,45.9365158,45.20412078,45.68199537,662.11223509,14.53370158,0,0,0,45.55702698
1626393600000,2021-07-16 00:00:00,FIL/USDT,47.96926518,48.19272852,46.02213457,46.02938065,1084.67479622,22.93172672,0,0,0,47.30017976
1626307200000,2021-07-15 00:00:00,FIL/USDT,50.12607879,50.27543166,46.67179362,47.22631515,4057.16645393,83.96636505,0,0,0,48.31894832
1626220800000,2021-07-14 00:00:00,FIL/USDT,50.3115432,50.50578939,48.26543871,50.05638026,6871.39424629,139.37052221,0,0,0,49.30306737
1626134400000,2021-07-13 00:00:00,FIL/USDT,52.3855355,52.84154795,50.54021146,50.54021146,3753.1739482,71.98538379,0,0,0,52.13800011
1626048000000,2021-07-12 00:00:00,FIL/USDT,54.90230925,55.37516533,52.4436702,52.4436702,4276.34095666,77.8613723,0,0,0,54.92249661
1625961600000,2021-07-11 00:00:00,FIL/USDT,54.24882812,55.61687441,54.24882812,55.04345468,525.91497972,9.48158044,0,0,0,55.4670166
1625875200000,2021-07-10 00:00:00,FIL/USDT,55.71064092,55.71064092,54.28514745,54.28514745,3311.67678698,60.40278916,0,0,0,54.82655408
1625788800000,2021-07-09 00:00:00,FIL/USDT,53.66472788,55.48592838,52.76011246,55.48592838,1194.92403266,22.3092724,0,0,0,53.56176621
1625702400000,2021-07-08 00:00:00,FIL/USDT,56.17886559,56.17886559,53.02497852,53.78669797,2558.59089881,46.26148119,0,0,0,55.30715474
1625616000000,2021-07-07 00:00:00,FIL/USDT,56.97861627,57.92215582,56.33136249,56.33136249,3529.0787716,61.41005635,0,0,0,57.46744069
1625529600000,2021-07-06 00:00:00,FIL/USDT,56.33642454,58.23198226,56.22185568,56.50543015,12421.6910698,219.47396792,0,0,0,56.59756
1625443200000,2021-07-05 00:00:00,FIL/USDT,58.54411209,58.54411209,54.93534043,56.30536124,2479.44722814,43.95227762,0,0,0,56.41225807
1625356800000,2021-07-04 00:00:00,FIL/USDT,58.55630855,60.46360041,58.55630855,58.67221601,3692.69128374,62.3274987,0,0,0,59.24658233
1625270400000,2021-07-03 00:00:00,FIL/USDT,57.2233911,59.71033294,57.2233911,58.07422432,3067.34343452,51.81455023,0,0,0,59.1984958
1625184000000,2021-07-02 00:00:00,FIL/USDT,55.98345978,57.02623471,55,56.98562085,5224.53578557,92.34734251,0,0,0,56.5748363
1625097600000,2021-07-01 00:00:00,FIL/USDT,59.56894302,59.81506513,55.70299482,56.87187182,16862.91834304,297.11579392,0,0,0,56.75537513
1625011200000,2021-06-30 00:00:00,FIL/USDT,64.64172608,65.01349323,56.68044885,60.53025283,32238.29686022,540.55326144,0,0,0,59.63944565
1624924800000,2021-06-29 00:00:00,FIL/USDT,57.44008525,65.87427171,56.26290938,64.18001522,27389.59708616,453.00559145,0,0,0,60.46194043
1624838400000,2021-06-28 00:00:00,FIL/USDT,55.49984294,57.7752248,54.96717558,56.06073866,1715.8577634,30.2320733,0,0,0,56.75620545
1624752000000,2021-06-27 00:00:00,FIL/USDT,53.42312304,55.86577861,52.9,55.86577861,8891.90750078,162.77103514,0,0,0,54.62831573
1624665600000,2021-06-26 00:00:00,FIL/USDT,52.03258717,53.23982645,50.1,52.89020902,4500.35595755,86.55433596,0,0,0,51.99457551
1624579200000,2021-06-25 00:00:00,FIL/USDT,57.39685911,57.67620362,50.61630848,52.34578174,28459.26535847,536.16340165,0,0,0,53.07946284
1624492800000,2021-06-24 00:00:00,FIL/USDT,59.09345207,59.09345207,54.51801742,57.11886756,24563.37677035,431.88489372,0,0,0,56.87482273
1624406400000,2021-06-23 00:00:00,FIL/USDT,48.13212411,59.09345207,48.13212411,58.63651329,40219.57646161,735.06167348,0,0,0,54.715921
1624320000000,2021-06-22 00:00:00,FIL/USDT,46.25063363,51.48426682,42.78748488,49.05093823,105311.15715164,2186.35812791,0,0,0,48.16738658
1624233600000,2021-06-21 00:00:00,FIL/USDT,63.135685,63.55759348,45.00000003,46.42271517,73177.6101001,1344.04239177,0,0,0,54.44590925
1624147200000,2021-06-20 00:00:00,FIL/USDT,64.63311957,64.88702124,60.2368603,63.07249506,25982.89672653,420.28359746,0,0,0,61.82229542
1624060800000,2021-06-19 00:00:00,FIL/USDT,66.1468559,66.46472011,64.1561938,64.79313571,34546.95982745,531.61457048,0,0,0,64.98497547
1623974400000,2021-06-18 00:00:00,FIL/USDT,68.80931431,68.80931431,63.65605335,65.61600853,7375.26132878,111.42385312,0,0,0,66.19104547
1623888000000,2021-06-17 00:00:00,FIL/USDT,70.05751508,71.75308463,66.98812977,68.93850283,6207.23371029,89.67840724,0,0,0,69.21659183
1623801600000,2021-06-16 00:00:00,FIL/USDT,72.19367807,72.31727283,68.74980098,69.12199391,920.14173381,13.11559655,0,0,0,70.15630057
1623715200000,2021-06-15 00:00:00,FIL/USDT,74.6584177,75.34865731,71.99650397,72.9151595,3538.42970561,47.95471555,0,0,0,73.78689801
1623628800000,2021-06-14 00:00:00,FIL/USDT,73.35292401,77.2,71.97477276,74.52021691,7832.32170113,105.17255068,0,0,0,74.47115859
1623542400000,2021-06-13 00:00:00,FIL/USDT,69.30101067,73.17244514,69.055644,73.17244514,6596.94857436,94.86053622,0,0,0,69.54365679
1623456000000,2021-06-12 00:00:00,FIL/USDT,69.48011221,70.91597845,65.79165985,69.82448318,5273.09325076,77.75244747,0,0,0,67.8190002
1623369600000,2021-06-11 00:00:00,FIL/USDT,73.57569127,73.90938176,70,70.42608561,40264.57013453,571.82277966,0,0,0,70.41442133
1623283200000,2021-06-10 00:00:00,FIL/USDT,78.03677452,78.68860876,71.76118008,73.96717378,3156.82234697,41.69053985,0,0,0,75.72035186
1623196800000,2021-06-09 00:00:00,FIL/USDT,75.56345332,79.17446844,71.40300621,77.71471499,45559.43735266,598.92952964,0,0,0,76.06811001
1623110400000,2021-06-08 00:00:00,FIL/USDT,81.80814185,83.40708542,70.6313746,76.29137565,166267.31455173,2246.88836552,0,0,0,73.99892095
1623024000000,2021-06-07 00:00:00,FIL/USDT,87.29086614,91.16997049,80.76749257,81.6172551,71238.21347295,816.32616218,0,0,0,87.26685089
1622937600000,2021-06-06 00:00:00,FIL/USDT,88.55372262,88.80348437,86.0361056,86.22791664,10514.74061501,120.09956729,0,0,0,87.55019566
1622851200000,2021-06-05 00:00:00,FIL/USDT,87.70236277,94.28901675,85.97542866,87.26790094,80907.59575006,906.60447981,0,0,0,89.24243984
1622764800000,2021-06-04 00:00:00,FIL/USDT,89.69427583,97.12153795,84.44997922,87.93229651,236164.2233408,2656.81140841,0,0,0,88.89009682
1622678400000,2021-06-03 00:00:00,FIL/USDT,69.81992394,93.55356624,69.81992394,88.94152494,126255.93282479,1466.80196877,0,0,0,86.07564996
1622592000000,2021-06-02 00:00:00,FIL/USDT,69.08183236,71.90549383,68.8,70.29080083,1233.98822563,17.5395242,0,0,0,70.35471496
1622505600000,2021-06-01 00:00:00,FIL/USDT,72.73426469,72.73426469,67.95895229,68.73362969,40435.29206543,579.75986398,0,0,0,69.74489711
1622419200000,2021-05-31 00:00:00,FIL/USDT,67.8972463,72.92015652,66.49290852,72.92015652,27830.6102689,398.29846657,0,0,0,69.873757
1622332800000,2021-05-30 00:00:00,FIL/USDT,67.85079078,69.36293912,65.75442308,68.48347596,22099.2897027,328.28382922,0,0,0,67.31763107
1622246400000,2021-05-29 00:00:00,FIL/USDT,67.26102119,69.75611254,64.72976843,68.04793556,30212.91343252,454.10024751,0,0,0,66.53357622
1622160000000,2021-05-28 00:00:00,FIL/USDT,71.13884965,71.2480011,65.10062599,66.84703215,51136.75587523,760.05725477,0,0,0,67.28013653
1622073600000,2021-05-27 00:00:00,FIL/USDT,73.17349064,73.63754665,69.14301785,71.41255314,46098.55577135,644.73597859,0,0,0,71.49989655
1621987200000,2021-05-26 00:00:00,FIL/USDT,71.98335328,74.83231817,70.28610296,74.49856524,60410.05311189,837.08956441,0,0,0,72.16677364
1621900800000,2021-05-25 00:00:00,FIL/USDT,74.15054971,79.54263574,65.76272627,71.87584165,207585.79677284,2919.7744467,0,0,0,71.09651809
1621814400000,2021-05-24 00:00:00,FIL/USDT,65.2260482,75,62.40357053,74.50474722,192067.63602996,2814.82604072,0,0,0,68.23428277
1621728000000,2021-05-23 00:00:00,FIL/USDT,71.93172576,74.09251564,55.29348723,64.87989058,265602.58965717,4255.7640176,0,0,0,62.41008396
1621641600000,2021-05-22 00:00:00,FIL/USDT,75.8541446,77.74996287,67,72.270373,164606.223985,2297.30050326,0,0,0,71.65202103
1621555200000,2021-05-21 00:00:00,FIL/USDT,89.44099731,94.28319684,68.44496935,76.17831749,323867.84509552,4161.0446621,0,0,0,77.83330182
1621468800000,2021-05-20 00:00:00,FIL/USDT,66.84653163,94.94478993,61.24037542,88.40255814,367738.86370497,4271.26087033,0,0,0,86.09609079
1621382400000,2021-05-19 00:00:00,FIL/USDT,99.64389138,101.48722639,55.8749259,65.13218568,403324.8265774,5238.44304325,0,0,0,76.99326369
1621296000000,2021-05-18 00:00:00,FIL/USDT,99.01016681,105.75328096,97.51640981,99.48751084,73289.78657155,723.68028892,0,0,0,101.27370842
1621209600000,2021-05-17 00:00:00,FIL/USDT,106.64697102,106.64697102,93.63803807,99.52796912,88485.90572913,884.68509465,0,0,0,100.01966379
1621123200000,2021-05-16 00:00:00,FIL/USDT,110.25853645,115.76750237,100.38435019,107.84697102,85430.93070901,812.45751733,0,0,0,105.15125884
1621036800000,2021-05-15 00:00:00,FIL/USDT,121.11340413,122.30768111,110.25853645,110.25853645,62960.04841346,545.87744918,0,0,0,115.33733168
1620950400000,2021-05-14 00:00:00,FIL/USDT,116.99937101,124.08703946,114.45335373,120.0149,44934.93318886,378.2926752,0,0,0,118.78351375
1620864000000,2021-05-13 00:00:00,FIL/USDT,127.23680163,127.40065476,55.00003,117.53555247,154905.67608096,1371.28320157,0,0,0,112.96402953
1620777600000,2021-05-12 00:00:00,FIL/USDT,144.07999988,146.16093712,125,125,26841.90204727,195.17867433,0,0,0,137.52476872
1620691200000,2021-05-11 00:00:00,FIL/USDT,134.07999988,144.07999988,132.30000034,140.01195997,34581.70466993,250.08080035,0,0,0,138.2821257
1620604800000,2021-05-10 00:00:00,FIL/USDT,147.34388397,148.56999999,129.99,144.07999988,45126.76049248,313.6308552,0,0,0,143.88495182
1620518400000,2021-05-09 00:00:00,FIL/USDT,148.02,149.16,140.79,146.6,90758.25020162,627.451643,0,0,0,144.6458085
1620432000000,2021-05-08 00:00:00,FIL/USDT,151.49,153,146.00000001,148.02,100480.86939142,661.36965354,0,0,0,151.92845461
1620345600000,2021-05-07 00:00:00,FIL/USDT,152.64158276,154.49680991,147.49287413,148.55632288,94688.0357312,628.15660642,0,0,0,150.73953654
1620259200000,2021-05-06 00:00:00,FIL/USDT,152.77544674,164.9,150.18,153.89856787,304511.57940938,1933.17643568,0,0,0,157.51877262
1620172800000,2021-05-05 00:00:00,FIL/USDT,140.14580672,154.24412125,140.14580672,152.54,61247.19001195,406.21348029,0,0,0,150.77586782
1620086400000,2021-05-04 00:00:00,FIL/USDT,157.97000002,157.97000002,137.05320725,140.40345136,37889.60609091,256.57860156,0,0,0,147.67250994
1620000000000,2021-05-03 00:00:00,FIL/USDT,162.67000001,163.33000001,159.38177241,160.61,160121.34409975,988.20122931,0,0,0,162.03313591
1619913600000,2021-05-02 00:00:00,FIL/USDT,165.359698,166.45,150,162.0276207,30915.99389051,194.21930607,0,0,0,159.18084826
1619827200000,2021-05-01 00:00:00,FIL/USDT,163.51,167.59999999,161.6387962,164.29,21775.33539446,132.60664019,0,0,0,164.20999252
1619740800000,2021-04-30 00:00:00,FIL/USDT,150,164.766,149.96965133,162.48999839,472652.57536413,3075.91392903,0,0,0,153.66248414
1619654400000,2021-04-29 00:00:00,FIL/USDT,150.444297,151.83,147.99766586,148.94,29641.75101687,198.71079452,0,0,0,149.17031099
1619568000000,2021-04-28 00:00:00,FIL/USDT,152.22795526,155.11436326,147,151.629975,5670.89153851,38.04569941,0,0,0,149.05473224
1619481600000,2021-04-27 00:00:00,FIL/USDT,152.02,155.33,148.6758352,151.88748068,108257.31653856,710.33238484,0,0,0,152.40374625
1619395200000,2021-04-26 00:00:00,FIL/USDT,134.20152617,154.38189877,134.20152617,154,19259.87971113,130.18803917,0,0,0,147.93893382
1619308800000,2021-04-25 00:00:00,FIL/USDT,133.55769006,136.02,132,134,8526.91905541,63.81345723,0,0,0,133.62258409
1619222400000,2021-04-24 00:00:00,FIL/USDT,136.5432114,137.15,131.65,132.92556916,6565.99545047,49.07673387,0,0,0,133.79039175
1619136000000,2021-04-23 00:00:00,FIL/USDT,146.23,146.23,131.00000002,138.65963117,58077.63008096,426.68494001,0,0,0,136.113616
1619049600000,2021-04-22 00:00:00,FIL/USDT,146.95000001,157.79,144.6694813,146.23,22402.17102244,149.96871842,0,0,0,149.37895888
1618963200000,2021-04-21 00:00:00,FIL/USDT,154.17,157.81,147.7789395,149.02,22447.56028233,145.16207995,0,0,0,154.63790743
1618876800000,2021-04-20 00:00:00,FIL/USDT,154,157.33,136.752,153.71286906,97167.21442852,649.02161122,0,0,0,149.71337278
1618790400000,2021-04-19 00:00:00,FIL/USDT,155.93079724,164.44241064,151,154.89,341913.59304261,2176.3710579,0,0,0,157.10261896
1618704000000,2021-04-18 00:00:00,FIL/USDT,181.48999999,181.49,133.97442862,156.97017457,165872.24482106,1036.4142684,0,0,0,160.04434701
1618617600000,2021-04-17 00:00:00,FIL/USDT,182.99999,192,177.49,180.91597497,196552.53559757,1071.78236865,0,0,0,183.38847637
1618531200000,2021-04-16 00:00:00,FIL/USDT,171.9,195,171.58,182.40167438,208172.84459181,1141.34029581,0,0,0,182.39331893
1618444800000,2021-04-15 00:00:00,FIL/USDT,168.27,175.21,166.3027066,170.75999999,127304.56410419,745.48572477,0,0,0,170.76727276
1618358400000,2021-04-14 00:00:00,FIL/USDT,166,178,162.1,168.18928399,170655.95380384,1024.68993046,0,0,0,166.54399416
1618272000000,2021-04-13 00:00:00,FIL/USDT,175,175,162.00000001,165.5,88997.11042036,532.31683311,0,0,0,167.18823242
