https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ATOM,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1689292800000,2023-07-14 00:00:00,ATOM/USDT,9.891,10.35,9.437,9.786,212084.46,21164.924492,116661.23,11662.96503,14477,10.025
1689206400000,2023-07-13 00:00:00,ATOM/USDT,9.07,9.896,8.94,9.878,102438.58,11026.201893,52594.93,5663.135572,13579,9.298
1689120000000,2023-07-12 00:00:00,ATOM/USDT,9.203,9.285,8.978,9.071,97167.74,10610.974636,47526.11,5188.438991,14552,9.158
1689033600000,2023-07-11 00:00:00,ATOM/USDT,9.242,9.36,9.152,9.201,97825.62,10575.486151,45862.71,4954.926809,13911,9.25
1688947200000,2023-07-10 00:00:00,ATOM/USDT,9.444,9.5,9.17,9.251,98103.19,10545.663097,54438.75,5850.244445,14901,9.302
1688860800000,2023-07-09 00:00:00,ATOM/USDT,9.199,9.602,9.199,9.433,67221.05,7141.235565,37487.55,3982.281361,7097,9.413
1688774400000,2023-07-08 00:00:00,ATOM/USDT,9.159,9.307,9.101,9.207,41460.74,4511.576932,20565.68,2237.799192,985,9.19
1688688000000,2023-07-07 00:00:00,ATOM/USDT,9.18,9.366,9.104,9.17,73102.3,7887.049852,37702.01,4068.229155,10171,9.268
1688601600000,2023-07-06 00:00:00,ATOM/USDT,9.388,9.649,9.095,9.178,99565.46,10608.625078,50871.03,5423.188955,15378,9.386
1688515200000,2023-07-05 00:00:00,ATOM/USDT,9.689,9.879,9.262,9.408,96353.37,10063.025634,50744.14,5301.511213,15378,9.579
1688428800000,2023-07-04 00:00:00,ATOM/USDT,9.937,9.963,9.636,9.688,95670.45,9758.799789,48200.45,4915.304102,15507,9.803
1688342400000,2023-07-03 00:00:00,ATOM/USDT,9.584,10.099,9.445,9.934,98001.56,9927.327288,44369.43,4498.441132,15054,9.873
1688256000000,2023-07-02 00:00:00,ATOM/USDT,9.573,9.583,9.314,9.582,94502.88,9977.680486,45933.43,4849.374525,16260,9.471
1688169600000,2023-07-01 00:00:00,ATOM/USDT,9.283,10.367,9.177,9.557,103693.16,11049.30755,52055.28,5541.684886,14628,9.385
1688083200000,2023-06-30 00:00:00,ATOM/USDT,8.983,9.43,8.729,9.277,115612.65,12563.427451,62149.05,6748.173816,15824,9.204
1687996800000,2023-06-29 00:00:00,ATOM/USDT,9.118,9.442,8.977,8.988,135608.34,14724.374019,49610.79,5391.832968,15309,9.21
1687910400000,2023-06-28 00:00:00,ATOM/USDT,9.428,9.428,8.971,9.123,98593.81,10667.705675,47926.57,5187.4184,16113,9.243
1687824000000,2023-06-27 00:00:00,ATOM/USDT,9.185,9.539,9.166,9.422,86903.46,9333.902568,43442.36,4665.826791,13489,9.31
1687737600000,2023-06-26 00:00:00,ATOM/USDT,9.454,9.517,9.071,9.176,96169.01,10320.803239,47503.32,5099.683295,16543,9.318
1687651200000,2023-06-25 00:00:00,ATOM/USDT,9.381,9.728,9.319,9.444,94453.99,9882.980889,48113.4,5033.54826,16407,9.558
1687564800000,2023-06-24 00:00:00,ATOM/USDT,9.299,9.483,9.109,9.376,106744.65,11452.836151,58621.74,6287.380372,16184,9.32
1687478400000,2023-06-23 00:00:00,ATOM/USDT,9.022,9.427,8.994,9.299,96726.71,10533.30231,47495.94,5173.744305,16417,9.184
1687392000000,2023-06-22 00:00:00,ATOM/USDT,9.033,9.406,8.999,9.011,99024.77,10793.452596,50636.22,5518.287151,16006,9.175
1687305600000,2023-06-21 00:00:00,ATOM/USDT,8.779,9.123,8.75,9.04,107325.55,12005.588697,51704.13,5786.665649,15667,8.94
1687219200000,2023-06-20 00:00:00,ATOM/USDT,8.592,8.817,8.279,8.784,104689.58,12199.789712,50088.65,5836.742208,16395,8.582
1687132800000,2023-06-19 00:00:00,ATOM/USDT,8.582,8.625,8.377,8.593,96962.28,11354.748479,46933.36,5498.292425,16317,8.539
1687046400000,2023-06-18 00:00:00,ATOM/USDT,8.906,9.25,8.53,8.578,96594.16,11027.177313,48298.21,5513.546568,15690,8.76
1686960000000,2023-06-17 00:00:00,ATOM/USDT,8.77,9.25,8.685,8.914,96106.96,10843.8671,50086.35,5649.864372,16096,8.863
1686873600000,2023-06-16 00:00:00,ATOM/USDT,8.666,8.933,8.554,8.754,94333.3,10811.565131,46896.33,5375.422105,16930,8.725
1686787200000,2023-06-15 00:00:00,ATOM/USDT,8.498,8.767,8.412,8.666,93641.21,10894.890798,49014.3,5700.529336,14618,8.595
1686700800000,2023-06-14 00:00:00,ATOM/USDT,8.634,9.05,8.407,8.474,99538.79,11483.393379,49272.08,5682.663373,16731,8.669
1686614400000,2023-06-13 00:00:00,ATOM/USDT,8.776,8.924,8.541,8.639,79569.93,9143.237717,38387.57,4412.26353,14196,8.703
1686528000000,2023-06-12 00:00:00,ATOM/USDT,8.435,8.836,8.272,8.744,93835.94,10914.150427,46320.01,5387.574971,16641,8.6
1686441600000,2023-06-11 00:00:00,ATOM/USDT,8.225,8.496,8.105,8.436,90186.3,10897.925651,46440.19,5611.696262,16661,8.276
1686355200000,2023-06-10 00:00:00,ATOM/USDT,9.181,9.69,7.33,8.23,102202.11,12475.911683,45264.03,5554.924015,16566,8.216
1686268800000,2023-06-09 00:00:00,ATOM/USDT,9.438,9.58,9.151,9.184,84696.81,9073.69973,41244,4418.016674,16151,9.334
1686182400000,2023-06-08 00:00:00,ATOM/USDT,9.433,9.637,9.227,9.44,91564.42,9643.789789,43876.14,4622.216994,16246,9.495
1686096000000,2023-06-07 00:00:00,ATOM/USDT,10.172,10.26,8.623,9.434,74562.02,7617.423879,35040.87,3562.315224,15137,9.797
1686009600000,2023-06-06 00:00:00,ATOM/USDT,10.004,10.786,9.82,10.176,77678.6,7725.311722,40486.25,4023.283502,16261,10.056
1685923200000,2023-06-05 00:00:00,ATOM/USDT,10.745,11.826,9.912,10.004,72018.01,6907.709083,34160.49,3270.639325,16451,10.435
1685836800000,2023-06-04 00:00:00,ATOM/USDT,10.684,10.86,10.66,10.744,73622.07,6835.141694,38302.18,3555.762317,16501,10.771
1685750400000,2023-06-03 00:00:00,ATOM/USDT,10.657,10.781,10.531,10.683,71141.57,6687.828528,34225.75,3216.559815,16304,10.637
1685664000000,2023-06-02 00:00:00,ATOM/USDT,10.347,10.665,10.281,10.654,65472.09,6203.904711,33754.26,3197.813663,14945,10.554
1685577600000,2023-06-01 00:00:00,ATOM/USDT,10.475,10.518,10.232,10.354,65283.26,6302.092747,32119.73,3100.078916,13735,10.359
1685491200000,2023-05-31 00:00:00,ATOM/USDT,10.914,10.928,10.445,10.492,32253.02,3044.565825,15698.67,1481.014331,682,10.595
1685404800000,2023-05-30 00:00:00,ATOM/USDT,10.763,12,10.725,10.868,32254.5,2972.476406,18204.62,1675.769637,762,10.852
1685318400000,2023-05-29 00:00:00,ATOM/USDT,10.936,10.973,10.573,10.765,29061.99,2678.752954,14342.45,1321.707886,748,10.849
1685232000000,2023-05-28 00:00:00,ATOM/USDT,10.538,10.987,10.523,10.924,40117.05,3762.641523,20973.19,1968.513993,1018,10.663
1685145600000,2023-05-27 00:00:00,ATOM/USDT,10.507,10.613,10.497,10.536,35550.06,3370.584957,15195.57,1440.718891,806,10.547
1685059200000,2023-05-26 00:00:00,ATOM/USDT,10.507,10.613,10.45,10.567,14494.85,1376.28766,7979.62,757.576692,769,10.531
1684972800000,2023-05-25 00:00:00,ATOM/USDT,10.425,10.71,10.27,10.51,16137.28,1543.161595,7816.87,747.086882,884,10.457
1684886400000,2023-05-24 00:00:00,ATOM/USDT,10.523,10.904,10.228,10.426,14384.91,1385.258885,7388.99,711.137571,834,10.384
1684800000000,2023-05-23 00:00:00,ATOM/USDT,10.504,10.61,10.45,10.523,16262.64,1546.897039,8118.78,772.151313,912,10.513
1684713600000,2023-05-22 00:00:00,ATOM/USDT,10.474,10.558,10.346,10.502,22780.72,2172.667289,6890.5,657.365279,819,10.485
1684627200000,2023-05-21 00:00:00,ATOM/USDT,10.628,10.651,10.43,10.471,24362.03,2308.9369,6494.65,616.78923,797,10.551
1684540800000,2023-05-20 00:00:00,ATOM/USDT,10.594,10.64,10.528,10.626,34380.87,3244.34252,10869.96,1026.921226,1213,10.597
1684454400000,2023-05-19 00:00:00,ATOM/USDT,10.741,10.749,10.473,10.595,25035.25,2367.397485,9114.94,860.530066,1152,10.575
1684368000000,2023-05-18 00:00:00,ATOM/USDT,10.922,11.033,10.53,10.752,19318.81,1775.759293,8985.04,825.739252,945,10.88
1684281600000,2023-05-17 00:00:00,ATOM/USDT,10.931,11.071,10.721,10.924,15280.18,1398.928941,5691.3,520.403426,631,10.923
1684195200000,2023-05-16 00:00:00,ATOM/USDT,10.79,13.2,10.724,10.929,49726.57,4545.581811,17736.54,1596.18533,1032,10.955
1684108800000,2023-05-15 00:00:00,ATOM/USDT,10.913,11.092,10.729,10.802,36946.73,3378.695935,15797.16,1442.869515,1356,10.935
1684022400000,2023-05-14 00:00:00,ATOM/USDT,10.869,11.094,10.838,10.909,21490.15,1959.751763,10426.3,950.626738,1229,10.966
1683936000000,2023-05-13 00:00:00,ATOM/USDT,11.162,11.162,10.837,10.885,41795.11,3829.179901,19770.02,1814.023387,1326,10.915
1683849600000,2023-05-12 00:00:00,ATOM/USDT,11.028,11.266,10.765,11.154,28102.83,2545.649852,14098.23,1276.195878,1500,11.04
1683763200000,2023-05-11 00:00:00,ATOM/USDT,10.994,11.072,10.524,11.041,34057.82,3131.729746,22846.17,2098.662171,1381,10.875
1683676800000,2023-05-10 00:00:00,ATOM/USDT,10.38,11.115,10.231,10.985,40896.71,3833.446601,21119.67,1983.750131,1625,10.675
1683590400000,2023-05-09 00:00:00,ATOM/USDT,10.593,10.8,10.199,10.381,28959.24,2773.387505,10262.62,976.57057,1386,10.444
1683504000000,2023-05-08 00:00:00,ATOM/USDT,10.978,11.45,10.478,10.595,39607.02,3657.297329,14710.52,1352.708499,1539,10.833
1683417600000,2023-05-07 00:00:00,ATOM/USDT,10.868,11.072,10.8,11.001,18565.24,1699.785229,8765.48,802.283057,942,10.922
1683331200000,2023-05-06 00:00:00,ATOM/USDT,11.217,11.281,10.765,10.866,16390.34,1493.721331,8192.19,745.737195,1113,10.974
1683244800000,2023-05-05 00:00:00,ATOM/USDT,10.981,11.29,10.961,11.211,18580.22,1668.893986,9499.25,853.720903,1317,11.133
1683158400000,2023-05-04 00:00:00,ATOM/USDT,11.101,11.128,10.899,10.976,19230.13,1746.48227,8140.69,739.331498,1225,11.011
1683072000000,2023-05-03 00:00:00,ATOM/USDT,11.029,11.164,10.758,11.091,41500.01,3779.681385,35751.44,3253.402412,1172,10.98
1682985600000,2023-05-02 00:00:00,ATOM/USDT,10.986,11.202,10.915,11.019,14889.43,1354.343919,9097.83,827.467248,1063,10.994
1682899200000,2023-05-01 00:00:00,ATOM/USDT,11.608,11.608,10.851,10.991,25295.74,2263.07881,14811.51,1324.273229,1119,11.179
1682812800000,2023-04-30 00:00:00,ATOM/USDT,11.7,11.942,11.467,11.598,62615.3,5312.33741,8022.76,681.24282,1570,11.787
1682726400000,2023-04-29 00:00:00,ATOM/USDT,11.721,13.5,11.363,11.697,17677.56,1493.663479,10353.8,867.144927,1148,11.85
1682640000000,2023-04-28 00:00:00,ATOM/USDT,11.533,11.781,11.334,11.709,27136.97,2359.076236,21035.08,1832.434085,874,11.504
1682553600000,2023-04-27 00:00:00,ATOM/USDT,10.919,11.767,10.914,11.524,16831.42,1478.875912,9618.2,845.279905,1325,11.383
1682467200000,2023-04-26 00:00:00,ATOM/USDT,11.05,11.408,10.235,10.919,18019.62,1647.292304,9055.06,822.077211,1200,10.947
1682380800000,2023-04-25 00:00:00,ATOM/USDT,10.938,11.083,10.702,11.049,12054.94,1108.463966,5103.23,469.467258,828,10.876
1682294400000,2023-04-24 00:00:00,ATOM/USDT,10.854,13,10.675,10.908,26280.63,2406.280065,7585.56,681.845533,895,10.928
1682208000000,2023-04-23 00:00:00,ATOM/USDT,11.036,11.039,10.617,10.857,13589.57,1246.520838,6165.43,564.307891,1111,10.902
1682121600000,2023-04-22 00:00:00,ATOM/USDT,10.796,11.1,10.71,11.035,16346.89,1505.385818,7957.3,731.765284,1124,10.859
1682035200000,2023-04-21 00:00:00,ATOM/USDT,11.413,11.474,10.673,10.814,21708.92,1951.535503,8644.75,775.427747,1210,11.128
1681948800000,2023-04-20 00:00:00,ATOM/USDT,11.701,12.112,11.318,11.417,19879.56,1699.636885,7717.12,657.104536,1293,11.7
1681862400000,2023-04-19 00:00:00,ATOM/USDT,12.531,14,10.55,11.702,31333.49,2611.600081,16071.5,1325.028261,1689,12.017
1681776000000,2023-04-18 00:00:00,ATOM/USDT,12.352,12.767,12.162,12.554,19605.46,1565.87186,10452.39,834.870224,1474,12.521
1681689600000,2023-04-17 00:00:00,ATOM/USDT,12.689,12.92,12.324,12.351,37058.01,2941.577434,9384.85,745.663826,1507,12.598
1681603200000,2023-04-16 00:00:00,ATOM/USDT,12.371,12.884,12.362,12.684,36429.99,2858.69425,21370.75,1675.840762,1533,12.744
1681516800000,2023-04-15 00:00:00,ATOM/USDT,12.246,12.6,12.046,12.367,28882.33,2340.891582,14416.37,1172.755177,1211,12.339
1681430400000,2023-04-14 00:00:00,ATOM/USDT,11.822,12.444,11.809,12.243,44294.76,3618.490744,21642.29,1760.195822,1524,12.242
1681344000000,2023-04-13 00:00:00,ATOM/USDT,11.345,11.984,11.293,11.825,16121.82,1380.816756,8353.31,715.683036,1177,11.679
1681257600000,2023-04-12 00:00:00,ATOM/USDT,11.301,11.378,11.049,11.343,10572.56,942.628523,5232.58,466.454294,967,11.216
1681171200000,2023-04-11 00:00:00,ATOM/USDT,11.194,11.395,11.167,11.309,19441.32,1718.545151,8876.28,784.95397,1037,11.312
1681084800000,2023-04-10 00:00:00,ATOM/USDT,11.068,11.223,10.934,11.191,61231.69,5559.000289,31493.27,2857.677798,1404,11.015
1680998400000,2023-04-09 00:00:00,ATOM/USDT,10.982,11.081,10.917,11.062,151209.03,13757.72036,79539.5,7235.699931,1582,10.991
1680912000000,2023-04-08 00:00:00,ATOM/USDT,11.063,11.181,10.953,10.984,109404.33,9877.618524,55150.3,4980.807051,1240,11.076
1680825600000,2023-04-07 00:00:00,ATOM/USDT,11.341,11.385,10.963,11.063,180792.25,16239.789579,88558.49,7954.861055,1881,11.133
1680739200000,2023-04-06 00:00:00,ATOM/USDT,11.527,11.812,11.282,11.319,250145.05,21871.899817,121450.05,10617.420767,2600,11.437
1680652800000,2023-04-05 00:00:00,ATOM/USDT,11.299,11.611,11.205,11.526,322595.14,28238.954914,161435.07,14131.547081,3489,11.424
1680566400000,2023-04-04 00:00:00,ATOM/USDT,11.139,11.445,11.039,11.279,431003.11,38336.150281,213163.95,18962.243469,4197,11.243
1680480000000,2023-04-03 00:00:00,ATOM/USDT,11.115,11.252,10.746,11.139,418937.29,37897.715499,213296.23,19289.132781,4567,11.055
1680393600000,2023-04-02 00:00:00,ATOM/USDT,11.386,11.587,11.005,11.121,342426.7,30358.407007,165381.04,14662.578132,3587,11.281
1680307200000,2023-04-01 00:00:00,ATOM/USDT,11.175,11.49,11.11,11.397,264953.27,23555.790525,132844.91,11810.978757,2632,11.248
1680220800000,2023-03-31 00:00:00,ATOM/USDT,11.206,11.368,11.06,11.175,141401.04,12631.757497,70379.06,6287.012951,2648,11.194
1680134400000,2023-03-30 00:00:00,ATOM/USDT,11.45,11.551,10.989,11.14,125435.06,11209.595154,60966.35,5447.445731,3590,11.19
1680048000000,2023-03-29 00:00:00,ATOM/USDT,11.228,11.542,11.16,11.464,122763.47,10841.255962,63106.13,5571.544751,3803,11.324
1679961600000,2023-03-28 00:00:00,ATOM/USDT,10.858,11.43,10.738,11.21,118168.38,10677.086886,59458.59,5372.624984,3335,11.071
1679875200000,2023-03-27 00:00:00,ATOM/USDT,11.328,11.355,10.658,10.858,103694.42,9403.84363,48504.45,4392.325482,3238,11.029
1679788800000,2023-03-26 00:00:00,ATOM/USDT,11.118,11.492,11.1,11.327,139947.52,12457.966418,70802.03,6303.386338,5320,11.234
1679702400000,2023-03-25 00:00:00,ATOM/USDT,11.199,11.45,10.931,11.119,250077.04,22360.244354,124782.87,11157.233231,7546,11.184
1679616000000,2023-03-24 00:00:00,ATOM/USDT,11.739,11.754,11.02,11.197,219891.64,19314.478709,107627.25,9455.236356,6737,11.387
1679529600000,2023-03-23 00:00:00,ATOM/USDT,11.322,12.019,11.25,11.722,230729.81,19877.856406,120383.07,10370.100912,7510,11.609
1679443200000,2023-03-22 00:00:00,ATOM/USDT,11.923,11.994,10.954,11.322,271223.73,23203.617678,131462.71,11234.667791,7799,11.694
1679356800000,2023-03-21 00:00:00,ATOM/USDT,11.698,12.232,11.29,11.921,589479.52,50164.738063,297643.25,25322.841744,6882,11.753
1679270400000,2023-03-20 00:00:00,ATOM/USDT,12.379,12.436,11.624,11.699,473532.91,39411.649691,240238.9,19993.774765,6401,12.017
1679184000000,2023-03-19 00:00:00,ATOM/USDT,12.224,13.05,12.082,12.379,494067.62,39725.939148,244436.86,19658.734593,7079,12.441
1679097600000,2023-03-18 00:00:00,ATOM/USDT,13.162,13.396,12.155,12.218,224577.57,17400.878385,99501.83,7674.742523,7109,12.915
1679011200000,2023-03-17 00:00:00,ATOM/USDT,12.846,13.26,12.675,13.173,232314.53,17934.059862,115611.28,8923.390915,7923,12.955
1678924800000,2023-03-16 00:00:00,ATOM/USDT,12.434,13.859,12.308,12.846,231017.42,18336.985822,114509.78,9085.717818,7489,12.6
1678838400000,2023-03-15 00:00:00,ATOM/USDT,13.052,13.325,11.695,12.43,306643.28,24204.578645,144144.63,11367.545688,9253,12.683
1678752000000,2023-03-14 00:00:00,ATOM/USDT,11.983,13.47,11.889,13.051,437218.59,35332.613943,228348.58,18416.122636,8958,12.391
1678665600000,2023-03-13 00:00:00,ATOM/USDT,11.683,12.461,11.306,11.977,744756.37,63354.728681,364567.36,30994.634692,8463,11.759
1678579200000,2023-03-12 00:00:00,ATOM/USDT,10.99,11.708,10.839,11.684,905211.32,81408.941117,444704.66,39993.566209,9642,11.122
1678492800000,2023-03-11 00:00:00,ATOM/USDT,11.156,11.354,10.595,10.992,920203.35,84576.759605,461764.85,42442.483499,9295,10.883
1678406400000,2023-03-10 00:00:00,ATOM/USDT,11.034,11.366,10.329,11.15,867303.88,79504.831934,426411.88,39071.703602,10755,10.912
1678320000000,2023-03-09 00:00:00,ATOM/USDT,10.996,11.048,10.501,11.01,630329.21,58339.645508,319297.55,29538.916739,8634,10.805
1678233600000,2023-03-08 00:00:00,ATOM/USDT,11.752,11.925,10.902,10.987,435045.29,38011.827956,197289.13,17266.344009,6045,11.449
1678147200000,2023-03-07 00:00:00,ATOM/USDT,11.976,12.076,11.485,11.748,751898.53,63096.153727,383269.54,32164.68034,9322,11.918
1678060800000,2023-03-06 00:00:00,ATOM/USDT,12.031,12.202,11.751,11.976,1028667.64,85552.091772,518720.54,43141.536171,13636,12.024
1677974400000,2023-03-05 00:00:00,ATOM/USDT,11.817,12.247,11.817,12.031,854682.62,70400.443682,429267.21,35361.235046,12092,12.14
1677888000000,2023-03-04 00:00:00,ATOM/USDT,12.013,12.1,11.635,11.837,836892.6,69975.857259,411856.22,34437.567738,11557,11.96
1677801600000,2023-03-03 00:00:00,ATOM/USDT,12.459,12.472,11.6,12.011,852971.6,71334.109628,419250.88,35060.531844,12143,11.958
1677715200000,2023-03-02 00:00:00,ATOM/USDT,12.774,12.862,12.172,12.461,1089598.13,87480.778976,537734.05,43171.23747,13920,12.457
1677628800000,2023-03-01 00:00:00,ATOM/USDT,12.27,12.937,12.219,12.775,1168155.74,92297.656293,578490.99,45700.96596,15068,12.658
1677542400000,2023-02-28 00:00:00,ATOM/USDT,12.78,12.8,12.111,12.271,1225388.06,97661.648441,607432.78,48418.271186,15990,12.549
1677456000000,2023-02-27 00:00:00,ATOM/USDT,12.946,13.089,12.598,12.78,1159185.68,90614.111699,572736.92,44769.026685,15284,12.793
1677369600000,2023-02-26 00:00:00,ATOM/USDT,12.823,13.097,12.755,12.944,1306783.51,101055.432841,652800.37,50480.298846,16562,12.931
1677283200000,2023-02-25 00:00:00,ATOM/USDT,13.069,13.231,12.501,12.826,972539.17,74870.323533,477451.99,36757.340411,14698,12.991
1677196800000,2023-02-24 00:00:00,ATOM/USDT,13.749,13.852,12.9,13.069,1156752.07,85996.575263,572496.79,42549.989012,15982,13.458
1677110400000,2023-02-23 00:00:00,ATOM/USDT,13.582,14.057,13.446,13.73,1354717.67,98985.49022,671655.78,49079.877941,17261,13.686
1677024000000,2023-02-22 00:00:00,ATOM/USDT,13.865,14.008,13.207,13.581,1158016.77,85389.893346,570145.62,42028.086067,16087,13.563
1676937600000,2023-02-21 00:00:00,ATOM/USDT,14.424,14.61,13.628,13.866,1373378.17,97301.29936,689373.51,48859.844501,17677,14.118
1676851200000,2023-02-20 00:00:00,ATOM/USDT,14.09,14.59,13.767,14.421,1357447.07,94679.393742,686418.65,47880.735105,16908,14.338
1676764800000,2023-02-19 00:00:00,ATOM/USDT,14.285,14.777,13.971,14.099,1357133.85,93977.162772,683058.01,47303.036843,17743,14.443
1676678400000,2023-02-18 00:00:00,ATOM/USDT,14.164,14.54,11.75,14.292,1237686.81,87327.165066,618981.54,43659.54264,17800,14.174
1676592000000,2023-02-17 00:00:00,ATOM/USDT,13.442,14.352,13.356,14.176,1387978.64,99873.242613,690438.39,49689.264885,18231,13.9
1676505600000,2023-02-16 00:00:00,ATOM/USDT,14.278,14.421,13.407,13.428,1542124,109664.274314,781390.95,55566.220708,20248,14.065
1676419200000,2023-02-15 00:00:00,ATOM/USDT,13.41,14.54,13.253,14.277,929311.75,68346.362242,444921.05,32746.123741,14742,13.602
1676332800000,2023-02-14 00:00:00,ATOM/USDT,13.122,13.577,12.918,13.415,1175526.95,88747.835538,596302.57,45015.942028,16772,13.247
1676246400000,2023-02-13 00:00:00,ATOM/USDT,13.559,13.591,12.712,13.122,1394900.11,106399.879453,684864.96,52256.474636,18030,13.113
1676160000000,2023-02-12 00:00:00,ATOM/USDT,13.759,13.973,13.482,13.568,1050828.23,76249.663631,513904.91,37288.515271,14987,13.782
1676073600000,2023-02-11 00:00:00,ATOM/USDT,13.702,13.812,13.459,13.776,971836.270386288,71350.87871,486526.238927659,35719.694186,13818,13.620931982342214549
1675987200000,2023-02-10 00:00:00,ATOM/USDT,13.529,14.007,13.46,13.694,1357211.93098798,98587.882548,681408.000025656,49489.967792,18477,13.767562632676463762
1675900800000,2023-02-09 00:00:00,ATOM/USDT,15.169,15.345,13.236,13.537,1519222.542175531,104899.809573,760938.164056289,52526.910799,20441,14.497911295165091117
1675814400000,2023-02-08 00:00:00,ATOM/USDT,14.944,15.371,14.582,15.144,1610275.280310138,107209.420986,804224.882155443,53535.706912,20620,15.021037011938113128
1675728000000,2023-02-07 00:00:00,ATOM/USDT,14.136,15.04,14.082,14.939,1374280.480198879,94623.442427,694123.440393693,47795.993931,18368,14.526301319034628659
1675641600000,2023-02-06 00:00:00,ATOM/USDT,14.771,14.874,13.996,14.137,1411600.657577888,97853.23703,702231.313909357,48679.478159,18646,14.42747051783240807
1675555200000,2023-02-05 00:00:00,ATOM/USDT,14.675,14.811,14.069,14.737,1275065.813278676,87550.835029,629078.501961468,43191.209045,16789,14.564613794443905117
1675468800000,2023-02-04 00:00:00,ATOM/USDT,14.981,15.061,14.615,14.681,934202.962949756,62794.788011,454599.244344062,30557.814005,14669,14.877397812607880924
1675382400000,2023-02-03 00:00:00,ATOM/USDT,14.397,15.445,14.37,14.981,1696171.714105238,114289.942095,865988.779817778,58348.350609,20497,14.84534738589065705
1675296000000,2023-02-02 00:00:00,ATOM/USDT,14.892,15.183,14.259,14.412,1581138.801677117,107139.827494,813209.62573535,55101.689049,21319,14.759114513455798394
1675209600000,2023-02-01 00:00:00,ATOM/USDT,13.357,14.93,13.277,14.884,1300720.711432454,93404.495723,688174.524790772,49450.452536,17992,13.94174136179260359
1675123200000,2023-01-31 00:00:00,ATOM/USDT,13.076,13.47,13.036,13.358,1172348.694072715,88369.2153,586995.240590595,44242.746045,16094,13.26721878092067126
1675036800000,2023-01-30 00:00:00,ATOM/USDT,13.785,13.971,12.817,13.088,1320232.265654881,98671.197821,658982.801514886,49259.889433,17473,13.386067582625023755
1674950400000,2023-01-29 00:00:00,ATOM/USDT,13.217,13.949,13.039,13.794,1188942.095283454,87834.262821,601954.392654646,44468.477756,16740,13.539932676941241932
1674864000000,2023-01-28 00:00:00,ATOM/USDT,13.545,13.899,13.056,13.223,1139646.522058528,85082.770772,583894.304906723,43588.202519,16279,13.398341489685575499
